Nephropsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nerium	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Neuralethopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Neuropteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nidia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nidistrobus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nilsonia	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nilssoniocladus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nilssoniopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Noferinia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nucellangium	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nucicarpus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nuhliantha	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Nymphaea	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  2	  2	  2	  2	  0	0	3	3
Nyssa	  1	  1	  1	  1	  1	  2	  2	  1	  1	  3	  1	  1	  0	  2	  3	  2	  2	  2	  3	  2	  2	  3	  2	  2	  3	2	1	3
Nyssidium	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Ocotea	NaN	NaN	NaN	  1	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  1	  0	  0	  2	  0	  2	  2	  0	  1	  1	  0	0	0	1
Olmosoxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Onoclea	  1	  1	  1	  1	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Onychiopsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Osmunda	  1	  1	  1	  3	  1	  1	  0	  1	  2	  2	  2	  1	  2	  3	  2	  1	  0	  1	  0	  0	  1	  2	  3	  0	  1	2	1	3
Ostrya	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  3	  1	  2	  2	  2	  0	  2	  2	  3	  2	  2	2	3	3
Otozamites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pabiania	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pachypteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pachytesta	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pagiophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palaeocarya	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  1	  1	  0	  0	  0	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palaeocyparis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palaeophytocrene	NaN	  1	  0	  0	  3	  2	  0	  2	  1	  0	  1	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palaeopiceoxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palaeosinomenium	NaN	NaN	NaN	NaN	  2	  0	  1	  2	  0	  2	  2	  3	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palaeovitis	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Paleoenkianthus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Paliurus	NaN	  2	  0	  0	  1	  2	  0	  0	  0	  2	  0	  0	  0	  0	  1	  0	  2	  2	  1	  3	  2	  2	  2	  3	  0	2	0	2
Palmacites	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Palmocarpon	  1	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pandemophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Parabaena	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	0	0	2
Paranymphaea	  1	  1	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Paraphyllanthoxylon	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Parasaurauia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Paraternstroemia	NaN	NaN	NaN	NaN	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Parthenocissus	  1	  0	  0	  0	  0	  2	  2	  0	  0	  1	  2	  3	  1	  0	  2	  2	  2	  0	  2	  1	  2	  2	  2	  2	  3	0	0	3
Pecopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	0	0	0
Pelletixia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Peltaspermum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Penosphyllum	NaN	  1	  1	  1	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pentoperculum	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pericampylus	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Permotheca	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Perotrilites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Persea	  0	  1	  1	  1	  0	  0	  0	  2	  0	  1	  0	  0	  1	  2	  3	  1	  2	  0	  0	  2	  1	  2	  2	  2	  3	3	0	3
Persites	NaN	NaN	NaN	  1	  1	  1	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pertica	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Philadelphus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Phragmites	NaN	NaN	NaN	NaN	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  3	  2	  2	  2	  3	2	0	3
Phylladoderma	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Phyllites	  0	  1	  1	  1	  1	  0	  0	  0	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  0	0	0	0
Physalis	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  2	  0	  2	  2	  0	  2	2	0	3
Phytocrene	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  1	  1	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Picea	  0	  0	  0	  0	  0	  0	  0	  3	  1	  0	  1	  0	  1	  1	  3	  2	  2	  3	  3	  3	  3	  3	  3	  2	  3	3	3	3
Pieris	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	0	0	3
Pietzschia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pinus	  0	  0	  0	  3	  3	  3	  3	  3	  2	  3	  3	  3	  3	  3	  3	  3	  2	  3	  3	  3	  3	  3	  3	  3	  3	3	3	3
Pinuspollenites	  0	  0	  0	  0	  1	  1	  1	  1	  1	  1	  1	  1	  1	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pistia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  2	  2	  0	  0	  0	  2	  0	  0	  0	0	1	3
Pityostrobus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Planera	NaN	NaN	  1	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Platananthus	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Platanites	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Platanocarpus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Platanophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  1	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Platanus	  1	  1	  1	  1	  1	  3	  1	  0	  1	  1	  1	  1	  3	  1	  3	  3	  2	  2	  3	  3	  1	  3	  3	  1	  1	3	1	3
Platycarya	  0	  0	  1	  0	  1	  1	  3	  0	  0	  0	  2	  1	  3	  3	  0	  0	  0	  0	  2	  0	  0	  2	  0	  0	  0	0	0	2
Podocarpidites	  3	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  2	  0	0	0	0
Podozamites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Polypodiidites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Polyxylon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pongamia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Populus	  1	  1	  0	  0	  1	  1	  1	  3	  1	  1	  1	  0	  1	  3	  3	  3	  3	  3	  3	  3	  3	  3	  3	  3	  3	3	1	3
Posidocea	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Potamogeton	  0	  0	  0	  0	  0	  1	  1	  0	  2	  0	  2	  0	  1	  3	  3	  2	  2	  3	  2	  2	  3	  2	  2	  2	  2	3	1	3
Potomacanthus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Protofagacea	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Protophyllum	  0	  0	  0	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Prunites	  1	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Prunus	  1	  1	  1	  1	  1	  0	  0	  0	  3	  0	  1	  1	  1	  1	  0	  1	  2	  2	  3	  3	  3	  3	  3	  3	  3	3	0	3
Pseudocycas	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pseudofrenelopsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pseudosalix	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pseudosporochnus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Psilophyton	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pterisorus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pterispermostrobus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pterocarya	  1	  1	  3	  1	  1	  1	  3	  1	  2	  0	  0	  0	  3	  3	  3	  3	  2	  3	  2	  2	  2	  3	  3	  3	  3	2	2	2
Pteroma	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pterophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pterospermites	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pteruchus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Ptilophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Ptilozamites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Pyrenacantha	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Quercus	  1	  1	  3	  3	  3	  1	  2	  1	  1	  1	  3	  1	  3	  1	  1	  3	  3	  3	  3	  3	  3	  3	  3	  3	  3	3	3	3
Quereuxia	  1	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Retitriletes	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Rhamnidium	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	1
Rhamnites	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  1	  0	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	0	0	0
Rhamnus	  1	  1	  1	  1	  1	  0	  0	  0	  3	  0	  1	  1	  0	  0	  1	  0	  1	  0	  0	  1	  3	  3	  3	  0	  1	0	2	3
Rhaphidopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Rhododendron	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  2	  0	  2	3	0	3
Rhus	NaN	NaN	NaN	NaN	  1	  3	  3	  1	  1	  1	  3	  1	  1	  1	  1	  1	  1	  1	  3	  0	  0	  3	  2	  3	  3	0	0	3
Rhymokalon	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Rosa	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  1	  2	  0	  0	  1	  3	  3	  3	  0	  1	  3	  1	  2	  3	  3	  2	  0	2	1	3
Rugulatisporites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Ruppia	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  2	  2	  0	  0	  2	0	0	3
Rutaspermum	NaN	NaN	NaN	NaN	  2	  2	  0	  2	  2	  2	  2	  2	  0	  0	  0	  0	  2	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sabalites	  1	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sagenopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Salix	  1	  0	  3	  0	  0	  0	  1	  0	  0	  0	  1	  1	  3	  1	  3	  3	  1	  3	  3	  3	  3	  3	  3	  3	  3	3	3	3
Salvinia	  1	  2	  0	  2	  3	  1	  1	  0	  0	  2	  0	  0	  3	  2	  2	  2	  3	  2	  2	  2	  2	  2	  2	  2	  2	2	0	3
Samaropsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sapindopsis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sapindus	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  1	  1	  1	  0	  0	  0	  1	  2	  3	  0	  2	  3	  0	1	0	3
Sapotispermum	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sassafras	  1	  1	  1	  1	  1	  1	  1	  0	  1	  0	  0	  0	  1	  0	  0	  1	  0	  1	  0	  3	  2	  2	  2	  3	  1	2	0	3
Schizoneura	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Scutifolium	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Scythiana	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Scytophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sequoia	  1	  0	  0	  2	  0	  1	  1	  1	  1	  0	  1	  3	  1	  3	  3	  2	  2	  3	  2	  3	  2	  3	  2	  2	  2	3	0	1
Sigillaria	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sloanea	NaN	NaN	NaN	NaN	  1	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Smilax	  0	  0	  0	  0	  0	  0	  1	  1	  1	  3	  0	  0	  0	  1	  2	  2	  0	  0	  0	  0	  2	  1	  3	  1	  2	2	0	3
Solenostelopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Spanomera	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sparganium	  1	  1	  1	  0	  1	  1	  1	  1	  0	  0	  0	  0	  2	  2	  2	  3	  2	  2	  3	  3	  2	  2	  2	  2	  2	2	1	3
Sphenobaiera	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sphenolepis	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sphenophyllum	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sphenopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Sphenozamites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Spheripollenites	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Spirodela	  0	  0	  0	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Stephania	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  2	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	2
Sterculia	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	0	0	3
Stigmaria	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Stillingia	NaN	NaN	NaN	NaN	  1	  1	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	1
Stiphorus	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Stramineopteris	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Strongylodon	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Syringodendron	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Tabernaemontana	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	3
Tatarina	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	0	0	0
Taxodium	  1	  1	  1	  1	  3	  1	  3	  3	  3	  1	  1	  1	  3	  3	  2	  3	  2	  3	  2	  3	  3	  2	  2	  2	  2	3	1	3
