Taxon_name	Status	MinAge	MaxAge	Site
Bochianites	extinct	132.6	137.05	2063
Thurmanniceras	extinct	132.6	137.05	2064
Kilianella	extinct	132.6	137.05	2064
Luppovella	extinct	132.6	137.05	2064
Olcostephanus	extinct	132.6	137.05	2064
Karakaschiceras	extinct	132.6	137.05	2064
Paraspiticeras	extinct	121.4	125.77	2067
Torcapella	extinct	121.4	125.77	2067
Pulchellia	extinct	121.4	125.77	2067
Dufrenoyia	extinct	113.2	121.4	2069
Cheloniceras	extinct	113.2	121.4	2069
Procheloniceras	extinct	113.2	121.4	2069
Tropaeum	extinct	113.2	121.4	2070
Australiceras	extinct	113.2	121.4	2070
Cheloniceras	extinct	113.2	121.4	2070
Epicheloniceras	extinct	113.2	121.4	2070
Colombiceras	extinct	113.2	121.4	2070
Diadochoceras	extinct	113.2	121.4	2071
Eodouvilleiceras	extinct	113.2	121.4	2071
Pseudoaustraliceras	extinct	113.2	121.4	2071
Zuercherella	extinct	113.2	121.4	2071
Uhligella	extinct	113.2	121.4	2071
Protacanthoplites	extinct	113.2	121.4	2071
Nolaniceras	extinct	113.2	121.4	2071
Hypacanthoplites	extinct	113.2	121.4	2071
Acanthohoplites	extinct	113.2	121.4	2071
Valdedorsella	extinct	110.1	113.2	2072
Hypacanthoplites	extinct	110.1	113.2	2072
Protetragonites	extinct	110.1	113.2	2072
Zuercherella	extinct	110.1	113.2	2072
Uhligella	extinct	110.1	113.2	2072
Oxytropidoceras	extinct	110.1	113.2	2072
Roberticeras	extinct	110.1	113.2	2072
Perisphinctes	extinct	149.2	154.8	2073
Pachysphinctes	extinct	149.2	154.8	2073
Virgatosphinctes	extinct	143.1	149.2	2074
Aulacosphinctoides	extinct	143.1	149.2	2074
Berriasella	extinct	143.1	149.2	2074
Haplophylloceras	extinct	137.05	143.1	2075
Raimondiceras	extinct	137.05	143.1	2075
Olcostephanus	extinct	125.77	137.05	2076
Bochianites	extinct	125.77	137.05	2076
Sanmartinoceras	extinct	113.2	121.4	2078
Sanmartinoceras	extinct	100.5	121.4	2079
Lytoceras	extinct	100.5	121.4	2079
Neocomites	extinct	132.6	137.05	2080
Platylenticeras	extinct	132.6	137.05	2080
Prodichotomites	extinct	132.6	137.05	2081
Neocomites	extinct	132.6	137.05	2081
Luppovella	extinct	132.6	137.05	2081
Neohoploceras	extinct	132.6	137.05	2081
Saynoceras	extinct	132.6	137.05	2081
Polyptychites	extinct	132.6	137.05	2081
Bochianites	extinct	132.6	137.05	2081
Riasanites	extinct	137.05	143.1	2094
Euthymiceras	extinct	137.05	143.1	2094
Neocosmoceras	extinct	137.05	143.1	2094
Berriasella	extinct	137.05	143.1	2094
Pseudosubplanites	extinct	137.05	143.1	2094
Himalayites	extinct	137.05	143.1	2094
Saynoceras	extinct	132.6	137.05	2097
Dichotomites	extinct	132.6	137.05	2097
Polyptychites	extinct	132.6	137.05	2097
Olcostephanus	extinct	132.6	137.05	2097
Neohoploceras	extinct	132.6	137.05	2097
Leopoldia	extinct	132.6	137.05	2097
Luppovella	extinct	132.6	137.05	2097
Platylenticeras	extinct	132.6	137.05	2097
Neocomites	extinct	132.6	137.05	2097
Surites	extinct	132.6	137.05	2097
Peregrinoceras	extinct	132.6	137.05	2097
Simbirskites	extinct	125.77	132.6	2099
Lyticoceras	extinct	125.77	132.6	2099
Bochianites	extinct	125.77	132.6	2099
Anahoplites	extinct	106.3	110.1	2102
Hoplites	extinct	106.3	110.1	2102
Dimorphoplites	extinct	106.3	110.1	2102
Pseudosubplanites	extinct	137.05	143.1	2112
Negreliceras	extinct	137.05	143.1	2112
Euthymiceras	extinct	137.05	143.1	2112
Protetragonites	extinct	137.05	143.1	2112
Dalmasiceras	extinct	137.05	143.1	2112
Thurmanniceras	extinct	132.6	137.05	2113
Kilianella	extinct	132.6	137.05	2113
Neocomites	extinct	132.6	137.05	2113
Crioceratites	extinct	125.77	132.6	2114
Leopoldia	extinct	125.77	132.6	2114
Pseudothurmannia	extinct	125.77	132.6	2114
Balearites	extinct	125.77	132.6	2114
Acrioceras	extinct	125.77	132.6	2114
Olcostephanus	extinct	125.77	132.6	2114
Paracrioceras	extinct	121.4	125.77	2115
Spitidiscus	extinct	121.4	125.77	2115
Holcodiscus	extinct	121.4	125.77	2115
Desmoceras	extinct	121.4	125.77	2115
Pulchellia	extinct	121.4	125.77	2115
Subpulchellia	extinct	121.4	125.77	2115
Imerites	extinct	121.4	125.77	2115
Colchidites	extinct	121.4	125.77	2115
Heteroceras	extinct	121.4	125.77	2115
Deshayesites	extinct	113.2	121.4	2116
Cheloniceras	extinct	113.2	121.4	2116
Epicheloniceras	extinct	113.2	121.4	2116
Colombiceras	extinct	113.2	121.4	2116
Megatyloceras	extinct	113.2	121.4	2116
Ptychoceras	extinct	113.2	121.4	2116
Pseudohaploceras	extinct	113.2	121.4	2116
Tetragonites	extinct	113.2	121.4	2116
Australiceras	extinct	113.2	121.4	2116
Tropaeum	extinct	113.2	121.4	2116
Acanthohoplites	extinct	113.2	121.4	2116
Diadochoceras	extinct	113.2	121.4	2116
Hypacanthohoplites	extinct	113.2	121.4	2116
Leymeriella	extinct	100.5	113.2	2117
Douvilleiceras	extinct	100.5	113.2	2117
Busnardoites	extinct	132.6	137.05	2118
Olcostephanus	extinct	132.6	137.05	2118
Kilianella	extinct	132.6	137.05	2118
Janenschites	extinct	132.6	137.05	2118
Neocomites	extinct	132.6	137.05	2118
Bochianites	extinct	132.6	137.05	2118
Protetragonites	extinct	132.6	137.05	2118
Phylloceras	extinct	132.6	137.05	2118
Himantoceras	extinct	132.6	137.05	2118
Crioceratites	extinct	132.6	137.05	2118
Lytoceras	extinct	132.6	137.05	2118
Eleniceras	extinct	132.6	137.05	2118
Olcostephanus	extinct	125.77	132.6	2119
Janenschites	extinct	125.77	132.6	2119
Eleniceras	extinct	125.77	132.6	2119
Acanthodiscus	extinct	125.77	132.6	2119
Sarasinella	extinct	125.77	132.6	2119
Neocomites	extinct	125.77	132.6	2119
Haploceras	extinct	125.77	132.6	2119
Spitidiscus	extinct	125.77	132.6	2119
Crioceratites	extinct	125.77	132.6	2119
Jeanthieuloyites	extinct	125.77	132.6	2119
Lytoceras	extinct	125.77	132.6	2119
Abrytusites	extinct	125.77	132.6	2119
Plesiospitidiscus	extinct	125.77	132.6	2119
Euptychoceras	extinct	125.77	132.6	2119
Tarrantoceras	extinct	93.9	100.5	2120
Cunningtoniceras	extinct	93.9	100.5	2120
Acanthoceras	extinct	93.9	100.5	2120
Borissiakoceras	extinct	93.9	100.5	2120
Barremites	extinct	121.4	125.77	2121
Partschiceras	extinct	121.4	125.77	2121
Anahamulina	extinct	121.4	125.77	2121
Holcodiscus	extinct	121.4	125.77	2121
Valdedorsella	extinct	121.4	125.77	2121
Macroscaphites	extinct	121.4	125.77	2121
Tarrantoceras	extinct	93.9	100.5	2122
Acanthoceras	extinct	93.9	100.5	2122
Acanthoceras	extinct	93.9	100.5	2123
Cunningtoniceras	extinct	93.9	100.5	2125
Tarrantoceras	extinct	93.9	100.5	2125
Acanthoceras	extinct	93.9	100.5	2125
Thurmanniceras	extinct	132.6	137.05	2126
Thurmanniceras	extinct	132.6	137.05	2128
Thurmanniceras	extinct	132.6	137.05	2127
Thurmanniceras	extinct	132.6	137.05	2129
Thurmannites	extinct	132.6	137.05	2129
Olcostephanus	extinct	132.6	137.05	2130
Thurmanniceras	extinct	132.6	137.05	2130
Thurmannites	extinct	132.6	137.05	2130
Olcostephanus	extinct	132.6	137.05	2132
Thurmannites	extinct	132.6	137.05	2132
Olcostephanus	extinct	132.6	137.05	2133
Valanginites	extinct	132.6	137.05	2133
Thurmannites	extinct	132.6	137.05	2133
Favrella	extinct	132.6	137.05	2133
Thurmanniceras	extinct	132.6	137.05	2134
Thurmannites	extinct	132.6	137.05	2134
Olcostephanus	extinct	125.77	132.6	2135
Valanginites	extinct	125.77	132.6	2135
Bochianites	extinct	125.77	132.6	2135
Distoloceras	extinct	125.77	132.6	2135
Leopoldia	extinct	125.77	132.6	2145
Parrasites	extinct	125.77	132.6	2145
Acanthodiscus	extinct	125.77	132.6	2145
Dichotomites	extinct	125.77	132.6	2145
Leopoldia	extinct	125.77	132.6	2146
Acanthodiscus	extinct	125.77	132.6	2146
Leopoldia	extinct	125.77	132.6	2147
Thurmanniceras	extinct	137.05	143.1	2152
Thurmannites	extinct	137.05	143.1	2153
Berriasella	extinct	137.05	143.1	2153
Thurmannites	extinct	137.05	143.1	2154
Lytoceras	extinct	137.05	143.1	2154
Maderia	extinct	125.77	137.05	2158
Hemihoplites	extinct	125.77	132.6	2159
Oosterella	extinct	125.77	132.6	2160
Phylloceras	extinct	125.77	132.6	2161
Distoloceras	extinct	125.77	132.6	2161
Hemihoplites	extinct	125.77	132.6	2161
Mexicanoceras	extinct	125.77	132.6	2161
Maderia	extinct	125.77	132.6	2161
Parasaynoceras	extinct	121.4	125.77	2162
Scaphites	extinct	93.9	100.5	2163
Turrilites	extinct	93.9	100.5	2163
Hypoturrilites	extinct	93.9	100.5	2163
Scaphites	extinct	93.9	100.5	2164
Turrilites	extinct	93.9	100.5	2164
Crioceratites	extinct	100.5	113.2	2166
Protanisoceras	extinct	100.5	113.2	2166
Ancyloceras	extinct	100.5	113.2	2166
Hamites	extinct	100.5	113.2	2166
Ptychoceras	extinct	100.5	113.2	2166
Baculites	extinct	100.5	113.2	2166
Pictetia	extinct	100.5	113.2	2167
Ancyloceras	extinct	100.5	113.2	2167
Protanisoceras	extinct	100.5	113.2	2167
Crioceratites	extinct	125.77	132.6	2198
Turrilites	extinct	93.9	100.5	2236
Scaphites	extinct	100.5	113.2	2237
Anisoceras	extinct	100.5	113.2	2237
Stomohamites	extinct	100.5	113.2	2237
Sciponoceras	extinct	100.5	113.2	2237
Turrilites	extinct	100.5	113.2	2237
Turrilitoides	extinct	100.5	113.2	2237
Mariella	extinct	100.5	113.2	2237
Ostlingoceras	extinct	100.5	113.2	2237
Olcostephanus	extinct	132.6	137.05	2245
Kosmoceras	extinct	132.6	137.05	2247
Phyllopachyceras	extinct	121.4	125.77	2265
Barremites	extinct	121.4	125.77	2265
Spitidiscus	extinct	121.4	125.77	2265
Paraspiticeras	extinct	121.4	125.77	2265
Anahamulina	extinct	121.4	125.77	2265
Hamulina	extinct	121.4	125.77	2265
Hamulinites	extinct	121.4	125.77	2265
Phylloceras	extinct	121.4	125.77	2266
Phyllopachyceras	extinct	121.4	125.77	2266
Barremites	extinct	121.4	125.77	2266
Spitidiscus	extinct	121.4	125.77	2266
Psilotissotia	extinct	121.4	125.77	2266
Anahamulina	extinct	121.4	125.77	2266
Hamulinites	extinct	121.4	125.77	2266
Crioceratites	extinct	121.4	125.77	2266
Acrioceras	extinct	121.4	125.77	2266
Phylloceras	extinct	121.4	125.77	2267
Phyllopachyceras	extinct	121.4	125.77	2267
Protetragonites	extinct	121.4	125.77	2267
Barremites	extinct	121.4	125.77	2267
Spitidiscus	extinct	121.4	125.77	2267
Psilotissotia	extinct	121.4	125.77	2267
Anahamulina	extinct	121.4	125.77	2267
Acrioceras	extinct	121.4	125.77	2267
Phylloceras	extinct	121.4	125.77	2268
Phyllopachyceras	extinct	121.4	125.77	2268
Barremites	extinct	121.4	125.77	2268
Spitidiscus	extinct	121.4	125.77	2268
Phylloceras	extinct	121.4	125.77	2269
Phyllopachyceras	extinct	121.4	125.77	2269
Protetragonites	extinct	121.4	125.77	2269
Barremites	extinct	121.4	125.77	2269
Silesites	extinct	121.4	125.77	2269
Acrioceras	extinct	121.4	125.77	2269
Spitidiscus	extinct	121.4	125.77	2269
Phyllopachyceras	extinct	121.4	125.77	2270
Protetragonites	extinct	121.4	125.77	2270
Barremites	extinct	121.4	125.77	2270
Spitidiscus	extinct	121.4	125.77	2270
Phylloceras	extinct	121.4	125.77	2271
Phyllopachyceras	extinct	121.4	125.77	2271
Lytoceras	extinct	121.4	125.77	2271
Barremites	extinct	121.4	125.77	2271
Spitidiscus	extinct	121.4	125.77	2271
Anahamulina	extinct	121.4	125.77	2271
Barremites	extinct	121.4	125.77	2272
Phylloceras	extinct	121.4	125.77	2273
Phyllopachyceras	extinct	121.4	125.77	2273
Lytoceras	extinct	121.4	125.77	2273
Eulytoceras	extinct	121.4	125.77	2273
Protetragonites	extinct	121.4	125.77	2273
Barremites	extinct	121.4	125.77	2273
Silesites	extinct	121.4	125.77	2273
Spitidiscus	extinct	121.4	125.77	2273
Psilotissotia	extinct	121.4	125.77	2273
Anahamulina	extinct	121.4	125.77	2273
Hamulina	extinct	121.4	125.77	2273
Crioceratites	extinct	121.4	125.77	2273
Acrioceras	extinct	121.4	125.77	2273
Phylloceras	extinct	121.4	125.77	2274
Phyllopachyceras	extinct	121.4	125.77	2274
Lytoceras	extinct	121.4	125.77	2274
Barremites	extinct	121.4	125.77	2274
Silesites	extinct	121.4	125.77	2274
Spitidiscus	extinct	121.4	125.77	2274
Psilotissotia	extinct	121.4	125.77	2274
Anahamulina	extinct	121.4	125.77	2274
Hamulina	extinct	121.4	125.77	2274
Acrioceras	extinct	121.4	125.77	2274
Phylloceras	extinct	121.4	125.77	2275
Phyllopachyceras	extinct	121.4	125.77	2275
Lytoceras	extinct	121.4	125.77	2275
Eulytoceras	extinct	121.4	125.77	2275
Protetragonites	extinct	121.4	125.77	2275
Barremites	extinct	121.4	125.77	2275
Spitidiscus	extinct	121.4	125.77	2275
Hamulina	extinct	121.4	125.77	2275
Crioceratites	extinct	121.4	125.77	2275
Acrioceras	extinct	121.4	125.77	2275
Phylloceras	extinct	121.4	125.77	2276
Phyllopachyceras	extinct	121.4	125.77	2276
Eulytoceras	extinct	121.4	125.77	2276
Barremites	extinct	121.4	125.77	2276
Spitidiscus	extinct	121.4	125.77	2276
Hamulina	extinct	121.4	125.77	2276
Hamulinites	extinct	121.4	125.77	2276
Barremites	extinct	121.4	125.77	2277
Phyllopachyceras	extinct	121.4	125.77	2277
Phylloceras	extinct	121.4	125.77	2279
Phyllopachyceras	extinct	121.4	125.77	2279
Holcodiscus	extinct	121.4	125.77	2279
Barremites	extinct	121.4	125.77	2280
Karsteniceras	extinct	121.4	125.77	2280
Phyllopachyceras	extinct	121.4	125.77	2278
Barremites	extinct	121.4	125.77	2278
Karsteniceras	extinct	121.4	125.77	2278
Moutoniceras	extinct	121.4	125.77	2278
Phyllopachyceras	extinct	121.4	125.77	2281
Barremites	extinct	121.4	125.77	2281
Crioceratites	extinct	121.4	125.77	2281
Moutoniceras	extinct	121.4	125.77	2281
Barremites	extinct	121.4	125.77	2282
Holcodiscus	extinct	121.4	125.77	2283
Anahamulina	extinct	121.4	125.77	2283
Moutoniceras	extinct	121.4	125.77	2283
Phyllopachyceras	extinct	121.4	125.77	2284
Barremites	extinct	121.4	125.77	2284
Holcodiscus	extinct	121.4	125.77	2284
Anahamulina	extinct	121.4	125.77	2284
Karsteniceras	extinct	121.4	125.77	2284
Phyllopachyceras	extinct	121.4	125.77	2285
Barremites	extinct	121.4	125.77	2285
Haplobrancoceras	extinct	121.4	125.77	2285
Holcodiscus	extinct	121.4	125.77	2285
Karsteniceras	extinct	121.4	125.77	2285
Moutoniceras	extinct	121.4	125.77	2285
Phylloceras	extinct	121.4	125.77	2286
Phyllopachyceras	extinct	121.4	125.77	2286
Barremites	extinct	121.4	125.77	2286
Holcodiscus	extinct	121.4	125.77	2286
Karsteniceras	extinct	121.4	125.77	2286
Karsteniceras	extinct	121.4	125.77	2287
Phylloceras	extinct	121.4	125.77	2288
Phyllopachyceras	extinct	121.4	125.77	2288
Protetragonites	extinct	121.4	125.77	2288
Barremites	extinct	121.4	125.77	2288
Holcodiscus	extinct	121.4	125.77	2288
Karsteniceras	extinct	121.4	125.77	2288
Phylloceras	extinct	121.4	125.77	2289
Phyllopachyceras	extinct	121.4	125.77	2289
Barremites	extinct	121.4	125.77	2289
Holcodiscus	extinct	121.4	125.77	2289
Subpulchellia	extinct	121.4	125.77	2289
Karsteniceras	extinct	121.4	125.77	2289
Dissimilites	extinct	121.4	125.77	2289
Moutoniceras	extinct	121.4	125.77	2289
Phylloceras	extinct	121.4	125.77	2290
Phyllopachyceras	extinct	121.4	125.77	2290
Barremites	extinct	121.4	125.77	2290
Haplobrancoceras	extinct	121.4	125.77	2290
Holcodiscus	extinct	121.4	125.77	2290
Subpulchellia	extinct	121.4	125.77	2290
Anahamulina	extinct	121.4	125.77	2290
Karsteniceras	extinct	121.4	125.77	2290
Dissimilites	extinct	121.4	125.77	2290
Barremites	extinct	121.4	125.77	2291
Holcodiscus	extinct	121.4	125.77	2291
Phylloceras	extinct	121.4	125.77	2292
Phyllopachyceras	extinct	121.4	125.77	2292
Lytoceras	extinct	121.4	125.77	2292
Barremites	extinct	121.4	125.77	2292
Haplobrancoceras	extinct	121.4	125.77	2292
Silesites	extinct	121.4	125.77	2292
Patruliusiceras	extinct	121.4	125.77	2292
Holcodiscus	extinct	121.4	125.77	2292
Subpulchellia	extinct	121.4	125.77	2292
Anahamulina	extinct	121.4	125.77	2292
Karsteniceras	extinct	121.4	125.77	2292
Dissimilites	extinct	121.4	125.77	2292
Moutoniceras	extinct	121.4	125.77	2292
Phylloceras	extinct	121.4	125.77	2293
Phyllopachyceras	extinct	121.4	125.77	2293
Barremites	extinct	121.4	125.77	2293
Holcodiscus	extinct	121.4	125.77	2293
Subpulchellia	extinct	121.4	125.77	2293
Anahamulina	extinct	121.4	125.77	2293
Dissimilites	extinct	121.4	125.77	2293
Phyllopachyceras	extinct	121.4	125.77	2294
Barremites	extinct	121.4	125.77	2294
Holcodiscus	extinct	121.4	125.77	2294
Subpulchellia	extinct	121.4	125.77	2294
Anahamulina	extinct	121.4	125.77	2294
Karsteniceras	extinct	121.4	125.77	2294
Dissimilites	extinct	121.4	125.77	2294
Toxancyloceras	extinct	121.4	125.77	2294
Holcodiscus	extinct	121.4	125.77	2295
Phyllopachyceras	extinct	121.4	125.77	2296
Lytoceras	extinct	121.4	125.77	2296
Barremites	extinct	121.4	125.77	2296
Karsteniceras	extinct	121.4	125.77	2296
Phylloceras	extinct	121.4	125.77	2297
Phyllopachyceras	extinct	121.4	125.77	2297
Lytoceras	extinct	121.4	125.77	2297
Barremites	extinct	121.4	125.77	2297
Patruliusiceras	extinct	121.4	125.77	2297
Anahamulina	extinct	121.4	125.77	2297
Karsteniceras	extinct	121.4	125.77	2297
Dissimilites	extinct	121.4	125.77	2297
Phylloceras	extinct	121.4	125.77	2298
Phyllopachyceras	extinct	121.4	125.77	2298
Barremites	extinct	121.4	125.77	2298
Haplobrancoceras	extinct	121.4	125.77	2298
Silesites	extinct	121.4	125.77	2298
Subpulchellia	extinct	121.4	125.77	2298
Karsteniceras	extinct	121.4	125.77	2298
Dissimilites	extinct	121.4	125.77	2298
Phyllopachyceras	extinct	121.4	125.77	2299
Barremites	extinct	121.4	125.77	2299
Anahamulina	extinct	121.4	125.77	2299
Karsteniceras	extinct	121.4	125.77	2299
Crioceratites	extinct	121.4	125.77	2299
Phylloceras	extinct	121.4	125.77	2300
Phyllopachyceras	extinct	121.4	125.77	2300
Barremites	extinct	121.4	125.77	2300
Haplobrancoceras	extinct	121.4	125.77	2300
Subpulchellia	extinct	121.4	125.77	2300
Coronites	extinct	121.4	125.77	2300
Anahamulina	extinct	121.4	125.77	2300
Karsteniceras	extinct	121.4	125.77	2300
Crioceratites	extinct	121.4	125.77	2300
Dissimilites	extinct	121.4	125.77	2300
Toxancyloceras	extinct	121.4	125.77	2300
Phylloceras	extinct	121.4	125.77	2301
Barremites	extinct	121.4	125.77	2301
Anahamulina	extinct	121.4	125.77	2301
Karsteniceras	extinct	121.4	125.77	2301
Phyllopachyceras	extinct	121.4	125.77	2302
Protetragonites	extinct	121.4	125.77	2302
Barremites	extinct	121.4	125.77	2302
Silesites	extinct	121.4	125.77	2302
Anahamulina	extinct	121.4	125.77	2302
Crioceratites	extinct	121.4	125.77	2302
Dissimilites	extinct	121.4	125.77	2302
Hemibaculites	extinct	121.4	125.77	2302
Barremites	extinct	121.4	125.77	2303
Phylloceras	extinct	121.4	125.77	2304
Phyllopachyceras	extinct	121.4	125.77	2304
Eulytoceras	extinct	121.4	125.77	2304
Protetragonites	extinct	121.4	125.77	2304
Barremites	extinct	121.4	125.77	2304
Haplobrancoceras	extinct	121.4	125.77	2304
Holcodiscus	extinct	121.4	125.77	2304
Subpulchellia	extinct	121.4	125.77	2304
Hamulinites	extinct	121.4	125.77	2304
Crioceratites	extinct	121.4	125.77	2304
Karsteniceras	extinct	121.4	125.77	2304
Dissimilites	extinct	121.4	125.77	2304
Phyllopachyceras	extinct	121.4	125.77	2305
Lytoceras	extinct	121.4	125.77	2305
Barremites	extinct	121.4	125.77	2305
Holcodiscus	extinct	121.4	125.77	2305
Subpulchellia	extinct	121.4	125.77	2305
Crioceratites	extinct	121.4	125.77	2305
Phyllopachyceras	extinct	121.4	125.77	2306
Barremites	extinct	121.4	125.77	2306
Hamulinites	extinct	121.4	125.77	2306
Karsteniceras	extinct	121.4	125.77	2306
Phylloceras	extinct	121.4	125.77	2307
Phyllopachyceras	extinct	121.4	125.77	2307
Barremites	extinct	121.4	125.77	2307
Holcodiscus	extinct	121.4	125.77	2307
Karsteniceras	extinct	121.4	125.77	2307
Phyllopachyceras	extinct	121.4	125.77	2308
Barremites	extinct	121.4	125.77	2308
Subpulchellia	extinct	121.4	125.77	2308
Crioceratites	extinct	121.4	125.77	2308
Karsteniceras	extinct	121.4	125.77	2308
Barremites	extinct	121.4	125.77	2309
Protetragonites	extinct	121.4	125.77	2309
Phyllopachyceras	extinct	121.4	125.77	2310
Barremites	extinct	121.4	125.77	2310
Holcodiscus	extinct	121.4	125.77	2310
Crioceratites	extinct	121.4	125.77	2310
Karsteniceras	extinct	121.4	125.77	2310
Phylloceras	extinct	121.4	125.77	2311
Phyllopachyceras	extinct	121.4	125.77	2311
Lytoceras	extinct	121.4	125.77	2311
Protetragonites	extinct	121.4	125.77	2311
Barremites	extinct	121.4	125.77	2311
Haplobrancoceras	extinct	121.4	125.77	2311
Holcodiscus	extinct	121.4	125.77	2311
Subpulchellia	extinct	121.4	125.77	2311
Hamulinites	extinct	121.4	125.77	2311
Karsteniceras	extinct	121.4	125.77	2311
Dissimilites	extinct	121.4	125.77	2311
Moutoniceras	extinct	121.4	125.77	2311
Phylloceras	extinct	121.4	125.77	2312
Phyllopachyceras	extinct	121.4	125.77	2312
Barremites	extinct	121.4	125.77	2312
Silesites	extinct	121.4	125.77	2312
Karsteniceras	extinct	121.4	125.77	2312
Subpulchellia	extinct	121.4	125.77	2312
Phylloceras	extinct	121.4	125.77	2313
Phyllopachyceras	extinct	121.4	125.77	2313
Barremites	extinct	121.4	125.77	2313
Moutoniceras	extinct	121.4	125.77	2313
Barremites	extinct	121.4	125.77	2314
Phyllopachyceras	extinct	121.4	125.77	2315
Barremites	extinct	121.4	125.77	2315
Phyllopachyceras	extinct	121.4	125.77	2316
Barremites	extinct	121.4	125.77	2316
Holcodiscus	extinct	121.4	125.77	2316
Hamulinites	extinct	121.4	125.77	2316
Moutoniceras	extinct	121.4	125.77	2316
Phyllopachyceras	extinct	121.4	125.77	2317
Karsteniceras	extinct	121.4	125.77	2317
Holcodiscus	extinct	121.4	125.77	2317
Haplobrancoceras	extinct	121.4	125.77	2317
Phyllopachyceras	extinct	121.4	125.77	2318
Barremites	extinct	121.4	125.77	2318
Karsteniceras	extinct	121.4	125.77	2318
Moutoniceras	extinct	121.4	125.77	2318
Anahamulina	extinct	121.4	125.77	2318
Phyllopachyceras	extinct	121.4	125.77	2319
Protetragonites	extinct	121.4	125.77	2319
Holcodiscus	extinct	121.4	125.77	2319
Subpulchellia	extinct	121.4	125.77	2319
Karsteniceras	extinct	121.4	125.77	2319
Karsteniceras	extinct	121.4	125.77	2320
Haplobrancoceras	extinct	121.4	125.77	2320
Phyllopachyceras	extinct	121.4	125.77	2321
Acantholytoceras	extinct	121.4	125.77	2321
Barremites	extinct	121.4	125.77	2321
Silesites	extinct	121.4	125.77	2321
Holcodiscus	extinct	121.4	125.77	2321
Subpulchellia	extinct	121.4	125.77	2321
Karsteniceras	extinct	121.4	125.77	2321
Dissimilites	extinct	121.4	125.77	2321
Moutoniceras	extinct	121.4	125.77	2321
Phylloceras	extinct	121.4	125.77	2322
Phyllopachyceras	extinct	121.4	125.77	2322
Protetragonites	extinct	121.4	125.77	2322
Barremites	extinct	121.4	125.77	2322
Haplobrancoceras	extinct	121.4	125.77	2322
Patruliusiceras	extinct	121.4	125.77	2322
Holcodiscus	extinct	121.4	125.77	2322
Subpulchellia	extinct	121.4	125.77	2322
Anahamulina	extinct	121.4	125.77	2322
Karsteniceras	extinct	121.4	125.77	2322
Toxancyloceras	extinct	121.4	125.77	2322
Phylloceras	extinct	121.4	125.77	2323
Phyllopachyceras	extinct	121.4	125.77	2323
Protetragonites	extinct	121.4	125.77	2323
Barremites	extinct	121.4	125.77	2323
Haplobrancoceras	extinct	121.4	125.77	2323
Holcodiscus	extinct	121.4	125.77	2323
Coronites	extinct	121.4	125.77	2323
Anahamulina	extinct	121.4	125.77	2323
Ptychoceras	extinct	121.4	125.77	2323
Dissimilites	extinct	121.4	125.77	2323
Toxancyloceras	extinct	121.4	125.77	2323
