clade	species	ts	te
0.0	113.0	19.760940708476348	13.61536069762655
0.0	114.0	21.23712369700746	1.3983066965027995
0.0	115.0	19.218288955416075	12.49912332287468
0.0	116.0	18.159983559119627	16.15420044445106
0.0	117.0	24.538348084362138	22.103520832912455
0.0	118.0	22.230002959401343	16.67998447375587
0.0	119.0	22.781951383790297	22.07167866479087
0.0	120.0	12.737119437373083	3.168717384568822
0.0	121.0	19.633721731804755	14.823448789956734
0.0	122.0	13.355500701321063	13.231376067845986
0.0	123.0	20.766119308461974	10.516719982972889
0.0	124.0	19.198251621535693	12.389560283668887
0.0	125.0	25.158808210909314	15.285834189989766
0.0	126.0	1.0238321830435142	0.3936646187609923
0.0	127.0	4.020381765231836	0.0
0.0	128.0	1.6433195382915173	0.0
0.0	129.0	19.170531972202088	18.860582061857908
0.0	130.0	31.837515742558924	31.05996622271414
0.0	131.0	23.791013918556715	7.870511328021306
0.0	132.0	9.513902011985246	2.2648015515307462
0.0	133.0	7.5125588328946185	5.4495291171946265
0.0	134.0	9.812517183907497	4.4309586746047955
0.0	135.0	13.666827496908786	4.831113320101081
0.0	136.0	3.036283341242075	2.3962708855318096
0.0	137.0	15.706874998113983	15.608414127031772
0.0	138.0	5.534224598744765	0.011851765396822145
0.0	139.0	2.8407928475740243	0.005578748485309573
0.0	140.0	3.4194799894875345	0.028430874544076865
0.0	141.0	6.431232027277324	0.45219364577616455
0.0	142.0	4.711774802530605	0.0013133943705849933
0.0	143.0	9.144019966793545	8.997869403912587
0.0	144.0	4.552835557048292	3.0470996339189402
0.0	145.0	17.92634883307674	1.1887730517546726
0.0	146.0	36.72337391388695	33.05988277804741
0.0	147.0	35.27003055565945	30.225555478047056
0.0	148.0	35.745424413408806	35.10147732867082
0.0	149.0	12.153822529514557	5.424329291747327
0.0	150.0	11.250053865710797	4.948782117051061
0.0	151.0	13.924089318092681	9.307329864811985
0.0	152.0	20.865068096974806	12.648056973569899
0.0	153.0	19.07844344567953	13.880183092187066
0.0	154.0	15.299357774340564	13.747951710599962
0.0	155.0	12.612858426532531	3.2305640993299907
0.0	156.0	17.196374806308228	15.733067866396516
0.0	157.0	37.189007170738876	36.828112539758855
0.0	158.0	39.602830568931324	39.59587194525938
0.0	159.0	12.192765392511241	11.456655167695411
0.0	160.0	38.131668799694936	33.722669600852846
0.0	161.0	35.69593582638357	35.24562020139828
0.0	162.0	37.39077709800399	35.85610533247932
0.0	163.0	17.993792282788718	16.817177932859583
0.0	164.0	47.27309436437978	40.151525226438366
