scientificName	Status	earliestAge	latestAge
Pliocrocuta	Extinct	5.333	2.588
Pliocrocuta	Extinct	5.333	2.588
Pliocrocuta	Extinct	2.588	1.806
Pliocrocuta	Extinct	3.2	2.588
Pliocrocuta	Extinct	2.588	0.781
Pliocrocuta	Extinct	5.333	0.0117
Pliocrocuta	Extinct	3.2	2.588
Pliocrocuta	Extinct	3.2	2.588
Pliocrocuta	Extinct	2.588	1.806
Pliocrocuta	Extinct	0.781	0.126
Pliocrocuta	Extinct	0.781	0.126
Pliocrocuta	Extinct	0.781	0.126
Pliocrocuta	Extinct	0.781	0.126
Pliocrocuta	Extinct	0.781	0.126
Pliocyon	Extinct	15.97	13.6
Pliocyon	Extinct	15.97	13.6
Pliocyon	Extinct	15.97	13.6
Pliocyon	Extinct	20.43	15.97
Pliocyon	Extinct	15.97	13.6
Pliocyon	Extinct	23.03	5.333
Pliocyon	Extinct	15.97	13.6
Pliocyon	Extinct	15.97	13.6
Pliogale	Extinct	15.97	13.6
Pliogale	Extinct	15.97	13.6
Pliogale	Extinct	13.6	10.3
Pliogale	Extinct	10.3	4.9
Pliogale	Extinct	10.3	4.9
Pliogale	Extinct	10.3	4.9
Plionarctos	Extinct	10.3	4.9
Plionarctos	Extinct	10.3	1.8
Plionarctos	Extinct	10.3	4.9
Plionarctos	Extinct	10.3	4.9
Plionarctos	Extinct	10.3	4.9
Plionarctos	Extinct	10.3	4.9
Plionarctos	Extinct	4.9	1.8
Plionarctos	Extinct	4.9	1.8
Plionarctos	Extinct	4.9	1.8
Plionarctos	Extinct	4.9	1.8
Plionarctos	Extinct	0.781	0.126
Plionarctos	Extinct	0.781	0.126
Plionarctos	Extinct	0.781	0.126
Plionarctos	Extinct	2.588	0.126
Plionarctos	Extinct	10.3	1.8
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	10.3
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	13.6	10.3
Plionictis	Extinct	15.97	10.3
Plionictis	Extinct	13.6	10.3
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	15.97	13.6
Plionictis	Extinct	10.3	4.9
Plionictis	Extinct	13.6	10.3
Plionictis	Extinct	13.6	10.3
Plionictis	Extinct	15.97	13.6
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	23.03	5.333
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	23.03	5.333
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Pliotaxidea	Extinct	10.3	4.9
Plioviverrops	Extinct	8.7	5.333
Plioviverrops	Extinct	11.608	8.7
Plioviverrops	Extinct	11.608	5.333
Plioviverrops	Extinct	11.608	5.333
Plioviverrops	Extinct	8.7	5.333
Plioviverrops	Extinct	11.608	5.333
Plioviverrops	Extinct	11.608	8.7
Plioviverrops	Extinct	7.246	5.333
Plioviverrops	Extinct	8.7	5.333
Plithocyon	Extinct	23.03	5.333
Plithocyon	Extinct	15.97	13.6
Plithocyon	Extinct	23.03	5.333
Plithocyon	Extinct	15.97	13.6
Plithocyon	Extinct	15.97	13.6
Plithocyon	Extinct	15.97	13.6
Plithocyon	Extinct	15.97	13.6
Plithocyon	Extinct	15.97	7.246
Plithocyon	Extinct	15.97	11.62
Plithocyon	Extinct	15.97	13.65
Plithocyon	Extinct	20.44	15.97
Plithocyon	Extinct	13.6	10.3
Plithocyon	Extinct	16.9	15.97
Plithocyon	Extinct	20.44	7.246
Plithocyon	Extinct	20	15.97
Pogonodon	Extinct	30.8	20.43
Pogonodon	Extinct	30.8	20.43
Pogonodon	Extinct	30.8	20.43
Pogonodon	Extinct	30.8	26.3
Pogonodon	Extinct	11.62	7.246
Pogonodon	Extinct	33.3	30.8
Potamotherium	Extinct	15.97	13.65
Potamotherium	Extinct	16.9	15.97
Potamotherium	Extinct	16.9	15.97
Potamotherium	Extinct	13.65	11.1
Potamotherium	Extinct	23.03	22.4
Potamotherium	Extinct	22.4	20
Potamotherium	Extinct	15.97	13.82
Potamotherium	Extinct	28.4	23.03
Potamotherium	Extinct	33.9	28.1
Potos	Extant	0.0117	0
Prionailurus	Extant	0.781	0.126
Prionailurus	Extant	0.126	0.0117
Pristifelis	Extinct	8.7	5.333
Pristifelis	Extinct	11.62	7.246
Pristifelis	Extinct	8.7	5.333
Pristifelis	Extinct	11.608	5.333
Pristifelis	Extinct	11.608	5.333
Pristifelis	Extinct	11.608	5.333
Pristifelis	Extinct	8.7	5.333
Pristifelis	Extinct	7.246	5.333
Pristinailurus	Extinct	10.3	1.8
Proailurus	Extinct	22.4	20
Proailurus	Extinct	33.9	28.4
Proailurus	Extinct	22.4	20
Proailurus	Extinct	28.4	23.03
Probassariscus	Extinct	15.97	13.6
Probassariscus	Extinct	15.97	13.6
Probassariscus	Extinct	15.97	13.6
Procyon	Extant	10.3	4.9
Procyon	Extant	10.3	4.9
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	2.588	1.806
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	4.9	1.8
Procyon	Extant	1.8	0.3
Procyon	Extant	2.588	0.0117
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	4.9	1.8
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	0.3	0.012
Procyon	Extant	0.3	0.012
Procyon	Extant	1.8	0.3
Procyon	Extant	1.8	0.3
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.0117	0
Procyon	Extant	0.0117	0
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0
Procyon	Extant	0.126	0
Procyon	Extant	2.588	0.0117
Procyon	Extant	0.3	0.012
Procyon	Extant	2.588	0.0117
Procyon	Extant	2.588	0.0117
Procyon	Extant	0.0117	0
Procyon	Extant	2.588	0
Procyon	Extant	2.588	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	4.9	1.8
Procyon	Extant	2.588	0.781
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0
Procyon	Extant	0.126	0
Procyon	Extant	0.781	0.126
Procyon	Extant	0.126	0
Procyon	Extant	0.0117	0
Procyon	Extant	0.126	0
Procyon	Extant	0.0117	0
Procyon	Extant	0.126	0
Procyon	Extant	0.126	0
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	1.8	0.3
Procyon	Extant	0.0117	0
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.0117	0
Procyon	Extant	0.0117	0
Procyon	Extant	0.0117	0
Procyon	Extant	0.126	0.0117
Procyon	Extant	0.3	0.012
Procyon	Extant	0.3	0.012
Procyon	Extant	0.3	0.012
Procyon	Extant	0.126	0.0117
Progenetta	Extinct	15.97	7.246
Progenetta	Extinct	23.03	5.333
Promartes	Extinct	30.8	20.43
Promartes	Extinct	26.3	24.8
Promartes	Extinct	26.3	24.8
Promartes	Extinct	24.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	30.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	30.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	24.8	20.43
Promartes	Extinct	20.43	15.97
Promartes	Extinct	23.03	5.333
Promartes	Extinct	20.43	15.97
Promartes	Extinct	30.8	20.43
Promegantereon	Extinct	9.7	8.7
Promeles	Extinct	8.7	5.333
Promeles	Extinct	11.608	5.333
Promeles	Extinct	8.7	5.333
Promeles	Extinct	11.608	5.333
Promephitis	Extinct	4.9	4.2
Promephitis	Extinct	4.2	3.2
Promephitis	Extinct	11.62	7.246
Promephitis	Extinct	7.246	4.2
Promephitis	Extinct	11.608	5.333
Promephitis	Extinct	8.7	5.333
Promephitis	Extinct	8.7	5.333
Promephitis	Extinct	11.608	5.333
Promephitis	Extinct	8.7	5.333
Promephitis	Extinct	11.608	5.333
Promephitis	Extinct	7.246	5.333
Promephitis	Extinct	7.246	5.333
Proputorius	Extinct	11.62	7.246
Proputorius	Extinct	15.97	13.65
Proputorius	Extinct	15.97	11.62
Proputorius	Extinct	20.44	15.97
Proputorius	Extinct	8.7	5.333
Proputorius	Extinct	11.1	9.7
Proputorius	Extinct	16.9	13.65
Proputorius	Extinct	15.97	13.65
Proputorius	Extinct	11.1	9.7
Proputorius	Extinct	15.97	13.65
Proputorius	Extinct	15.97	11.608
Proputorius	Extinct	11.62	7.246
Proputorius	Extinct	12.75	11.1
Prosansanosmilus	Extinct	16.9	15.97
Prosansanosmilus	Extinct	16.9	15.97
Prosansanosmilus	Extinct	16.9	15.97
Prosansanosmilus	Extinct	16.9	15.97
Prosansanosmilus	Extinct	16.9	15.97
Prosansanosmilus	Extinct	20	15.97
Prosansanosmilus	Extinct	15.97	7.246
Protarctos	Extinct	5.333	2.588
Protepicyon	Extinct	15.97	13.6
Protictitherium	Extinct	15.97	13.65
Protictitherium	Extinct	11.608	8.7
Protictitherium	Extinct	15.97	13.65
Protictitherium	Extinct	16.9	15.97
Protictitherium	Extinct	16.9	15.97
Protictitherium	Extinct	15.97	13.65
Protictitherium	Extinct	13.82	11.62
Protictitherium	Extinct	20.44	7.246
Protictitherium	Extinct	11.62	7.246
Protictitherium	Extinct	11.608	8.7
Protictitherium	Extinct	11.608	8.7
Protictitherium	Extinct	11.608	5.333
Protictitherium	Extinct	15.97	11.608
Protictitherium	Extinct	15.97	13.82
Protictitherium	Extinct	11.608	8.7
Protictitherium	Extinct	8.7	5.333
Protictitherium	Extinct	12.75	11.1
Protocyon	Extinct	0.126	0.0117
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	15.97	13.6
Protomarctus	Extinct	20.44	15.97
Protomarctus	Extinct	20.43	15.97
Protomarctus	Extinct	23.03	5.333
Protomarctus	Extinct	15.97	13.6
Protomarctus	Extinct	15.97	13.6
Protomarctus	Extinct	23.03	5.333
Protoprocyon	Extinct	13.6	10.3
Protursus	Extinct	11.62	7.246
Psalidocyon	Extinct	15.97	13.6
Psalidocyon	Extinct	15.97	13.6
Psalidocyon	Extinct	15.97	13.6
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	23.03	5.333
Pseudaelurus	Extinct	13.6	4.9
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	23.03	5.333
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	13.6	10.3
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	11.608	5.333
Pseudaelurus	Extinct	15.97	7.246
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	15.97	11.62
Pseudaelurus	Extinct	15.97	11.62
Pseudaelurus	Extinct	8.7	5.333
Pseudaelurus	Extinct	23.03	15.97
Pseudaelurus	Extinct	0.781	0.126
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	13.65	12.75
Pseudaelurus	Extinct	13.65	11.1
Pseudaelurus	Extinct	13.65	11.1
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	16.9	15.97
Pseudaelurus	Extinct	15.97	13.65
Pseudaelurus	Extinct	15.97	13.65
Pseudaelurus	Extinct	16.9	13.65
Pseudaelurus	Extinct	16.9	13.65
Pseudaelurus	Extinct	12.7	11.608
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	23.03	15.97
Pseudaelurus	Extinct	20.43	15.97
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.65
Pseudaelurus	Extinct	15.97	13.82
Pseudaelurus	Extinct	15.97	13.82
Pseudaelurus	Extinct	15.97	13.82
Pseudaelurus	Extinct	15.97	13.82
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	20.43	15.97
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.82
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	15.97	13.6
Pseudaelurus	Extinct	20.44	7.246
Pseudaelurus	Extinct	20.44	7.246
Pseudaelurus	Extinct	20.44	7.246
Pseudaelurus	Extinct	23.03	5.333
Pseudaelurus	Extinct	20	15.97
Pseudaelurus	Extinct	20	15.97
Pseudaelurus	Extinct	15.97	7.246
Pseudaelurus	Extinct	15.97	7.246
Pseudaelurus	Extinct	15.97	7.246
Pseudaelurus	Extinct	23.03	5.333
Pseudaelurus	Extinct	23.03	5.333
Pseudaelurus	Extinct	11.62	7.246
Pseudaelurus	Extinct	12.75	11.1
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	10.3	4.9
Pseudaelurus	Extinct	20.43	15.97
Pseudaelurus	Extinct	15.97	13.6
Pseudailurus	Extinct	15.97	11.62
Pseudailurus	Extinct	20	15.97
Pseudailurus	Extinct	11.608	8.7
Pseudailurus	Extinct	13.65	12.75
Pseudailurus	Extinct	11.1	9.7
Pseudarctos	Extinct	15.97	7.246
Pseudarctos	Extinct	15.97	13.65
Pseudarctos	Extinct	15.97	11.62
Pseudarctos	Extinct	15.97	5.333
Pseudarctos	Extinct	12.75	11.1
Pseudarctos	Extinct	16.9	15.97
Pseudarctos	Extinct	13.65	11.1
Pseudarctos	Extinct	16.9	15.97
Pseudarctos	Extinct	15.97	13.82
Pseudarctos	Extinct	20.44	7.246
Pseudarctos	Extinct	20	15.97
Pseudarctos	Extinct	15.97	7.246
Pseudarctos	Extinct	23.03	5.333
Pseudocyon	Extinct	15.97	13.6
Pseudocyon	Extinct	13.6	10.3
Pseudocyon	Extinct	15.97	13.6
Pseudocyon	Extinct	13.6	10.3
Pseudocyon	Extinct	15.97	13.6
Pseudocyon	Extinct	15.97	13.6
Pseudocyon	Extinct	13.6	10.3
Pseudocyon	Extinct	15.97	13.6
Pseudocyon	Extinct	15.97	13.6
Pseudocyon	Extinct	15.97	13.82
Pseudocyon	Extinct	15.97	7.246
Pseudocyon	Extinct	15.97	11.62
Pseudocyon	Extinct	15.97	13.65
Pseudocyon	Extinct	16.9	15.97
Pseudocyon	Extinct	16.9	15.97
Pseudocyon	Extinct	13.65	12.75
Pseudocyon	Extinct	20.44	15.97
Pseudocyon	Extinct	15.97	13.82
Pseudocyon	Extinct	20.44	7.246
Pseudocyon	Extinct	20	15.97
Puijila	Extinct	23.03	20.44
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	4.9	1.8
Puma	Extant	1.8	0.3
Puma	Extant	0.126	0.0117
Puma	Extant	1.8	0.3
Puma	Extant	1.8	0.3
Puma	Extant	0.3	0.012
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	0.0117	0
Puma	Extant	0.0117	0
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0
Puma	Extant	0.126	0.0117
Puma	Extant	0.3	0.012
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	2.588	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0
Puma	Extant	0.126	0
Puma	Extant	0.126	0.0117
Puma	Extant	0.0117	0
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	0.126	0.0117
Puma	Extant	0.3	0.012
Puma	Extant	0.0117	0
Puma	Extant	4.9	1.8
Puma	Extant	5.333	2.588
Puma	Extant	3.6	0.781
Puma	Extant	0.0117	0
Puma	Extant	0.3	0.012
Puma	Extant	0.126	0.0117
Rhizosmilodon	Extinct	5.333	3.6
Sansanosmilus	Extinct	15.97	11.62
Sansanosmilus	Extinct	11.608	5.333
Sansanosmilus	Extinct	11.608	8.7
Sansanosmilus	Extinct	13.82	11.62
Sansanosmilus	Extinct	13.65	12.75
Sansanosmilus	Extinct	13.65	11.1
Sansanosmilus	Extinct	12.75	11.1
Sansanosmilus	Extinct	12.75	11.1
Sansanosmilus	Extinct	11.1	9.7
Sansanosmilus	Extinct	12.75	11.1
Sardolutra	Extinct	2.588	0
Sardolutra	Extinct	2.588	0.0117
Semantor	Extinct	5.333	2.588
Semigenetta	Extinct	15.97	7.246
Semigenetta	Extinct	15.97	13.65
Semigenetta	Extinct	15.97	11.62
Semigenetta	Extinct	15.97	13.82
Semigenetta	Extinct	11.62	7.246
Semigenetta	Extinct	20.44	15.97
Semigenetta	Extinct	20.44	15.97
Semigenetta	Extinct	20.44	15.97
Semigenetta	Extinct	12.75	11.1
Semigenetta	Extinct	16.9	15.97
Semigenetta	Extinct	16.9	15.97
Semigenetta	Extinct	20.44	13.82
Semigenetta	Extinct	11.1	9.7
Semigenetta	Extinct	15.97	13.65
Semigenetta	Extinct	20	15.97
Semigenetta	Extinct	15.97	7.246
Semigenetta	Extinct	15.97	13.82
Semigenetta	Extinct	23.03	5.333
Semigenetta	Extinct	11.62	7.246
Shandgolictis	Extinct	33.9	28.4
Shandgolictis	Extinct	33.9	28.4
Shandgolictis	Extinct	28.4	23.03
Shandgolictis	Extinct	33.9	28.4
Siamogale	Extinct	11.1	4.9
Simocyon	Extinct	10.3	4.9
Simocyon	Extinct	10.3	4.9
Simocyon	Extinct	11.608	5.333
Simocyon	Extinct	9.7	8.7
Simocyon	Extinct	11.1	9.7
Simocyon	Extinct	8.7	5.333
Sivaonyx	Extinct	11.62	7.246
Sivaonyx	Extinct	8.7	5.333
Sivaonyx	Extinct	11.608	5.333
Sivaonyx	Extinct	11.62	7.246
Sivaonyx	Extinct	11.62	7.246
Sivaonyx	Extinct	11.608	5.333
Sivaonyx	Extinct	8.7	5.333
Smilodon	Extant	4.9	1.8
Smilodon	Extant	4.9	1.8
Smilodon	Extant	4.9	1.8
Smilodon	Extant	2.588	1.806
Smilodon	Extant	4.9	1.8
Smilodon	Extant	4.9	1.8
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	2.588	0.0117
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	1.8	0.3
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0
Smilodon	Extant	0.3	0.012
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.3	0.012
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	2.588	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	1.8	0.3
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0
Smilodon	Extant	2.588	0.781
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	2.588	0.0117
Smilodon	Extant	2.588	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	2.588	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	2.588	0.0117
Smilodon	Extant	0.3	0.012
Smilodon	Extant	0.126	0.0117
Smilodon	Extant	0.126	0.0117
Sminthosinis	Extinct	10.3	4.9
Sminthosinis	Extinct	4.9	1.8
Sminthosinis	Extinct	4.9	1.8
Spilogale	Extant	3.6	2.588
Spilogale	Extant	4.9	1.8
Spilogale	Extant	4.9	1.8
Spilogale	Extant	4.9	1.8
Spilogale	Extant	4.9	1.8
Spilogale	Extant	4.9	1.8
Spilogale	Extant	4.9	1.8
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	1.8	0.3
Spilogale	Extant	4.9	1.8
Spilogale	Extant	2.588	1.806
Spilogale	Extant	1.8	0.3
Spilogale	Extant	0.3	0.012
Spilogale	Extant	0.3	0.012
Spilogale	Extant	1.8	0.3
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.0117	0
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0
Spilogale	Extant	0.126	0
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.781	0.126
Spilogale	Extant	0.126	0
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	2.588	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	0.126	0.0117
Spilogale	Extant	2.588	0.0117
Spilogale	Extant	0.3	0.012
Stenogale	Extinct	28.1	23.03
Stenogale	Extinct	33.9	23.03
Stenogale	Extinct	28.4	23.03
Stenogale	Extinct	28.4	23.03
Sthenictis	Extinct	20.43	15.97
Sthenictis	Extinct	15.97	13.6
Sthenictis	Extinct	10.3	4.9
Sthenictis	Extinct	13.6	10.3
Sthenictis	Extinct	10.3	4.9
Sthenictis	Extinct	13.6	4.9
Sthenictis	Extinct	23.03	5.333
Sthenictis	Extinct	13.6	10.3
Sthenictis	Extinct	13.6	10.3
Sthenictis	Extinct	10.3	4.9
Sthenictis	Extinct	15.97	13.6
Sthenictis	Extinct	15.97	13.6
Sthenictis	Extinct	23.03	5.333
Sthenictis	Extinct	13.6	10.3
Sthenictis	Extinct	13.6	10.3
Sthenictis	Extinct	13.6	10.3
Stromeriella	Extinct	15.97	13.82
Stromeriella	Extinct	22.4	20
Stromeriella	Extinct	20.44	15.97
Taxidea	Extant	10.3	4.9
Taxidea	Extant	4.9	0.3
Taxidea	Extant	4.9	0.3
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	4.9	1.8
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	4.9	1.8
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	1.8	0.3
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	2.588	0.0117
Taxidea	Extant	1.8	0.3
Taxidea	Extant	0.126	0.0117
Taxidea	Extant	2.588	0.0117
