"Age"	"Temperature"
12.428	-0.00956385710217212
12.43	-0.0458692091824797
12.432	-0.0821745612627872
12.434	0.0872504151119819
12.436	-0.00956385710217212
12.438	0.0267414949781363
12.44	0.063046847058443
12.442	-0.0821745612627872
12.444	-0.0942763452895567
12.446	-0.215294185557248
12.448	-0.209243293543864
12.45	-0.203192401530479
12.452	-0.118479913343095
12.454	0.0993521991387498
12.456	0.0267414949781363
12.458	0.063046847058443
12.46	0.0993521991387498
12.462	0.063046847058443
12.464	0.0872504151119819
12.466	0.0933013071253658
12.468	0.0993521991387498
12.47	0.268777175513519
12.472	0.063046847058443
12.474	0.305082527593826
12.476	0.280878959540288
12.478	0.25667539148675
12.48	0.365591447727671
12.482	0.0872504151119819
12.484	-0.106378129316325
12.486	-0.0761236692494025
12.488	-0.0458692091824797
12.49	-0.033767425155711
12.492	0.0872504151119819
12.494	-0.033767425155711
12.496	-0.0700727772360178
12.498	0.0751486310852125
12.5	0.129606659205674
12.502	0.184064687326134
12.504	-0.130581697369863
12.506	-0.0821745612627872
12.508	-0.0821745612627872
12.51	-0.0458692091824797
12.512	-0.106378129316325
12.514	-0.0640218852226339
12.516	-0.0216656411289416
12.518	-0.0579709932092491
12.52	-0.0700727772360178
12.522	-0.0942763452895567
12.524	-0.17898883347694
12.526	-0.106378129316325
12.528	-0.0761236692494025
12.53	-0.0458692091824797
12.532	-0.0458692091824797
12.534	0.0509450630316736
12.536	0.0509450630316736
12.538	0.0509450630316736
12.54	0.063046847058443
12.542	0.0569959550450575
12.544	0.0509450630316736
12.546	0.0146397109513652
12.548	-0.19109061750371
12.55	-0.0821745612627872
12.552	-0.106378129316325
12.554	-0.0821745612627872
12.556	-0.0035129650887882
12.558	0.0751486310852125
12.56	-0.166887049450172
12.562	-0.172937941463556
12.564	-0.17898883347694
12.566	-0.215294185557248
12.568	0.0751486310852125
12.57	-0.0700727772360178
12.572	-0.033767425155711
12.574	0.063046847058443
12.576	-0.0640218852226339
12.578	-0.19109061750371
12.58	-0.106378129316325
12.582	0.0267414949781363
12.584	-0.0458692091824797
12.586	0.0872504151119819
12.588	0.159861119272595
12.59	-0.0458692091824797
12.592	-0.251599537637556
12.594	0.0872504151119819
12.596	0.0993521991387498
12.598	0.196166471352904
12.6	0.0993521991387498
12.602	0.159861119272595
12.604	0.00253792692459734
12.606	-0.154785265423402
12.608	-0.033767425155711
12.61	-0.00956385710217212
12.612	0.0327923869915202
12.614	0.0751486310852125
12.616	0.0872504151119819
12.618	-0.0458692091824797
12.62	-0.106378129316325
12.622	0.0751486310852125
12.624	0.0509450630316736
12.626	0.0388432790049041
12.628	0.0267414949781363
12.63	-0.00956385710217212
12.632	-0.0458692091824797
12.634	0.0267414949781363
12.636	-0.0821745612627872
12.638	-0.130581697369863
12.64	-0.088225453276172
12.642	-0.0458692091824797
12.644	-0.0216656411289416
12.646	-0.0821745612627872
12.648	0.111453983165519
12.65	-0.142683481396633
12.652	0.00253792692459734
12.654	0.0993521991387498
12.656	0.196166471352904
12.658	0.111453983165519
12.66	-0.17898883347694
12.662	-0.0942763452895567
12.664	-0.0942763452895567
12.666	0.111453983165519
12.668	0.0690977390718269
12.67	0.0267414949781363
12.672	-0.106378129316325
12.674	-0.00956385710217212
12.676	0.135657551219058
12.678	0.0509450630316736
12.68	0.0267414949781363
12.682	0.0933013071253658
12.684	0.159861119272595
12.686	0.498711072022134
12.688	0.341387879674134
12.69	0.184064687326134
12.692	0.0267414949781363
12.694	-0.0156147491155568
12.696	-0.0579709932092491
12.698	-0.0700727772360178
12.7	-0.142683481396633
12.702	-0.215294185557248
12.704	-0.00956385710217212
12.706	-0.0579709932092491
12.708	-0.106378129316325
12.71	0.135657551219058
12.712	-0.00956385710217212
12.714	0.129606659205674
12.716	0.0727282742798573
12.718	0.0146397109513652
12.72	-0.203192401530479
12.722	-0.300006673744633
12.724	0.105403091152135
12.726	0.0146397109513652
12.728	0.0170600677567204
12.73	0.0206906029647507
12.732	-0.142683481396633
12.734	-0.033767425155711
12.736	-0.00956385710217212
12.738	-0.0313470683503567
12.74	-0.0519201011958644
12.742	0.0654672038637966
12.744	0.184064687326134
12.746	-0.0216656411289416
12.748	0.00253792692459734
12.75	0.25667539148675
12.752	-0.203192401530479
12.754	-0.0821745612627872
12.756	-0.0942763452895567
12.758	0.0146397109513652
12.76	0.147759335245828
12.762	-0.19109061750371
12.764	-0.0579709932092491
12.766	0.0751486310852125
12.768	0.0388432790049041
12.77	-0.106378129316325
12.772	-0.106378129316325
12.774	-0.197141509517095
12.776	-0.00956385710217212
12.778	-0.251599537637556
12.78	-0.0942763452895567
12.782	-0.0458692091824797
12.784	0.0509450630316736
12.786	0.0751486310852125
12.788	0.0267414949781363
12.79	0.0872504151119819
12.792	0.063046847058443
12.794	-0.0821745612627872
12.796	0.00253792692459734
12.798	0.0146397109513652
12.8	0.0872504151119819
12.802	-0.073703312444049
12.804	0.123555767192289
12.806	-0.17898883347694
12.808	-0.0821745612627872
12.81	0.0690977390718269
12.812	0.129606659205674
12.814	0.0509450630316736
12.816	0.280878959540288
12.818	0.147759335245828
12.82	0.159861119272595
12.822	0.135657551219058
12.824	-0.0458692091824797
12.826	0.00253792692459734
12.828	-0.033767425155711
12.83	-0.0700727772360178
12.832	-0.0035129650887882
12.834	-0.263701321664325
12.836	0.117504875178903
12.838	-0.118479913343095
12.84	-0.0216656411289416
12.842	-0.0216656411289416
12.844	-0.142683481396633
12.846	-0.19109061750371
12.848	-0.039818317169095
12.85	-0.0700727772360178
12.852	-0.0821745612627872
12.854	0.147759335245828
12.856	0.0509450630316736
12.858	0.262726283500133
12.86	0.24457360745998
12.862	0.226420931419827
12.864	-0.118479913343095
12.866	-0.0616015284172795
12.868	-0.00593332189414177
12.87	0.0509450630316736
12.872	-0.11242902132971
12.874	-0.275803105691094
12.876	-0.239497753610787
12.878	-0.203192401530479
12.88	-0.130581697369863
12.882	-0.0579709932092491
12.884	-0.0458692091824797
12.886	-0.033767425155711
12.888	-0.136632589383249
12.89	-0.239497753610787
12.892	-0.293955781731248
12.894	-0.348413809851709
12.896	-0.315738992979432
12.898	-0.284274354509833
12.9	-0.251599537637556
12.902	-0.215294185557248
12.904	-0.136632589383249
12.906	-0.0579709932092491
12.908	-0.0494997443905108
12.91	-0.0422386739744485
12.912	-0.033767425155711
12.914	-0.00956385710217212
12.916	-0.0277165331423255
12.918	-0.0458692091824797
12.92	-0.00109260828343463
12.922	0.0424738142129361
12.924	0.0872504151119819
12.926	0.0993521991387498
12.928	0.111453983165519
12.93	0.171962903299367
12.932	0.232471823433212
12.934	0.129606659205674
12.936	0.0267414949781363
12.938	-0.033767425155711
12.94	-0.0942763452895567
12.942	-0.0821745612627872
12.944	-0.227395969584018
12.946	-0.0519201011958644
12.948	0.123555767192289
12.95	0.159861119272595
12.952	0.196166471352904
12.954	0.0872504151119819
12.956	-0.0700727772360178
12.958	-0.0616015284172795
12.96	-0.054340458001218
12.962	-0.0458692091824797
12.964	0.0872504151119819
12.966	0.0690977390718269
12.968	0.0509450630316736
12.97	0.280878959540288
12.972	0.19011557933952
12.974	0.0993521991387498
12.976	-0.0156147491155568
12.978	-0.130581697369863
12.98	-0.239497753610787
12.982	-0.0458692091824797
12.984	-0.0458692091824797
12.986	-0.142683481396633
12.988	-0.239497753610787
12.99	-0.33631202582494
12.992	-0.251599537637556
12.994	-0.354464701865094
12.996	-0.457329866092632
12.998	-0.348413809851709
13	-0.291535424925894
13.002	-0.235867218402756
13.004	-0.17898883347694
13.006	-0.17898883347694
13.008	-0.039818317169095
13.01	0.0993521991387498
13.012	0.0509450630316736
13.014	-0.0700727772360178
13.016	-0.039818317169095
13.018	-0.00956385710217212
13.02	-0.0458692091824797
13.022	-0.0942763452895567
13.024	-0.0579709932092491
13.026	-0.118479913343095
13.028	-0.17898883347694
13.03	-0.154785265423402
13.032	0.0146397109513652
13.034	0.111453983165519
13.036	-0.00956385710217212
13.038	-0.0700727772360178
13.04	-0.0579709932092491
13.042	-0.0035129650887882
13.044	0.0509450630316736
13.046	0.311133419607211
13.048	0.510812856048902
13.05	0.426100367861519
13.052	0.274828067526904
13.054	0.123555767192289
13.056	0.135657551219058
13.058	-0.0700727772360178
13.06	-0.11242902132971
13.062	-0.0216656411289416
13.064	-0.166887049450172
13.066	-0.160836157436787
13.068	-0.154785265423402
13.07	-0.0579709932092491
13.072	-0.106378129316325
13.074	0.25667539148675
13.076	0.063046847058443
13.078	0.105403091152135
13.08	0.147759335245828
13.082	0.0146397109513652
13.084	0.111453983165519
13.086	0.280878959540288
13.088	-0.0216656411289416
13.09	0.474507503968595
13.092	-0.0216656411289416
13.094	0.063046847058443
13.096	0.208268255379673
13.098	0.220370039406441
13.1	0.317184311620595
13.102	0.607627128263056
13.104	0.450303935915056
13.106	0.365591447727671
13.108	0.280878959540288
13.11	0.311133419607211
13.112	0.341387879674134
13.114	0.24457360745998
13.116	0.292980743567058
13.118	0.407947691821364
13.12	0.522914640075671
13.122	0.383744123767826
13.124	0.24457360745998
13.126	0.292980743567058
13.128	0.280878959540288
13.13	0.262726283500133
13.132	0.24457360745998
13.134	0.238522715446596
13.136	0.232471823433212
13.138	0.54711820812921
13.14	0.752848536584286
13.142	0.720173719712009
13.144	0.68870908124241
13.146	0.656034264370132
13.148	0.656034264370132
13.15	0.656034264370132
13.152	0.353489663700904
13.154	0.25667539148675
13.156	0.159861119272595
13.158	0.0569959550450575
13.16	-0.0458692091824797
13.162	-0.0035129650887882
13.164	0.0388432790049041
13.166	0.0388432790049041
13.168	0.0146397109513652
13.17	-0.00956385710217212
13.172	-0.00956385710217212
13.174	-0.00956385710217212
13.176	-0.00956385710217212
13.178	0.184064687326134
13.18	0.184064687326134
13.182	0.184064687326134
13.184	0.220370039406441
13.186	0.25667539148675
13.188	0.202217363366288
13.19	0.147759335245828
13.192	0.25667539148675
13.194	0.365591447727671
13.196	0.299031635580442
13.198	0.232471823433212
13.2	0.323235203633981
13.202	0.413998583834749
13.204	0.280878959540288
13.206	0.359540555714287
13.208	0.438202151888288
13.21	0.441832687096318
13.212	0.446673400707026
13.214	0.450303935915056
13.216	0.559219992155979
13.218	0.668136048396901
13.22	0.40189679980798
13.222	0.305082527593826
13.224	0.305082527593826
13.226	0.305082527593826
13.228	0.305082527593826
13.23	0.317184311620595
13.232	-0.0216656411289416
13.234	0.144128800037796
13.236	0.308713062801858
13.238	0.474507503968595
13.24	0.504761964035518
13.242	0.573742132988103
13.244	0.643932480343364
13.246	0.462405719941825
13.248	0.486609287995364
13.25	0.510812856048902
13.252	0.565270884169363
13.254	0.619728912289825
13.256	0.69233961645044
13.258	0.413998583834749
13.26	0.0751486310852125
13.262	0.0448941710182896
13.264	0.0146397109513652
13.266	0.141708443232442
13.268	0.268777175513519
13.27	0.426100367861519
13.272	0.413998583834749
13.274	0.38979501578121
13.276	0.365591447727671
13.278	0.341387879674134
13.28	0.0993521991387498
13.282	0.329286095647365
13.284	0.305082527593826
13.286	0.341387879674134
13.288	0.377693231754442
13.29	0.292980743567058
13.292	0.262726283500133
13.294	0.232471823433212
13.296	0.171962903299367
13.298	0.0751486310852125
13.3	-0.0458692091824797
13.302	-0.0579709932092491
13.304	-0.0700727772360178
13.306	-0.033767425155711
13.308	0.0303720301861666
13.31	0.0933013071253658
13.312	0.059416311850411
13.314	0.0267414949781363
13.316	0.111453983165519
13.318	0.0690977390718269
13.32	0.0267414949781363
13.322	-0.00956385710217212
13.324	0.329286095647365
13.326	0.123555767192289
13.328	0.141708443232442
13.33	0.159861119272595
13.332	0.764950320611055
13.334	0.571321776182747
13.336	0.377693231754442
13.338	0.292980743567058
13.34	-0.0458692091824797
13.342	-0.0821745612627872
13.344	-0.118479913343095
13.346	-0.0519201011958644
13.348	0.0146397109513652
13.35	-0.0942763452895567
13.352	0.159861119272595
13.354	0.232471823433212
13.356	0.305082527593826
13.358	0.171962903299367
13.36	0.0388432790049041
13.362	0.341387879674134
13.364	0.365591447727671
13.366	0.420049475848133
13.368	0.474507503968595
13.37	0.541067316115826
13.372	0.607627128263056
13.374	0.40189679980798
13.376	0.498711072022134
13.378	0.426100367861519
13.38	0.280878959540288
13.382	0.226420931419827
13.384	0.171962903299367
13.386	0.220370039406441
13.388	0.268777175513519
13.39	0.123555767192289
13.392	0.159861119272595
13.394	0.123555767192289
13.396	0.0872504151119819
13.398	0.184064687326134
13.4	0.196166471352904
13.402	0.268777175513519
13.404	0.232471823433212
13.406	0.317184311620595
13.408	0.444253043901672
13.41	0.571321776182747
13.412	0.619728912289825
13.414	0.789153888664594
13.416	0.54711820812921
13.418	0.462405719941825
13.42	0.637881588329979
13.422	0.553169100142594
13.424	0.468456611955209
13.426	0.70444140047721
13.428	0.70444140047721
13.43	0.359540555714287
13.432	0.54711820812921
13.434	0.24457360745998
13.436	0.19011557933952
13.438	0.00253792692459734
13.44	0.168332368091335
13.442	-0.118479913343095
13.444	0.202217363366288
13.446	0.377693231754442
13.448	0.329286095647365
13.45	0.0993521991387498
13.452	0.280878959540288
13.454	0.139288086427088
13.456	0.0509450630316736
13.458	-0.00956385710217212
13.46	0.159861119272595
13.462	0.147759335245828
13.464	0.0146397109513652
13.466	0.0993521991387498
13.468	0.11508451837355
13.47	0.24457360745998
13.472	0.165912011285981
13.474	0.341387879674134
13.476	0.329286095647365
13.478	0.329286095647365
13.48	0.365591447727671
13.482	0.38979501578121
13.484	0.38979501578121
13.486	0.305082527593826
13.488	0.395845907794596
13.49	0.38979501578121
13.492	0.438202151888288
13.494	0.426100367861519
13.496	0.450303935915056
13.498	0.535016424102441
13.5	0.450303935915056
13.502	0.619728912289825
13.504	0.498711072022134
13.506	0.528965532089057
13.508	0.486609287995364
13.51	0.24457360745998
13.512	0.329286095647365
13.514	0.262726283500133
13.516	0.196166471352904
13.518	0.208268255379673
13.52	0.514443391256934
13.522	0.292980743567058
13.524	0.69233961645044
13.526	0.752848536584286
13.528	0.571321776182747
13.53	0.976731541079515
13.532	0.395845907794596
13.534	0.728644968530749
13.536	0.861764592825208
13.538	0.843611916785054
13.54	0.855713700811824
13.542	0.867815484838593
13.544	0.84966280879844
13.546	0.795204780677978
13.548	0.329286095647365
13.55	0.232471823433212
13.552	0.24457360745998
13.554	0.0993521991387498
13.556	0.413998583834749
13.558	0.196166471352904
13.56	0.25667539148675
13.562	0.337757344466104
13.564	0.420049475848133
13.566	0.280878959540288
13.568	0.141708443232442
13.57	-0.0579709932092491
13.572	0.317184311620595
13.574	-0.106378129316325
13.576	0.159861119272595
13.578	0.0146397109513652
13.58	0.0206906029647507
13.582	0.353489663700904
13.584	0.135657551219058
13.586	0.468456611955209
13.588	0.365591447727671
13.59	0.571321776182747
13.592	0.643932480343364
13.594	0.716543184503978
13.596	0.450303935915056
13.598	0.341387879674134
13.6	0.184064687326134
13.602	0.0388432790049041
13.604	0.33533698766075
13.606	0.277248424332258
13.608	0.220370039406441
13.61	0.559219992155979
13.612	0.643932480343364
13.614	0.462405719941825
13.616	0.595525344236286
13.618	0.407947691821364
13.62	0.220370039406441
13.622	0.450303935915056
13.624	0.159861119272595
13.626	0.486609287995364
13.628	0.668136048396901
13.63	0.426100367861519
13.632	0.571321776182747
13.634	0.716543184503978
13.636	0.698390508463824
13.638	0.220370039406441
13.64	0.111453983165519
13.642	0.135657551219058
13.644	-0.106378129316325
13.646	0.111453983165519
13.648	0.135657551219058
13.65	0.0267414949781363
13.652	0.171962903299367
13.654	0.220370039406441
13.656	0.0872504151119819
13.658	0.0993521991387498
13.66	0.0751486310852125
13.662	0.0388432790049041
13.664	0.0146397109513652
13.666	0.105403091152135
13.668	0.0146397109513652
13.67	0.159861119272595
13.672	0.123555767192289
13.674	0.141708443232442
13.676	0.25667539148675
13.678	0.165912011285981
13.68	0.341387879674134
13.682	0.147759335245828
13.684	0.171962903299367
13.686	0.196166471352904
13.688	0.426100367861519
13.69	-0.100327237302941
13.692	0.0206906029647507
13.694	0.0509450630316736
13.696	0.341387879674134
13.698	0.583423560209518
13.7	0.438202151888288
13.702	0.462405719941825
13.704	0.359540555714287
13.706	0.438202151888288
13.708	0.450303935915056
13.71	0.341387879674134
13.712	0.383744123767826
13.714	0.395845907794596
13.716	0.17801379531275
13.718	0.0545755982397039
13.72	0.214319147393057
13.722	0.24457360745998
13.724	0.25667539148675
13.726	0.0533654198370271
13.728	0.0993521991387498
13.73	0.184064687326134
13.732	-0.0156147491155568
13.734	0.153810227259212
13.736	0.0146397109513652
13.738	0.141708443232442
13.74	0.129606659205674
13.742	0.159861119272595
13.744	0.147759335245828
13.746	0.0509450630316736
13.748	0.159861119272595
13.75	0.184064687326134
13.752	0.238522715446596
13.754	0.250624499473366
13.756	0.08361987990395
13.758	0.063046847058443
13.76	-0.136632589383249
13.762	0.117504875178903
13.764	0.208268255379673
13.766	0.0811995230985964
13.768	0.0872504151119819
13.77	0.0751486310852125
13.772	0.135657551219058
13.774	0.129606659205674
13.776	0.38979501578121
13.778	0.00253792692459734
13.78	0.0569959550450575
13.782	0.238522715446596
13.784	0.0933013071253658
13.786	0.286929851553672
13.788	0.299031635580442
13.79	0.377693231754442
13.792	0.371642339741057
13.794	0.0811995230985964
13.796	0.332916630855397
13.798	0.341387879674134
13.8	0.607627128263056
13.802	0.353489663700904
13.804	0.329286095647365
13.806	0.426100367861519
13.808	0.329286095647365
13.81	0.492660180008748
13.812	0.740746752557516
13.814	0.553169100142594
13.816	0.70444140047721
13.818	0.643932480343364
13.82	0.486609287995364
13.822	0.716543184503978
13.824	0.885968160878747
13.826	0.892019052892132
13.828	1.03118956919998
13.83	0.843611916785054
13.832	0.607627128263056
13.834	0.559219992155979
13.836	0.507182320840871
13.838	0.38979501578121
13.84	0.347438771687518
13.842	0.522914640075671
13.844	0.147759335245828
13.846	0.383744123767826
13.848	0.619728912289825
13.85	0.668136048396901
13.852	0.522914640075671
13.854	0.728644968530749
13.856	0.625779804303211
13.858	0.522914640075671
13.86	0.813357456718132
13.862	0.825459240744901
13.864	0.764950320611055
13.866	1.10380027336059
13.868	1.01303689315982
13.87	0.922273512959053
13.872	0.982782433092901
13.874	1.23691989765505
13.876	1.20061454557475
13.878	1.16430919349444
13.88	1.10380027336059
13.882	0.940426188999208
13.884	0.777052104637825
13.886	0.801255672691362
13.888	0.728644968530749
13.89	0.764950320611055
13.892	1.05539313725352
13.894	1.12800384141413
13.896	1.20061454557475
13.898	1.30953060181567
13.9	1.33010363466118
13.902	1.35188684590936
13.904	1.43054844208336
13.906	1.47895557819044
13.908	1.32163238584244
13.91	1.22481811362828
13.912	1.1401056254409
13.914	1.33373416986921
13.916	1.14615651745428
13.918	1.46685379416367
13.92	0.474507503968595
13.922	0.589474452222902
13.924	0.70444140047721
13.926	0.553169100142594
13.928	0.873866376851977
13.93	0.668136048396901
13.932	0.559219992155979
13.934	1.04329135322675
13.936	0.946477081012592
13.938	1.21271632960151
13.94	1.10985116537398
13.942	0.825459240744901
13.944	1.09169848933382
13.946	1.06749492128028
13.948	0.946477081012592
13.95	0.84966280879844
13.952	0.898069944905516
13.954	0.873866376851977
13.956	0.879917268865363
13.958	0.559219992155979
13.96	0.668136048396901
13.962	0.777052104637825
13.964	0.486609287995364
13.966	0.740746752557516
13.968	0.571321776182747
13.97	0.801255672691362
13.972	0.825459240744901
13.974	0.873866376851977
13.976	0.861764592825208
13.978	0.764950320611055
13.98	0.84966280879844
13.982	0.934375296985825
13.984	1.03118956919998
13.986	1.01666742836785
13.988	1.00093510913305
13.99	1.16430919349444
13.992	1.47895557819044
13.994	1.22481811362828
13.996	1.26112346570859
13.998	0.84966280879844
14	1.09169848933382
14.002	0.964629757052746
14.004	0.559219992155979
14.006	0.70444140047721
14.008	0.631830696316595
14.01	0.601576236249672
14.012	0.601576236249672
14.014	0.664505513188871
14.016	0.728644968530749
14.018	0.656034264370132
14.02	0.825459240744901
14.022	0.879917268865363
14.024	0.559219992155979
14.026	1.05539313725352
14.028	1.04329135322675
14.03	0.885968160878747
14.032	0.843611916785054
14.034	0.752848536584286
14.036	0.171962903299367
14.038	0.589474452222902
14.04	0.147759335245828
14.042	0.317184311620595
14.044	0.377693231754442
14.046	0.413998583834749
14.048	0.353489663700904
14.05	0.607627128263056
14.052	0.583423560209518
14.054	0.716543184503978
14.056	0.535016424102441
14.058	0.885968160878747
14.06	0.771001212624439
14.062	0.861764592825208
14.064	0.571321776182747
14.066	0.934375296985825
14.068	0.789153888664594
14.07	0.873866376851977
14.072	0.84966280879844
14.074	0.813357456718132
14.076	0.777052104637825
14.078	0.728644968530749
14.08	0.70444140047721
14.082	0.728644968530749
14.084	0.70444140047721
14.086	0.728644968530749
14.088	0.474507503968595
14.09	0.680237832423671
14.092	0.69233961645044
14.094	0.716543184503978
14.096	0.668136048396901
14.098	0.934375296985825
14.1	1.05539313725352
14.102	1.00698600114644
14.104	0.885968160878747
14.106	1.05539313725352
14.108	1.22481811362828
14.11	0.958578865039362
14.112	1.07959670530705
14.114	1.06749492128028
14.116	1.10380027336059
14.118	0.84966280879844
14.12	1.01908778517321
14.122	0.861764592825208
14.124	0.643932480343364
14.126	0.656034264370132
14.128	0.522914640075671
14.13	0.607627128263056
14.132	0.371642339741057
14.134	0.135657551219058
14.136	0.583423560209518
14.138	0.462405719941825
14.14	0.171962903299367
14.142	0.292980743567058
14.144	0.159861119272595
14.146	0.0267414949781363
14.148	0.559219992155979
14.15	0.801255672691362
14.152	0.771001212624439
14.154	1.10380027336059
14.156	1.10380027336059
14.158	0.970680649066131
14.16	0.656034264370132
14.162	1.03118956919998
14.164	0.764950320611055
14.166	0.486609287995364
14.168	0.438202151888288
14.17	0.752848536584286
14.172	0.764950320611055
14.174	0.710492292490594
14.176	0.84966280879844
14.178	0.740746752557516
14.18	0.698390508463824
14.182	0.353489663700904
14.184	0.450303935915056
14.186	0.54711820812921
14.188	0.510812856048902
14.19	0.565270884169363
14.192	0.668136048396901
14.194	0.583423560209518
14.196	0.861764592825208
14.198	0.801255672691362
14.2	0.740746752557516
14.202	0.910171728932286
14.204	0.946477081012592
14.206	0.656034264370132
14.208	0.9041208369189
14.21	1.18851276154798
14.212	0.910171728932286
14.214	0.922273512959053
14.216	0.873866376851977
14.218	0.873866376851977
14.22	0.728644968530749
14.222	0.535016424102441
14.224	0.764950320611055
14.226	0.777052104637825
14.228	0.69233961645044
14.23	0.861764592825208
14.232	0.771001212624439
14.234	0.801255672691362
14.236	0.740746752557516
14.238	0.84966280879844
14.24	0.825459240744901
14.242	0.861764592825208
14.244	0.716543184503978
14.246	0.83756102477167
14.248	0.873866376851977
14.25	0.825459240744901
14.252	0.559219992155979
14.254	0.69233961645044
14.256	0.619728912289825
14.258	0.728644968530749
14.26	0.75889942859767
14.262	1.22481811362828
14.264	1.00093510913305
14.266	0.777052104637825
14.268	1.06749492128028
14.27	1.07354581329367
14.272	0.910171728932286
14.274	1.35793773792274
14.276	0.84966280879844
14.278	1.24902168168182
14.28	1.16430919349444
14.282	1.05539313725352
14.284	0.510812856048902
14.286	0.70444140047721
14.288	0.595525344236286
14.29	0.571321776182747
14.292	0.631830696316595
14.294	0.637881588329979
14.296	0.861764592825208
14.298	1.04329135322675
14.3	1.09774938134721
14.302	1.19456365356136
14.304	1.29137792577551
14.306	1.1401056254409
14.308	1.38214130597628
14.31	1.17641097752121
14.312	1.16430919349444
14.314	1.23086900564167
14.316	1.18004151272924
14.318	1.12800384141413
14.32	1.28532703376213
14.322	1.13405473342751
14.324	1.05539313725352
14.326	0.813357456718132
14.328	0.795204780677978
14.33	0.777052104637825
14.332	0.668136048396901
14.334	0.583423560209518
14.336	0.668136048396901
14.338	1.00698600114644
14.34	0.958578865039362
14.342	1.33373416986921
14.344	1.27322524973536
14.346	1.18851276154798
14.348	1.30953060181567
14.35	0.801255672691362
14.352	1.05539313725352
14.354	0.922273512959053
14.356	1.16430919349444
14.358	0.934375296985825
14.36	1.17641097752121
14.362	1.17278044231318
14.364	1.21271632960151
14.366	1.00698600114644
14.368	1.04934224524013
14.37	1.09169848933382
14.372	0.752848536584286
14.374	0.716543184503978
14.376	0.777052104637825
14.378	0.83756102477167
14.38	0.958578865039362
14.382	1.27322524973536
14.384	1.10380027336059
14.386	1.43054844208336
14.388	1.20061454557475
14.39	1.49105736221721
14.392	0.970680649066131
14.394	1.11590205738736
14.396	0.619728912289825
14.398	0.728644968530749
14.4	0.571321776182747
14.402	0.674186940410285
14.404	0.885968160878747
14.406	0.70444140047721
14.408	0.885968160878747
14.41	1.06749492128028
14.412	0.728644968530749
14.414	0.910171728932286
14.416	0.885968160878747
14.418	0.801255672691362
14.42	0.764950320611055
14.422	0.728644968530749
14.424	0.69233961645044
14.426	1.17641097752121
14.428	0.946477081012592
14.43	1.35793773792274
14.432	1.28532703376213
14.434	1.18851276154798
14.436	1.41844665805659
14.438	1.17641097752121
14.44	0.922273512959053
14.442	0.764950320611055
14.444	0.40189679980798
14.446	0.365591447727671
14.448	0.420049475848133
14.45	0.474507503968595
14.452	0.522914640075671
14.454	0.700810865269178
14.456	0.873866376851977
14.458	0.879917268865363
14.46	0.861764592825208
14.462	1.17641097752121
14.464	1.09774938134721
14.466	1.10380027336059
14.468	1.02271832038124
14.47	1.07959670530705
14.472	0.934375296985825
14.474	0.958578865039362
14.476	0.982782433092901
14.478	0.746797644570902
14.48	0.69233961645044
14.482	0.413998583834749
14.484	0.813357456718132
14.486	1.05539313725352
14.488	1.00093510913305
14.49	0.934375296985825
14.492	1.08564759732044
14.494	1.23691989765505
14.496	1.22118757842025
14.498	1.20424508078278
14.5	1.18851276154798
14.502	1.37003952194951
14.504	1.34583595389598
14.506	1.42207719326462
14.508	1.17641097752121
14.51	1.08564759732044
14.512	0.885968160878747
14.514	0.668136048396901
14.516	0.595525344236286
14.518	0.61367802027644
14.52	0.680237832423671
14.522	0.595525344236286
14.524	0.522914640075671
14.526	0.619728912289825
14.528	0.54711820812921
14.53	0.553169100142594
14.532	0.873866376851977
14.534	0.710492292490594
14.536	0.668136048396901
14.538	0.9041208369189
14.54	0.8883885176841
14.542	0.873866376851977
14.544	0.922273512959053
14.546	1.17278044231318
14.548	1.1401056254409
14.55	1.3760904139629
14.552	1.26112346570859
14.554	1.14615651745428
14.556	1.13405473342751
14.558	1.1401056254409
14.56	1.11227152217933
14.562	1.10380027336059
14.564	1.16430919349444
14.566	1.20061454557475
14.568	0.970680649066131
14.57	0.867815484838593
14.572	0.764950320611055
14.574	0.746797644570902
14.576	0.83756102477167
14.578	1.06749492128028
14.58	1.03724046121336
14.582	1.1401056254409
14.584	1.13405473342751
14.586	1.28532703376213
14.588	1.42449755006998
14.59	1.30953060181567
14.592	1.46685379416367
14.594	1.33373416986921
14.596	1.32163238584244
14.598	1.1401056254409
14.6	0.728644968530749
14.602	0.885968160878747
14.604	0.728644968530749
14.606	0.777052104637825
14.608	0.559219992155979
14.61	0.752848536584286
14.612	0.553169100142594
14.614	0.510812856048902
14.616	1.1401056254409
14.618	1.05176260204548
14.62	0.964629757052746
14.622	0.922273512959053
14.624	0.99488421711967
14.626	1.03724046121336
14.628	1.16430919349444
14.63	1.09169848933382
14.632	1.01908778517321
14.634	0.946477081012592
14.636	0.970680649066131
14.638	1.0614440292669
14.64	0.910171728932286
14.642	1.07959670530705
14.644	1.03966081801872
14.646	1.00093510913305
14.648	1.04329135322675
14.65	1.05539313725352
14.652	0.99488421711967
14.654	0.885968160878747
14.656	0.958578865039362
14.658	0.91622262094567
14.66	0.873866376851977
14.662	0.83756102477167
14.664	0.789153888664594
14.666	0.783102996651209
14.668	0.958578865039362
14.67	0.885968160878747
14.672	0.898069944905516
14.674	0.910171728932286
14.676	1.04329135322675
14.678	1.28532703376213
14.68	1.18246186953459
14.682	1.21271632960151
