scientificName	earliestAge	latestAge	higherGeography	site
Aelurodon	15.97	13.6	NAmerica	pbdb_18284
Aelurodon	13.6	10.3	NAmerica	pbdb_18288
Aelurodon	10.3	4.9	NAmerica	pbdb_18323
Aelurodon	23.03	5.333	NAmerica	pbdb_18341
Aelurodon	13.6	10.3	NAmerica	pbdb_18348
Aelurodon	13.6	4.9	NAmerica	pbdb_18358
Aelurodon	15.97	13.6	NAmerica	pbdb_18363
Aelurodon	15.97	13.6	NAmerica	pbdb_18399
Aelurodon	23.03	5.333	NAmerica	pbdb_18405
Aelurodon	15.97	10.3	NAmerica	pbdb_18422
Aelurodon	13.6	10.3	NAmerica	pbdb_18463
Aelurodon	23.03	5.333	NAmerica	pbdb_18494
Aelurodon	23.03	5.333	NAmerica	pbdb_18501
Aelurodon	13.6	10.3	NAmerica	pbdb_18610
Aelurodon	15.97	13.6	NAmerica	pbdb_18628
Aelurodon	23.03	5.333	NAmerica	pbdb_18637
Aelurodon	15.97	13.6	NAmerica	pbdb_18803
Aelurodon	13.6	10.3	NAmerica	pbdb_18845
Aelurodon	15.97	13.6	NAmerica	pbdb_19088
Aelurodon	15.97	13.6	NAmerica	pbdb_19097
Aelurodon	13.6	10.3	NAmerica	pbdb_19185
Aelurodon	15.97	13.6	NAmerica	pbdb_19287
Aelurodon	23.03	5.333	NAmerica	pbdb_19320
Aelurodon	15.97	13.6	NAmerica	pbdb_19364
Aelurodon	15.97	13.6	NAmerica	pbdb_19366
Aelurodon	13.6	10.3	NAmerica	pbdb_19391
Aelurodon	15.97	13.6	NAmerica	pbdb_19460
Aelurodon	23.03	5.333	NAmerica	pbdb_19519
Aelurodon	23.03	5.333	NAmerica	pbdb_19520
Aelurodon	13.6	10.3	NAmerica	pbdb_19528
Aelurodon	15.97	13.6	NAmerica	pbdb_19535
Aelurodon	15.97	13.6	NAmerica	pbdb_19535
Aelurodon	15.97	13.6	NAmerica	pbdb_62876
Aelurodon	15.97	13.6	NAmerica	pbdb_19542
Aelurodon	11.608	5.333	NAmerica	pbdb_163573
Aelurodon	15.97	13.6	NAmerica	pbdb_17983
Aelurodon	13.6	10.3	NAmerica	pbdb_182562
Aelurodon	13.6	10.3	NAmerica	pbdb_188779
Aelurodon	13.6	10.3	NAmerica	pbdb_18640
Aelurodon	13.6	10.3	NAmerica	pbdb_18645
Aelurodon	15.97	13.6	NAmerica	pbdb_214888
Agnotherium	15.97	7.246	Eurasia	pbdb_31775
Agnotherium	16.9	15.97	Eurasia	pbdb_69106
Agnotherium	15.97	13.82	Eurasia	pbdb_148401
Agnotherium	20.44	7.246	Eurasia	pbdb_187580
Agriotherium	10.3	4.9	NAmerica	pbdb_18036
Agriotherium	10.3	4.9	NAmerica	pbdb_18097
Agriotherium	10.3	4.9	NAmerica	pbdb_18126
Agriotherium	10.3	4.9	NAmerica	pbdb_18140
Agriotherium	10.3	4.9	NAmerica	pbdb_18241
Agriotherium	10.3	4.9	NAmerica	pbdb_18304
Agriotherium	10.3	4.9	NAmerica	pbdb_18359
Agriotherium	13.6	4.9	NAmerica	pbdb_18439
Agriotherium	13.82	11.62	NAmerica	pbdb_18505
Agriotherium	10.3	4.9	NAmerica	pbdb_18734
Agriotherium	10.3	4.9	NAmerica	pbdb_18737
Agriotherium	10.3	4.9	NAmerica	pbdb_18740
Agriotherium	10.3	4.9	NAmerica	pbdb_18745
Agriotherium	10.3	4.9	NAmerica	pbdb_18746
Agriotherium	10.3	4.9	NAmerica	pbdb_18755
Agriotherium	23.03	5.333	NAmerica	pbdb_18841
Agriotherium	10.3	4.9	NAmerica	pbdb_19272
Agriotherium	10.3	4.9	NAmerica	pbdb_19306
Agriotherium	10.3	4.9	NAmerica	pbdb_19445
Agriotherium	10.3	4.9	NAmerica	pbdb_19514
Agriotherium	10.3	4.9	NAmerica	pbdb_19604
Agriotherium	10.3	4.9	NAmerica	pbdb_19612
Agriotherium	11.608	5.333	Eurasia	pbdb_34694
Agriotherium	8.7	5.333	Eurasia	pbdb_40758
Agriotherium	5.333	3.2	Eurasia	pbdb_42273
Agriotherium	4.2	3.2	Eurasia	pbdb_33396
Agriotherium	4.2	2.588	Eurasia	pbdb_50943
Agriotherium	4.9	1.8	NAmerica	pbdb_93106
Agriotherium	5.333	3.6	Eurasia	pbdb_184410
Agriotherium	10.3	4.9	NAmerica	pbdb_189790
Agriotherium	3.6	2.588	Eurasia	pbdb_185859
Agriotherium	11.608	3.6	NAmerica	pbdb_210284
Agriotherium	10.3	4.9	NAmerica	pbdb_18713
Agriotherium	10.3	4.9	NAmerica	pbdb_212307
Agriotherium	4.9	1.8	NAmerica	pbdb_20079
Agriotherium	10.3	4.9	NAmerica	pbdb_18718
Ailuropoda	0.781	0.0117	Eurasia	pbdb_13293
Ailuropoda	2.588	0.0117	Eurasia	pbdb_35923
Ailuropoda	0.126	0.0117	Eurasia	pbdb_36729
Ailuropoda	2.588	0.781	Eurasia	pbdb_36819
Ailuropoda	0.781	0.0117	Eurasia	pbdb_36868
Ailuropoda	0.781	0.126	Eurasia	pbdb_38649
Ailuropoda	0.781	0.126	Eurasia	pbdb_40341
Ailuropoda	0.781	0.126	Eurasia	pbdb_51100
Ailuropoda	2.588	0.781	Eurasia	pbdb_68380
Ailuropoda	3.6	2.588	Eurasia	pbdb_73636
Ailuropoda	0.781	0.126	Eurasia	pbdb_92781
Ailuropoda	0.126	0.0117	Eurasia	pbdb_92787
Ailuropoda	0.126	0.0117	Eurasia	pbdb_107996
Ailuropoda	0.781	0.126	Eurasia	pbdb_108001
Ailuropoda	0.781	0.126	Eurasia	pbdb_120834
Ailuropoda	2.588	0.0117	Eurasia	pbdb_168038
Alagtsavbaatar	37.2	33.9	Eurasia	pbdb_174918
Alagtsavbaatar	37.2	33.9	Eurasia	pbdb_174716
Algarolutra	2.588	0.0117	Eurasia	pbdb_92675
Algarolutra	2.588	0.0117	Eurasia	pbdb_215273
Algarolutra	0.781	0.0117	Eurasia	pbdb_215276
Allocyon	33.3	30.8	NAmerica	pbdb_17349
Allocyon	30.8	20.43	NAmerica	pbdb_17508
Allohyaena	8.7	7.75	Eurasia	pbdb_135820
Allohyaena	8.7	7.75	Eurasia	pbdb_69802
Alopecocyon	15.97	11.62	Eurasia	pbdb_32191
Alopecocyon	15.97	11.62	Eurasia	pbdb_42588
Alopecocyon	13.65	12.75	Eurasia	pbdb_69711
Alopecocyon	13.6	10.3	NAmerica	pbdb_19515
Alopecocyon	11.1	9.7	Eurasia	pbdb_75481
Alopecocyon	16.9	15.97	Eurasia	pbdb_136269
Alopecocyon	28.4	23.03	Eurasia	pbdb_179812
Alopecocyon	23.03	5.333	Eurasia	pbdb_200296
Alopex	1.8	0.3	NAmerica	pbdb_20434
Alopex	0.126	0.0117	NAmerica	pbdb_20626
Alopex	0.126	0.0117	NAmerica	pbdb_20643
Alopex	5.333	0.0117	Eurasia	pbdb_35359
Alopex	0.126	0.0117	Eurasia	pbdb_48587
Alopex	0.126	0.0117	NAmerica	pbdb_81830
Alopex	0.0117	0	NAmerica	pbdb_162014
Alopex	0.126	0.0117	Eurasia	pbdb_162578
Alopex	0.0117	0	Eurasia	pbdb_175940
Alopex	0.0117	0	Eurasia	pbdb_175941
Alopex	0.0117	0	Eurasia	pbdb_175942
Alopex	0.0117	0	NAmerica	pbdb_187755
Alopex	0.0117	0	NAmerica	pbdb_92955
Amphicticeps	33.9	28.4	Eurasia	pbdb_53977
Amphicticeps	33.9	28.4	Eurasia	pbdb_53977
Amphicticeps	33.9	28.4	Eurasia	pbdb_53978
Amphicticeps	33.9	28.4	Eurasia	pbdb_53979
Amphicticeps	28.4	23.03	Eurasia	pbdb_75599
Amphictis	28.4	23.03	Eurasia	pbdb_37208
Amphictis	15.97	13.65	Eurasia	pbdb_46955
Amphictis	23.03	22.4	Eurasia	pbdb_69617
Amphictis	23.03	22.4	Eurasia	pbdb_69617
Amphictis	23.03	22.4	Eurasia	pbdb_69617
Amphictis	22.4	20	Eurasia	pbdb_69606
Amphictis	22.4	20	Eurasia	pbdb_69606
Amphictis	22.4	20	Eurasia	pbdb_69606
Amphictis	20.44	15.97	Eurasia	pbdb_48069
Amphictis	28.4	23.03	Eurasia	pbdb_36712
Amphictis	20.43	15.97	NAmerica	pbdb_18562
Amphictis	15.97	7.246	Eurasia	pbdb_142149
Amphicynodon	33.9	28.4	Eurasia	pbdb_31583
Amphicynodon	33.9	28.4	Eurasia	pbdb_36709
Amphicynodon	33.9	28.4	Eurasia	pbdb_36711
Amphicynodon	33.9	28.4	Eurasia	pbdb_36711
Amphicynodon	33.9	28.4	Eurasia	pbdb_31767
Amphicynodon	33.9	28.4	Eurasia	pbdb_53979
Amphicynodon	33.9	28.4	Eurasia	pbdb_53978
Amphicynodon	33.9	28.4	Eurasia	pbdb_175386
Amphicynodon	33.9	28.4	Eurasia	pbdb_174759
Amphicynodon	33.9	28.4	Eurasia	pbdb_167537
Amphicynodon	33.9	28.4	Eurasia	pbdb_167537
Amphicynodon	28.4	23.03	Eurasia	pbdb_75588
Amphicynodon	33.9	28.4	Eurasia	pbdb_180961
Amphicynodon	33.9	28.4	Eurasia	pbdb_201191
Amphicynodon	33.9	28.4	Eurasia	pbdb_201191
Amphicyon	15.97	11.608	Eurasia	pbdb_13472
Amphicyon	11.608	5.333	Eurasia	pbdb_13473
Amphicyon	15.97	13.6	NAmerica	pbdb_17880
Amphicyon	20.43	15.97	NAmerica	pbdb_17898
Amphicyon	15.97	13.6	NAmerica	pbdb_17905
Amphicyon	15.97	13.6	NAmerica	pbdb_17919
Amphicyon	20.43	15.97	NAmerica	pbdb_17920
Amphicyon	20.43	15.97	NAmerica	pbdb_17934
Amphicyon	20.43	15.97	NAmerica	pbdb_17954
Amphicyon	20.43	15.97	NAmerica	pbdb_17963
Amphicyon	20.43	15.97	NAmerica	pbdb_18001
Amphicyon	15.97	13.6	NAmerica	pbdb_18203
Amphicyon	20.43	15.97	NAmerica	pbdb_18561
Amphicyon	20.43	15.97	NAmerica	pbdb_18579
Amphicyon	20.43	15.97	NAmerica	pbdb_18597
Amphicyon	20.43	15.97	NAmerica	pbdb_18626
Amphicyon	23.03	5.333	NAmerica	pbdb_18637
Amphicyon	15.97	13.6	NAmerica	pbdb_18665
Amphicyon	23.03	5.333	NAmerica	pbdb_18702
Amphicyon	23.03	5.333	NAmerica	pbdb_18705
Amphicyon	15.97	13.6	NAmerica	pbdb_18809
Amphicyon	23.03	5.333	NAmerica	pbdb_19008
Amphicyon	23.03	5.333	NAmerica	pbdb_19012
Amphicyon	15.97	13.6	NAmerica	pbdb_19017
Amphicyon	15.97	13.6	NAmerica	pbdb_19472
Amphicyon	15.97	13.6	NAmerica	pbdb_19547
Amphicyon	15.97	13.6	NAmerica	pbdb_19548
Amphicyon	15.97	7.246	Eurasia	pbdb_31775
Amphicyon	15.97	13.65	Eurasia	pbdb_32072
Amphicyon	15.97	11.62	Eurasia	pbdb_32191
Amphicyon	20.43	15.97	NAmerica	pbdb_35606
Amphicyon	20.43	15.97	NAmerica	pbdb_35607
Amphicyon	20.43	15.97	NAmerica	pbdb_35608
Amphicyon	20.44	15.97	Eurasia	pbdb_36632
Amphicyon	13.65	12.75	Eurasia	pbdb_38139
Amphicyon	20.44	15.97	Eurasia	pbdb_40721
Amphicyon	11.608	8.7	Eurasia	pbdb_40768
Amphicyon	11.608	8.7	Eurasia	pbdb_40768
Amphicyon	15.97	11.608	Eurasia	pbdb_41810
Amphicyon	15.97	5.333	Eurasia	pbdb_28781
Amphicyon	20.44	15.97	Eurasia	pbdb_41813
Amphicyon	11.62	7.246	Eurasia	pbdb_45043
Amphicyon	23.03	15.97	Eurasia	pbdb_47097
Amphicyon	20.44	15.97	Eurasia	pbdb_40031
Amphicyon	15.97	11.608	Eurasia	pbdb_48701
Amphicyon	13.65	11.1	Eurasia	pbdb_11797
Amphicyon	13.82	7.246	Eurasia	pbdb_54136
Amphicyon	16.9	15.97	Eurasia	pbdb_69098
Amphicyon	16.9	15.97	Eurasia	pbdb_69098
Amphicyon	16.9	15.97	Eurasia	pbdb_69099
Amphicyon	16.9	15.97	Eurasia	pbdb_69106
Amphicyon	16.9	15.97	Eurasia	pbdb_69116
Amphicyon	16.9	15.97	Eurasia	pbdb_69540
Amphicyon	13.65	12.75	Eurasia	pbdb_69711
Amphicyon	13.65	12.75	Eurasia	pbdb_69711
Amphicyon	13.65	11.1	Eurasia	pbdb_69712
Amphicyon	16.9	15.97	Eurasia	pbdb_49102
Amphicyon	23.03	15.97	Eurasia	pbdb_70338
Amphicyon	13.65	12.75	Eurasia	pbdb_71105
Amphicyon	15.97	13.82	Eurasia	pbdb_71444
Amphicyon	13.82	11.62	Eurasia	pbdb_71449
Amphicyon	20.44	15.97	NAmerica	pbdb_48884
Amphicyon	15.97	13.65	Eurasia	pbdb_68547
Amphicyon	5.333	2.588	Eurasia	pbdb_76537
Amphicyon	20	16.9	Eurasia	pbdb_77779
Amphicyon	16.9	15.97	Eurasia	pbdb_71873
Amphicyon	16.9	15.97	Eurasia	pbdb_71873
Amphicyon	16.9	15.97	Eurasia	pbdb_71873
Amphicyon	20	15.97	Eurasia	pbdb_106003
Amphicyon	15.97	11.608	Eurasia	pbdb_143472
Amphicyon	20.44	15.97	Eurasia	pbdb_48069
Amphicyon	15.97	13.82	Eurasia	pbdb_148395
Amphicyon	15.97	13.6	NAmerica	pbdb_156738
Amphicyon	20.43	15.97	NAmerica	pbdb_167866
Amphicyon	16.9	15.97	Eurasia	pbdb_136269
Amphicyon	28.4	23.03	Eurasia	pbdb_182744
Amphicyon	28.1	23.03	Eurasia	pbdb_182805
Amphicyon	15.97	13.82	NAmerica	pbdb_79793
Amphicyon	20.44	7.246	Eurasia	pbdb_187579
Amphicyon	20.44	7.246	Eurasia	pbdb_187580
Amphicyon	20	15.97	Eurasia	pbdb_142146
Amphicyon	15.97	7.246	Eurasia	pbdb_142149
Amphicyon	15.97	11.62	Eurasia	pbdb_187347
Amphicyon	15.97	11.608	Eurasia	pbdb_197674
Amphicyon	15.97	11.608	Eurasia	pbdb_197673
Amphicyon	15.97	12.75	Eurasia	pbdb_198251
Amphicyon	15.97	13.82	Eurasia	pbdb_90354
Amphicyon	11.608	5.333	Eurasia	pbdb_201837
Amphicyon	28.4	23.03	Eurasia	pbdb_84606
Amphicyon	11.62	7.246	Eurasia	pbdb_206345
Amphicyon	13.6	10.3	NAmerica	pbdb_207489
Amphicyon	20.43	15.97	NAmerica	pbdb_212622
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18033
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18073
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18097
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18140
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18304
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18342
Amphimachairodus	13.6	4.9	NAmerica	pbdb_18437
Amphimachairodus	13.6	4.9	NAmerica	pbdb_18439
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18441
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18495
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18713
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18740
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18755
Amphimachairodus	10.3	4.9	NAmerica	pbdb_19604
Amphimachairodus	10.3	4.9	NAmerica	pbdb_19612
Amphimachairodus	8.7	5.333	Eurasia	pbdb_40758
Amphimachairodus	10.3	4.9	NAmerica	pbdb_18111
Amphimachairodus	5.333	3.6	NAmerica	pbdb_18535
Amphimachairodus	11.608	5.333	Eurasia	pbdb_175903
Amphimachairodus	11.608	5.333	Eurasia	pbdb_184368
Amphimachairodus	10.3	4.9	NAmerica	pbdb_189790
Amphimachairodus	8.7	5.333	Eurasia	pbdb_157582
Amphimachairodus	11.608	5.333	Eurasia	pbdb_202630
Amphimachairodus	10.3	4.9	NAmerica	pbdb_212307
Angelarctocyon	40.4	37.2	NAmerica	pbdb_16819
Angelarctocyon	40.4	37.2	NAmerica	pbdb_16860
Angustictis	23.03	22.4	Eurasia	pbdb_69617
Angustictis	22.4	20	Eurasia	pbdb_69606
Anictis	33.9	28.4	Eurasia	pbdb_31583
Aonyx	0.781	0.126	Eurasia	pbdb_109704
Aonyx	0.0117	0	Eurasia	pbdb_32904
Aonyx	0.126	0.0117	Eurasia	pbdb_194835
Archaeocyon	33.3	30.8	NAmerica	pbdb_17305
Archaeocyon	33.3	30.8	NAmerica	pbdb_17317
Archaeocyon	33.3	30.8	NAmerica	pbdb_17325
Archaeocyon	33.3	30.8	NAmerica	pbdb_17335
Archaeocyon	33.3	30.8	NAmerica	pbdb_17349
Archaeocyon	33.3	30.8	NAmerica	pbdb_17356
Archaeocyon	33.3	30.8	NAmerica	pbdb_17374
Archaeocyon	33.3	30.8	NAmerica	pbdb_17377
Archaeocyon	33.3	30.8	NAmerica	pbdb_17380
Archaeocyon	30.8	20.43	NAmerica	pbdb_17465
Archaeocyon	30.8	20.43	NAmerica	pbdb_17472
Archaeocyon	30.8	20.43	NAmerica	pbdb_17472
Archaeocyon	30.8	20.43	NAmerica	pbdb_17479
Archaeocyon	30.8	20.43	NAmerica	pbdb_17527
Archaeocyon	30.8	20.43	NAmerica	pbdb_17532
Archaeocyon	30.8	20.43	NAmerica	pbdb_17568
Archaeocyon	30.8	20.43	NAmerica	pbdb_17605
Archaeocyon	30.8	26.3	NAmerica	pbdb_17607
Archaeocyon	30.8	26.3	NAmerica	pbdb_17663
Archaeocyon	30.8	20.43	NAmerica	pbdb_17724
Arctodus	4.9	0.3	NAmerica	pbdb_19652
Arctodus	4.9	1.8	NAmerica	pbdb_19746
Arctodus	4.9	1.8	NAmerica	pbdb_19754
Arctodus	2.588	1.806	NAmerica	pbdb_19758
Arctodus	4.9	1.8	NAmerica	pbdb_19970
Arctodus	4.9	1.8	NAmerica	pbdb_20120
Arctodus	1.8	0.3	NAmerica	pbdb_20145
Arctodus	1.8	0.3	NAmerica	pbdb_20161
Arctodus	1.8	0.3	NAmerica	pbdb_20206
Arctodus	0.126	0.0117	NAmerica	pbdb_20273
Arctodus	1.8	0.3	NAmerica	pbdb_20283
Arctodus	2.588	0.0117	NAmerica	pbdb_20285
Arctodus	1.8	0.3	NAmerica	pbdb_20289
Arctodus	1.8	0.3	NAmerica	pbdb_20299
Arctodus	1.8	0.3	NAmerica	pbdb_20302
Arctodus	1.8	0.3	NAmerica	pbdb_20310
Arctodus	1.8	0.3	NAmerica	pbdb_20319
Arctodus	1.8	0.3	NAmerica	pbdb_20327
Arctodus	1.8	0.3	NAmerica	pbdb_20347
Arctodus	1.8	0.3	NAmerica	pbdb_20350
Arctodus	1.8	0.3	NAmerica	pbdb_20400
Arctodus	1.8	0.3	NAmerica	pbdb_20415
Arctodus	1.8	0.3	NAmerica	pbdb_20475
Arctodus	1.8	0.3	NAmerica	pbdb_20479
Arctodus	1.8	0.3	NAmerica	pbdb_20494
Arctodus	1.8	0.3	NAmerica	pbdb_20498
Arctodus	1.8	0.3	NAmerica	pbdb_20524
Arctodus	1.8	0.3	NAmerica	pbdb_20537
Arctodus	0.126	0.0117	NAmerica	pbdb_20569
Arctodus	0.126	0.0117	NAmerica	pbdb_20590
Arctodus	0.126	0.0117	NAmerica	pbdb_20605
Arctodus	0.126	0.0117	NAmerica	pbdb_63588
Arctodus	0.126	0.0117	NAmerica	pbdb_71277
Arctodus	0.126	0.0117	NAmerica	pbdb_37788
Arctodus	0.126	0.0117	NAmerica	pbdb_74478
Arctodus	0.126	0.0117	NAmerica	pbdb_74479
Arctodus	2.588	0.0117	NAmerica	pbdb_74480
Arctodus	0.126	0.0117	NAmerica	pbdb_76060
Arctodus	0.781	0.126	NAmerica	pbdb_79921
Arctodus	0.126	0.0117	NAmerica	pbdb_79922
Arctodus	0.126	0.0117	NAmerica	pbdb_79923
Arctodus	2.588	0.0117	NAmerica	pbdb_86852
Arctodus	0.126	0.0117	NAmerica	pbdb_93103
Arctodus	0.126	0.0117	NAmerica	pbdb_93141
Arctodus	0.126	0.0117	NAmerica	pbdb_93181
Arctodus	0.126	0.0117	NAmerica	pbdb_93251
Arctodus	0.126	0.0117	NAmerica	pbdb_93277
Arctodus	0.126	0.0117	NAmerica	pbdb_93278
Arctodus	0.126	0.0117	NAmerica	pbdb_93281
Arctodus	0.126	0.0117	NAmerica	pbdb_93333
Arctodus	0.126	0.0117	NAmerica	pbdb_93334
Arctodus	0.126	0.0117	NAmerica	pbdb_93341
Arctodus	0.126	0	NAmerica	pbdb_93347
Arctodus	2.588	0.0117	NAmerica	pbdb_93370
Arctodus	0.126	0.0117	NAmerica	pbdb_93371
Arctodus	0.126	0.0117	NAmerica	pbdb_103358
Arctodus	2.588	0.0117	NAmerica	pbdb_103359
Arctodus	0.126	0.0117	NAmerica	pbdb_105549
Arctodus	0.126	0.0117	NAmerica	pbdb_104758
Arctodus	0.126	0.0117	NAmerica	pbdb_154773
Arctodus	0.126	0.0117	NAmerica	pbdb_155393
Arctodus	1.806	0.781	NAmerica	pbdb_104698
Arctodus	0.126	0.0117	NAmerica	pbdb_189001
Arctodus	2.588	0.0117	NAmerica	pbdb_77590
Arctomeles	5.333	3.6	NAmerica	pbdb_20083
Arctomeles	4.2	3.2	Eurasia	pbdb_33396
Arctomeles	4.2	2.588	Eurasia	pbdb_50943
Arctomeles	10.3	1.8	NAmerica	pbdb_26574
Arctonasua	15.97	13.6	NAmerica	pbdb_17976
Arctonasua	15.97	13.6	NAmerica	pbdb_18141
Arctonasua	15.97	13.6	NAmerica	pbdb_18144
Arctonasua	13.6	10.3	NAmerica	pbdb_18200
Arctonasua	15.97	13.6	NAmerica	pbdb_18275
Arctonasua	10.3	4.9	NAmerica	pbdb_18304
Arctonasua	15.97	13.6	NAmerica	pbdb_18442
Arctonasua	10.3	4.9	NAmerica	pbdb_18499
Arctonasua	13.6	10.3	NAmerica	pbdb_18554
Arctonasua	15.97	13.6	NAmerica	pbdb_18665
Arctonasua	10.3	4.9	NAmerica	pbdb_18573
Arctonyx	0.781	0.0117	Eurasia	pbdb_13293
Arctonyx	0.126	0.0117	Eurasia	pbdb_36729
Arctonyx	2.588	0.781	Eurasia	pbdb_36819
Arctonyx	0.781	0.0117	Eurasia	pbdb_36868
Arctonyx	0.781	0.126	Eurasia	pbdb_40341
Arctonyx	0.781	0.126	Eurasia	pbdb_92781
Arctonyx	0.126	0.0117	Eurasia	pbdb_92787
Arctonyx	0.781	0.126	Eurasia	pbdb_120834
Arctotherium	4.9	1.8	NAmerica	pbdb_107827
Arctotherium	0.126	0.0117	NAmerica	pbdb_212361
Arikarictis	30.8	20.43	NAmerica	pbdb_17476
Arikarictis	24.8	20.43	NAmerica	pbdb_17837
Asiavorator	37.2	33.9	Eurasia	pbdb_174972
Asiavorator	33.9	28.4	Eurasia	pbdb_53978
Asiavorator	33.9	28.4	Eurasia	pbdb_53979
Asiavorator	28.4	23.03	Eurasia	pbdb_75588
Asiavorator	33.9	28.4	Eurasia	pbdb_135791
Baranogale	4.9	4.2	Eurasia	pbdb_32240
Baranogale	3.2	2.588	Eurasia	pbdb_34594
Baranogale	5.333	2.588	Eurasia	pbdb_35354
Baranogale	3.2	2.588	Eurasia	pbdb_35369
Baranogale	8.7	5.333	Eurasia	pbdb_35339
Baranogale	4.2	3.2	Eurasia	pbdb_33396
Baranogale	3.2	2.588	Eurasia	pbdb_33473
Baranogale	3.2	2.588	Eurasia	pbdb_47100
Baranogale	2.588	1.806	Eurasia	pbdb_47150
Baranogale	3.2	2.588	Eurasia	pbdb_49360
Baranogale	5.333	0.0117	Eurasia	pbdb_51684
Baranogale	7.246	5.333	Eurasia	pbdb_172914
Barbourofelis	10.3	4.9	NAmerica	pbdb_18034
Barbourofelis	13.6	10.3	NAmerica	pbdb_18063
Barbourofelis	10.3	4.9	NAmerica	pbdb_18086
Barbourofelis	13.6	10.3	NAmerica	pbdb_18095
Barbourofelis	13.6	10.3	NAmerica	pbdb_18214
Barbourofelis	13.6	10.3	NAmerica	pbdb_18218
Barbourofelis	13.6	4.9	NAmerica	pbdb_18236
Barbourofelis	13.6	10.3	NAmerica	pbdb_18244
Barbourofelis	10.3	4.9	NAmerica	pbdb_18415
Barbourofelis	13.6	10.3	NAmerica	pbdb_18554
Barbourofelis	13.6	10.3	NAmerica	pbdb_18845
Barbourofelis	13.6	10.3	NAmerica	pbdb_19185
Barbourofelis	13.6	10.3	NAmerica	pbdb_19322
Barbourofelis	13.6	10.3	NAmerica	pbdb_19517
Barbourofelis	10.3	4.9	NAmerica	pbdb_19060
Bassaricyon	0.0117	0	NAmerica	pbdb_21691
Bassaricyonoides	20.43	15.97	NAmerica	pbdb_18962
Bassaricyonoides	20.43	15.97	NAmerica	pbdb_18562
Bassaricyonoides	20.43	15.97	NAmerica	pbdb_144879
Bassariscus	20.43	15.97	NAmerica	pbdb_17969
Bassariscus	15.97	13.6	NAmerica	pbdb_18141
Bassariscus	10.3	4.9	NAmerica	pbdb_18158
Bassariscus	15.97	13.6	NAmerica	pbdb_18165
Bassariscus	10.3	4.9	NAmerica	pbdb_18166
Bassariscus	15.97	13.6	NAmerica	pbdb_18275
Bassariscus	15.97	13.6	NAmerica	pbdb_18284
Bassariscus	15.97	13.6	NAmerica	pbdb_18759
Bassariscus	15.97	13.6	NAmerica	pbdb_18761
Bassariscus	15.97	13.6	NAmerica	pbdb_19088
Bassariscus	15.97	13.6	NAmerica	pbdb_19103
Bassariscus	13.6	10.3	NAmerica	pbdb_19393
Bassariscus	13.6	10.3	NAmerica	pbdb_19603
Bassariscus	4.9	1.8	NAmerica	pbdb_19621
Bassariscus	4.9	1.8	NAmerica	pbdb_19658
Bassariscus	4.9	1.8	NAmerica	pbdb_19936
Bassariscus	4.9	1.8	NAmerica	pbdb_19940
Bassariscus	4.9	1.8	NAmerica	pbdb_19954
Bassariscus	4.9	1.8	NAmerica	pbdb_19965
Bassariscus	4.9	1.8	NAmerica	pbdb_20017
Bassariscus	4.9	1.8	NAmerica	pbdb_20060
Bassariscus	4.9	1.8	NAmerica	pbdb_20062
Bassariscus	4.9	1.8	NAmerica	pbdb_20114
Bassariscus	4.9	1.8	NAmerica	pbdb_20120
Bassariscus	1.8	0.012	NAmerica	pbdb_20323
Bassariscus	0.126	0.0117	NAmerica	pbdb_20633
Bassariscus	1.8	0.3	NAmerica	pbdb_28221
Bassariscus	15.97	10.3	NAmerica	pbdb_18187
Bassariscus	0.0117	0	NAmerica	pbdb_63710
Bassariscus	0.126	0.0117	NAmerica	pbdb_71308
Bassariscus	0.126	0.0117	NAmerica	pbdb_71345
Bassariscus	0.0117	0	NAmerica	pbdb_74474
Bassariscus	0.126	0.0117	NAmerica	pbdb_76060
Bassariscus	0.126	0.0117	NAmerica	pbdb_93281
Bassariscus	0.126	0	NAmerica	pbdb_93374
Bassariscus	15.97	13.6	NAmerica	pbdb_125933
Bassariscus	15.97	13.6	NAmerica	pbdb_17904
Bassariscus	15.97	13.6	NAmerica	pbdb_19611
Bassariscus	15.97	13.6	NAmerica	pbdb_17976
Bassariscus	0.126	0.0117	NAmerica	pbdb_155393
Bassariscus	23.03	5.333	NAmerica	pbdb_163859
Bassariscus	20.43	15.97	NAmerica	pbdb_208511
Borophagus	10.3	4.9	NAmerica	pbdb_18033
Borophagus	10.3	4.9	NAmerica	pbdb_18036
Borophagus	10.3	4.9	NAmerica	pbdb_18046
Borophagus	10.3	4.9	NAmerica	pbdb_18072
Borophagus	10.3	4.9	NAmerica	pbdb_18072
Borophagus	10.3	4.9	NAmerica	pbdb_18073
Borophagus	10.3	4.9	NAmerica	pbdb_18086
Borophagus	23.03	5.333	NAmerica	pbdb_18091
