scientificName	earliestAge	latestAge	higherGeography
Ischyrocyon	15.97	13.6	NAmerica
Ischyrocyon	13.6	10.3	NAmerica
Ischyrocyon	13.6	10.3	NAmerica
Ischyrocyon	13.6	10.3	NAmerica
Ischyrocyon	13.6	10.3	NAmerica
Kolponomos	23.03	20.44	NAmerica
Kolponomos	20.44	15.97	NAmerica
Kolponomos	23.03	20.44	NAmerica
Kretzoiarctos	11.608	8.7	Eurasia
Kretzoiarctos	11.62	7.246	Eurasia
Lartetictis	13.65	11.1	Eurasia
Lartetictis	3.6	2.588	Eurasia
Lartetictis	15.97	11.62	Eurasia
Lartetictis	13.65	12.75	Eurasia
Legionarictis	15.97	13.6	NAmerica
Leopardus	1.8	0.012	NAmerica
Leopardus	0.3	0.012	NAmerica
Leopardus	0.126	0.0117	NAmerica
Leopardus	0.126	0.0117	NAmerica
Leopardus	0.0117	0	NAmerica
Leopardus	0.0117	0	NAmerica
Leopardus	0.126	0	NAmerica
Leopardus	0.126	0	NAmerica
Leopardus	0.126	0	NAmerica
Leopardus	0.126	0.0117	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	20.43	15.97	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	20.43	15.97	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	20.43	15.97	NAmerica
Leptarctus	20.43	15.97	NAmerica
Leptarctus	13.6	10.3	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptarctus	15.97	13.6	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	30.8	26.3	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	20.43	15.97	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	20.43	15.97	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	20.43	15.97	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	20.43	15.97	NAmerica
Leptocyon	24.8	20.43	NAmerica
Leptocyon	20.43	15.97	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	15.97	13.6	NAmerica
Leptocyon	13.6	10.3	NAmerica
Leptocyon	20.43	15.97	NAmerica
Leptocyon	15.97	13.6	NAmerica
Limnonyx	13.6	10.3	NAmerica
Limnonyx	12.7	11.608	Eurasia
Limnonyx	13.82	11.62	Eurasia
Lontra	4.9	1.8	NAmerica
Lontra	2.588	0.0117	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	1.8	0.3	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.0117	0	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	2.588	0.0117	NAmerica
Lontra	2.588	0.0117	NAmerica
Lontra	2.588	0.781	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.0117	0	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.0117	0	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.126	0.0117	NAmerica
Lontra	0.0117	0	NAmerica
Lontra	5.333	2.588	NAmerica
Lontra	1.806	0.781	NAmerica
Lophocyon	15.97	11.608	Eurasia
Lutra	11.62	7.246	Eurasia
Lutra	0.781	0.0117	Eurasia
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	4.9	1.8	NAmerica
Lutra	1.8	0.3	NAmerica
Lutra	2.588	0.0117	Eurasia
Lutra	3.2	2.588	Eurasia
Lutra	3.2	2.588	Eurasia
Lutra	2.588	0.781	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	2.588	0.0117	Eurasia
Lutra	2.588	0.0117	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	2.588	0.0117	Eurasia
Lutra	5.333	2.588	Eurasia
Lutra	2.588	0.0117	Eurasia
Lutra	3.2	2.588	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	2.588	0.781	Eurasia
Lutra	3.2	2.588	Eurasia
Lutra	2.588	1.806	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	0.0117	0	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	0.126	0.0117	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	2.588	0.781	Eurasia
Lutra	2.588	0.0117	Eurasia
Lutra	5.333	2.588	Eurasia
Lutra	2.588	0.0117	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	2.588	0.781	NAmerica
Lutra	0.0117	0	Eurasia
Lutra	8.7	5.333	Eurasia
Lutra	5.333	2.588	NAmerica
Lutra	2.588	0.781	Eurasia
Lutra	0.0117	0	Eurasia
Lutra	0.0117	0	Eurasia
Lutra	0.781	0.126	Eurasia
Lutra	0.781	0.126	Eurasia
Lutraeximia	2.588	0.0117	Eurasia
Lutraeximia	2.588	0.781	Eurasia
Lutraeximia	2.588	0.126	Eurasia
Lutravus	13.6	10.3	NAmerica
Lutrogale	0.126	0.0117	Eurasia
Lutrogale	2.588	0.781	Eurasia
Lutrogale	0.126	0.0117	Eurasia
Lycaena	11.62	7.246	Eurasia
Lycophocyon	40.4	37.2	NAmerica
Lycyaena	8.7	5.333	Eurasia
Lycyaena	11.608	8.7	Eurasia
Lycyaena	2.588	0.781	Eurasia
Lycyaena	11.62	7.246	Eurasia
Lycyaena	11.62	7.246	Eurasia
Lycyaena	9.7	8.7	Eurasia
Lynx	0.781	0.0117	Eurasia
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	4.9	1.8	NAmerica
Lynx	1.8	0.012	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	2.588	1.806	NAmerica
Lynx	4.9	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	0.3	0.012	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	1.8	0.3	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.781	0.0117	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	1.806	0.781	Eurasia
Lynx	0.126	0.0117	NAmerica
Lynx	5.333	3.2	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	3.2	0.0117	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	2.588	0.0117	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	2.588	0.0117	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	2.588	0.0117	Eurasia
Lynx	0.126	0.0117	NAmerica
Lynx	2.588	0.0117	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	5.333	3.2	Eurasia
Lynx	5.333	3.2	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	2.588	1.806	Eurasia
Lynx	0.126	0.0117	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	3.2	2.588	Eurasia
Lynx	2.588	1.806	Eurasia
Lynx	2.588	1.806	Eurasia
Lynx	2.588	1.806	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	2.588	1.806	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	4.9	4.2	Eurasia
Lynx	4.2	3.2	Eurasia
Lynx	4.2	2.588	Eurasia
Lynx	0.126	0	NAmerica
Lynx	0.3	0.012	NAmerica
Lynx	2.588	0.781	Eurasia
Lynx	0.126	0	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	4.2	2.588	Eurasia
Lynx	5.333	2.588	Eurasia
Lynx	2.588	0.781	Eurasia
Lynx	0.126	0.0117	NAmerica
Lynx	0.0117	0	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.3	0.012	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	2.588	0.0117	NAmerica
Lynx	2.588	0	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0	NAmerica
Lynx	0.126	0	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0	NAmerica
Lynx	0.0117	0	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.781	0.126	Eurasia
Lynx	2.588	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0.0117	NAmerica
Lynx	0.126	0	Eurasia
Lynx	1.8	0.3	NAmerica
Lynx	0.126	0.0117	Eurasia
Lynx	1.806	0.781	NAmerica
Lynx	2.588	0.781	Eurasia
Lynx	0.126	0	Eurasia
Lynx	0.781	0.126	Eurasia
Lynx	0.0117	0	Eurasia
Lynx	0.0117	0	NAmerica
Lynx	0.0117	0	NAmerica
Lynx	0.0117	0	NAmerica
Lynx	0.0117	0	NAmerica
Lynx	0.126	0.0117	Eurasia
Lynx	5.333	3.6	Eurasia
Lynx	0.3	0.012	NAmerica
Lynx	0.126	0.0117	NAmerica
Machairodus	4.9	1.8	NAmerica
Machairodus	11.62	7.246	Eurasia
Machairodus	5.333	3.2	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	5.333	2.588	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	11.608	8.7	Eurasia
Machairodus	11.608	8.7	Eurasia
Machairodus	5.333	2.588	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	0.781	0.0117	Eurasia
Machairodus	0.781	0.0117	Eurasia
Machairodus	2.588	0.126	Eurasia
Machairodus	5.333	2.588	Eurasia
Machairodus	0.781	0.126	Eurasia
Machairodus	7.246	4.2	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	5.333	3.6	Eurasia
Machairodus	5.333	3.6	Eurasia
Machairodus	3.6	2.588	Eurasia
Machairodus	5.333	2.588	Eurasia
Machairodus	0.781	0.126	Eurasia
Machairodus	13.82	11.62	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	11.62	7.246	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	8.7	5.333	Eurasia
Machairodus	2.588	0.781	Eurasia
Machairodus	7.75	7.246	Eurasia
Machairodus	8.7	5.333	Eurasia
Magerictis	16.9	13.65	Eurasia
Magerictis	15.97	11.62	Eurasia
Magerictis	15.97	11.608	Eurasia
Magericyon	9.7	8.7	Eurasia
Mammacyon	26.3	24.8	NAmerica
Mammacyon	26.3	24.8	NAmerica
Mammacyon	30.8	26.3	NAmerica
Mammacyon	24.8	20.43	NAmerica
Mammacyon	24.8	20.43	NAmerica
Mammacyon	24.8	20.43	NAmerica
Maofelis	37.2	33.9	Eurasia
Marcetia	11.608	8.7	Eurasia
Martes	13.6	10.3	NAmerica
Martes	15.97	13.6	NAmerica
Martes	13.6	10.3	NAmerica
Martes	15.97	13.6	NAmerica
Martes	13.6	10.3	NAmerica
Martes	4.9	1.8	NAmerica
Martes	1.8	0.3	NAmerica
Martes	1.8	0.3	NAmerica
Martes	0.781	0.0117	Eurasia
Martes	15.97	11.62	Eurasia
Martes	2.588	0.781	Eurasia
Martes	8.7	5.333	Eurasia
Martes	0.781	0.126	Eurasia
Martes	0.781	0.126	Eurasia
Martes	0.781	0.126	Eurasia
Martes	0.781	0.126	Eurasia
Martes	11.62	7.246	Eurasia
Martes	11.62	7.246	Eurasia
Martes	4.2	3.2	Eurasia
Martes	2.588	0.0117	Eurasia
Martes	2.588	0.0117	Eurasia
Martes	0.126	0.0117	Eurasia
Martes	0.781	0.126	Eurasia
Martes	2.588	0.781	Eurasia
Martes	8.7	5.333	Eurasia
Martes	2.588	0.781	Eurasia
Martes	0.781	0.126	Eurasia
Martes	0.781	0.126	Eurasia
Martes	0.781	0.126	Eurasia
Martes	4.2	3.2	Eurasia
Martes	2.588	0.781	Eurasia
Martes	11.1	9.7	Eurasia
Martes	16.9	15.97	Eurasia
Martes	16.9	15.97	Eurasia
Martes	16.9	15.97	Eurasia
Martes	0.126	0.0117	NAmerica
Martes	2.588	0.781	Eurasia
Martes	5.333	3.6	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	0.126	0	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	22.4	20	Eurasia
Martes	0.126	0.0117	NAmerica
Martes	0.126	0	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	0.0117	0	Eurasia
Martes	0.126	0.0117	NAmerica
Martes	2.588	0.0117	NAmerica
Martes	0.126	0.0117	NAmerica
Martes	15.97	13.82	Eurasia
Martes	0.126	0.0117	NAmerica
Martes	15.97	13.6	NAmerica
Martes	15.97	13.6	NAmerica
Martes	11.1	9.7	Eurasia
Martes	0.0117	0	Eurasia
Martes	16.9	15.97	Eurasia
Martes	0.0117	0	NAmerica
Martes	0.126	0.0117	Eurasia
Martes	8.7	5.333	Eurasia
Martes	0.126	0.0117	Eurasia
Martes	0.126	0	Eurasia
Martes	0.126	0	Eurasia
Martes	0.0117	0	Eurasia
Martes	2.588	0.0117	Eurasia
Martes	2.588	0.0117	Eurasia
Martes	8.7	5.333	Eurasia
Martes	15.97	13.82	Eurasia
Martes	0.126	0.0117	NAmerica
Martes	0.126	0.0117	Eurasia
Martes	11.62	7.246	Eurasia
Martes	12.75	11.1	Eurasia
Martes	0.126	0.0117	Eurasia
Martes	15.97	13.6	NAmerica
Martinogale	13.6	10.3	NAmerica
Martinogale	4.9	1.8	NAmerica
Martinogale	5.333	2.588	NAmerica
Megalenhydris	0.126	0.0117	Eurasia
Megalenhydris	2.588	0.0117	Eurasia
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megalictis	24.8	20.43	NAmerica
Megantereon	4.9	1.8	NAmerica
Megantereon	4.9	1.8	NAmerica
Megantereon	4.9	1.8	NAmerica
Megantereon	4.9	1.8	NAmerica
Megantereon	2.588	0.781	Eurasia
Megantereon	5.333	2.588	Eurasia
Megantereon	3.2	0.0117	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	2.588	0.0117	Eurasia
Megantereon	2.588	0.0117	Eurasia
Megantereon	5.333	2.588	Eurasia
Megantereon	5.333	2.588	Eurasia
Megantereon	2.588	1.806	Eurasia
Megantereon	3.2	2.588	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	3.2	2.588	Eurasia
Megantereon	2.588	1.806	Eurasia
Megantereon	2.588	1.806	Eurasia
Megantereon	2.588	1.806	Eurasia
Megantereon	2.588	1.806	Eurasia
Megantereon	2.588	1.806	Eurasia
Megantereon	4.2	2.588	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	2.588	0.781	Eurasia
Megantereon	0.781	0.126	Eurasia
Meles	0.781	0.0117	Eurasia
Meles	2.588	0.781	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	0.781	0.126	Eurasia
Meles	3.2	0.0117	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	2.588	0.781	Eurasia
Meles	2.588	0.781	Eurasia
Meles	0.781	0.126	Eurasia
Meles	3.2	2.588	Eurasia
Meles	2.588	0.781	Eurasia
Meles	2.588	0.781	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	2.588	0	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	5.333	2.588	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.0117	Eurasia
Meles	2.588	0.781	Eurasia
Meles	2.588	1.806	Eurasia
Meles	0.781	0.126	Eurasia
Meles	2.588	0.781	Eurasia
Meles	0.781	0.126	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.781	0.126	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	2.588	0.781	Eurasia
Meles	2.588	0.781	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	5.333	2.588	Eurasia
Meles	0.0117	0	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	2.588	0.781	Eurasia
Meles	0.0117	0	Eurasia
Meles	2.588	0.0117	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	0.126	0.0117	Eurasia
Meles	2.588	0.0117	Eurasia
Melidellavus	15.97	11.62	Eurasia
Mellivora	7.246	5.333	Eurasia
Mephitis	4.9	1.8	NAmerica
Mephitis	4.9	1.8	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.012	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	0.3	0.012	NAmerica
Mephitis	1.8	0.3	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0	NAmerica
Mephitis	0.126	0	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	2.588	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0	NAmerica
Mephitis	0.126	0	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.0117	0	NAmerica
Mephitis	0.126	0	NAmerica
Mephitis	0.126	0	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	2.588	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mephitis	0.0117	0	NAmerica
Mephitis	1.806	0.781	NAmerica
Mephitis	0.126	0.0117	NAmerica
Mesocyon	33.9	33.3	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	33.3	30.8	NAmerica
Mesocyon	30.8	26.3	NAmerica
Mesocyon	24.8	20.43	NAmerica
Metailurus	11.62	7.246	Eurasia
Metailurus	0.781	0.126	NAmerica
Metailurus	8.7	5.333	Eurasia
Metailurus	5.333	3.2	Eurasia
Metailurus	8.7	5.333	Eurasia
Metailurus	11.62	7.246	Eurasia
Metailurus	9.7	7.75	Eurasia
Metailurus	8.7	5.333	Eurasia
Metailurus	11.62	7.246	Eurasia
Metailurus	11.608	8.7	Eurasia
Metailurus	8.7	5.333	Eurasia
Metailurus	11.62	7.246	Eurasia
Metailurus	8.7	5.333	Eurasia
Metailurus	8.7	5.333	Eurasia
Metailurus	8.7	5.333	Eurasia
Metalopex	13.6	10.3	NAmerica
Metalopex	13.6	10.3	NAmerica
Metalopex	13.6	10.3	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Metatomarctus	20.43	15.97	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	37.2	33.9	NAmerica
Miacis	50.3	46.2	NAmerica
Miacis	41.3	38	Eurasia
Miacis	41.3	38	Eurasia
Miacis	38	33.9	Eurasia
Miacis	37.2	33.9	Eurasia
Microtomarctus	15.97	13.6	NAmerica
Microtomarctus	15.97	13.6	NAmerica
Microtomarctus	20.43	15.97	NAmerica
Microtomarctus	15.97	13.6	NAmerica
Microtomarctus	15.97	13.6	NAmerica
