Genus	Status	Min_Age	Max_Age
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	38	41.3
Basilotritus	Extinct	33.9	38
Brachydelphis	Extinct	11.608	15.97
Brachydelphis	Extinct	11.62	13.82
Brachydelphis	Extinct	7.246	13.82
Brachydelphis	Extinct	7.3	7.5
Brachydelphis	Extinct	7.246	11.62
Brachydelphis	Extinct	7.246	11.62
Brachydelphis	Extinct	7.246	11.62
Brachydelphis	Extinct	7.246	11.62
Brachydelphis	Extinct	5.333	11.62
Brachydelphis	Extinct	7.246	11.62
Brachydelphis	Extinct	5.333	11.608
Brachydelphis	Extinct	5.333	7.246
Brachydelphis	Extinct	5.333	7.246
Burtinopsis	Extinct	11.62	15.97
Burtinopsis	Extinct	11.62	13.82
Burtinopsis	Extinct	11.62	13.82
Burtinopsis	Extinct	5.333	11.608
Burtinopsis	Extinct	5.333	11.608
Burtinopsis	Extinct	3.6	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	3.6	5.333
Burtinopsis	Extinct	3.6	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	3.6	5.333
Burtinopsis	Extinct	2.588	5.333
Burtinopsis	Extinct	1.806	2.588
Burtinopsis	Extinct	1.806	2.588
Cetotheriophanes	Extinct	11.62	13.82
Cetotheriopsis	Extinct	23.03	28.1
Cetotheriopsis	Extinct	23.03	28.1
Cetotheriopsis	Extinct	5.333	20.44
Cetotherium	Extinct	15.97	20.44
Cetotherium	Extinct	13.82	20.44
Cetotherium	Extinct	13.82	20.44
Cetotherium	Extinct	15.97	20.44
Cetotherium	Extinct	15.97	20.44
Cetotherium	Extinct	13.82	15.97
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	11.62	13.82
Cetotherium	Extinct	12.7	13.65
Cetotherium	Extinct	11.608	12.7
Cetotherium	Extinct	11.608	12.7
Cetotherium	Extinct	11.608	12.7
Cetotherium	Extinct	11.608	12.7
Cetotherium	Extinct	11.608	12.7
Cetotherium	Extinct	11.608	12.7
Cetotherium	Extinct	9.6	11.2
Cetotherium	Extinct	7.246	11.62
Cetotherium	Extinct	7.246	11.62
Cetotherium	Extinct	7.246	11.62
Cetotherium	Extinct	7.246	11.62
Cetotherium	Extinct	7.246	11.62
Cetotherium	Extinct	7.246	11.62
Cetotherium	Extinct	9.6	11.2
Cetotherium	Extinct	5.333	11.608
Cetotherium	Extinct	2.588	5.333
Cetotherium	Extinct	2.588	5.333
Cetotherium	Extinct	2.588	5.333
Cetotherium	Extinct	2.588	3.6
Choneziphius	Extinct	5.333	23.03
Choneziphius	Extinct	2.588	23.03
Choneziphius	Extinct	11.608	15.97
Choneziphius	Extinct	11.608	15.97
Choneziphius	Extinct	2.588	11.608
Choneziphius	Extinct	2.588	11.608
Choneziphius	Extinct	5.333	11.608
Choneziphius	Extinct	3.6	7.246
Choneziphius	Extinct	2.588	5.333
Choneziphius	Extinct	2.588	5.333
Choneziphius	Extinct	3.6	5.333
Choneziphius	Extinct	3.6	5.333
Choneziphius	Extinct	3.6	5.333
Choneziphius	Extinct	3.6	5.333
Choneziphius	Extinct	2.588	3.6
Choneziphius	Extinct	1.806	2.588
Choneziphius	Extinct	1.806	2.588
Choneziphius	Extinct	1.806	2.588
Cyrtodelphis	Extinct	11.62	13.82
Delphinodon	Extinct	20.44	23.03
Delphinodon	Extinct	15.97	20.44
Delphinodon	Extinct	13.82	15.97
Delphinodon	Extinct	13.82	15.97
Delphinodon	Extinct	13.82	15.97
Delphinodon	Extinct	13.82	15.97
Delphinodon	Extinct	13.82	15.97
Delphinodon	Extinct	13.82	15.97
Delphinodon	Extinct	11.62	13.82
Delphinodon	Extinct	11.62	13.82
Delphinodon	Extinct	11.62	13.82
Delphinodon	Extinct	12.7	13.65
Delphinodon	Extinct	4.9	10.3
Delphinodon	Extinct	4.9	10.3
Dioplotherium	Extinct	23.03	28.1
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	15.97	23.03
Dioplotherium	Extinct	13.82	15.97
Dioplotherium	Extinct	13.82	15.97
Dioplotherium	Extinct	4.9	15.97
Dioplotherium	Extinct	11.608	15.97
Dioplotherium	Extinct	11.608	15.97
Dioplotherium	Extinct	11.62	13.82
Dioplotherium	Extinct	5.333	11.608
Dioplotherium	Extinct	4.9	10.3
Dioplotherium	Extinct	3.6	5.333
Diorocetus	Extinct	15.1	16.4
Diorocetus	Extinct	15.1	16.4
Diorocetus	Extinct	14.9	17
Diorocetus	Extinct	13.82	15.97
Diorocetus	Extinct	13.82	15.97
Diorocetus	Extinct	13.82	15.97
Diorocetus	Extinct	13.82	15.97
Diorocetus	Extinct	13.82	15.97
Diorocetus	Extinct	11.62	13.82
Dorudon	Extinct	38	41.3
Dorudon	Extinct	33.9	41.3
Dorudon	Extinct	33.9	41.3
Dorudon	Extinct	33.9	41.3
Dorudon	Extinct	33.9	41.3
Dorudon	Extinct	33.9	41.3
Dorudon	Extinct	33.9	41.3
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dorudon	Extinct	33.9	38
Dusisiren	Extinct	11.62	15.97
Dusisiren	Extinct	11.608	15.97
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	7.3	7.6
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	9.3	9.3
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	7.246	11.62
Dusisiren	Extinct	3.6	11.608
Dusisiren	Extinct	3.6	11.608
Dusisiren	Extinct	3.6	11.608
Dusisiren	Extinct	5.333	11.608
Dusisiren	Extinct	3.6	7.246
Dusisiren	Extinct	5.333	7.246
Dusisiren	Extinct	3.6	5.333
Dusisiren	Extinct	3.6	5.333
Enhydritherium	Extinct	5.333	23.03
Enhydritherium	Extinct	5.333	23.03
Enhydritherium	Extinct	11.62	13.82
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	4.9	10.3
Enhydritherium	Extinct	5.333	7.246
Enhydritherium	Extinct	3.6	5.333
Enhydritherium	Extinct	1.8	4.9
Eocetus	Extinct	38	41.3
Eosiren	Extinct	41.3	47.8
Eosiren	Extinct	41.3	47.8
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	38
Eosiren	Extinct	33.9	37.2
Eosiren	Extinct	28.1	33.9
Eotheroides	Extinct	37.2	48.6
Eotheroides	Extinct	41.3	47.8
Eotheroides	Extinct	41.3	47.8
Eotheroides	Extinct	38	47.8
Eotheroides	Extinct	38	47.8
Eotheroides	Extinct	33.9	47.8
Eotheroides	Extinct	41.3	47.8
Eotheroides	Extinct	41.3	47.8
Eotheroides	Extinct	38	41.3
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	38
Eotheroides	Extinct	33.9	37.2
Eucetotherium	Extinct	11.62	13.82
Eucetotherium	Extinct	11.608	12.7
Eurhinodelphis	Extinct	5.333	23.03
Eurhinodelphis	Extinct	11.608	23.03
Eurhinodelphis	Extinct	5.333	23.03
Eurhinodelphis	Extinct	15.97	23.03
Eurhinodelphis	Extinct	20.44	23.03
Eurhinodelphis	Extinct	20.44	23.03
Eurhinodelphis	Extinct	11.608	23.03
Eurhinodelphis	Extinct	5.333	23.03
Eurhinodelphis	Extinct	16	17.5
Eurhinodelphis	Extinct	5.333	20.44
Eurhinodelphis	Extinct	5.333	20.44
Eurhinodelphis	Extinct	15.97	20.44
Eurhinodelphis	Extinct	5.333	20.44
Eurhinodelphis	Extinct	15.97	20.44
Eurhinodelphis	Extinct	15.97	20.44
Eurhinodelphis	Extinct	15.97	20.44
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	11.608	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	11.62	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	11.608	15.97
Eurhinodelphis	Extinct	11.608	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	13.82	15.97
Eurhinodelphis	Extinct	11.62	13.82
Eurhinodelphis	Extinct	11.62	13.82
Eurhinodelphis	Extinct	11.62	13.82
Eurhinodelphis	Extinct	7.246	11.62
Eurhinodelphis	Extinct	7.246	11.62
Eurhinodelphis	Extinct	7.246	11.62
Eurhinodelphis	Extinct	7.246	11.62
Eurhinodelphis	Extinct	7.246	11.62
Eurhinodelphis	Extinct	2.588	11.608
Eurhinodelphis	Extinct	2.588	11.608
Eurhinodelphis	Extinct	2.588	11.608
Eurhinodelphis	Extinct	5.333	11.608
Eurhinodelphis	Extinct	5.333	11.608
Goniodelphis	Extinct	11.62	13.82
Goniodelphis	Extinct	5.333	11.608
Goniodelphis	Extinct	4.9	10.3
Goniodelphis	Extinct	3.6	5.333
Goniodelphis	Extinct	3.6	5.333
Hadrodelphis	Extinct	13.82	15.97
Hadrodelphis	Extinct	13.82	15.97
Hadrodelphis	Extinct	13.82	15.97
Hadrodelphis	Extinct	13.82	15.97
Hadrodelphis	Extinct	7.246	15.97
Hadrodelphis	Extinct	13.82	15.97
Hadrodelphis	Extinct	7.246	13.82
Hadrodelphis	Extinct	5.333	11.608
Hadrodelphis	Extinct	3.6	5.333
Halitherium	Extinct	23.03	66
Halitherium	Extinct	38	47.8
Halitherium	Extinct	38	47.8
Halitherium	Extinct	41.3	47.8
Halitherium	Extinct	38	41.3
Halitherium	Extinct	33.9	38
Halitherium	Extinct	33.9	38
Halitherium	Extinct	33.9	38
Halitherium	Extinct	33.9	38
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	29.6
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.4	33.9
Halitherium	Extinct	28.4	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	23.03	33.9
Halitherium	Extinct	23.03	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	23.03	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	23.03	33.9
Halitherium	Extinct	28.4	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	28.1	33.9
Halitherium	Extinct	23.03	33.9
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	23.03	28.1
Halitherium	Extinct	20.44	23.03
Halitherium	Extinct	5.333	23.03
Halitherium	Extinct	5.333	23.03
Halitherium	Extinct	15.97	20.44
Halitherium	Extinct	13.82	20.44
Halitherium	Extinct	20.44	20.44
Halitherium	Extinct	15.97	20.44
Halitherium	Extinct	15.97	20.44
Halitherium	Extinct	15.97	20.44
Halitherium	Extinct	15.97	20.44
Halitherium	Extinct	11.608	15.97
Halitherium	Extinct	11.608	15.97
Halitherium	Extinct	11.62	13.82
Hemisyntrachelus	Extinct	2.588	23.03
Hemisyntrachelus	Extinct	5.47	6.35
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	3	4
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	3.6	5.333
Hemisyntrachelus	Extinct	3.6	5.333
Hemisyntrachelus	Extinct	2.588	5.333
Hemisyntrachelus	Extinct	3.6	5.333
Hemisyntrachelus	Extinct	3.6	5.333
Hemisyntrachelus	Extinct	2.588	3.6
Hemisyntrachelus	Extinct	2.588	3.6
Hemisyntrachelus	Extinct	2.588	3.6
Hemisyntrachelus	Extinct	1.806	3.6
Hemisyntrachelus	Extinct	1.806	3.6
Hemisyntrachelus	Extinct	2.588	3.6
Hemisyntrachelus	Extinct	2.588	3.6
Hemisyntrachelus	Extinct	0.0117	2.588
Herpetocetus	Extinct	11.62	13.82
Herpetocetus	Extinct	7.246	11.62
Herpetocetus	Extinct	5.333	11.608
Herpetocetus	Extinct	3.6	7.246
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	2.588	5.333
Herpetocetus	Extinct	3.9	4.9
Herpetocetus	Extinct	3.9	4.9
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	2.588	5.333
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	2.588	5.333
Herpetocetus	Extinct	4.4	5
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	2.588	5.333
Herpetocetus	Extinct	3.6	5.333
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	2.588	3.6
Herpetocetus	Extinct	1.806	2.588
Herpetocetus	Extinct	0.0117	2.588
Hoplocetus	Extinct	15.97	20.44
Hoplocetus	Extinct	15.97	20.44
Hoplocetus	Extinct	11.62	20.44
Hoplocetus	Extinct	13.82	15.97
Hoplocetus	Extinct	11.62	13.82
Hoplocetus	Extinct	2.588	5.333
Hoplocetus	Extinct	2.588	5.333
Hoplocetus	Extinct	1.806	2.588
Hoplocetus	Extinct	1.806	2.588
Hoplocetus	Extinct	1.806	2.588
Hoplocetus	Extinct	0.0117	2.588
Hydrodamalis	Extinct	4.9	10.3
Hydrodamalis	Extinct	3.6	5.333
Hydrodamalis	Extinct	3.6	5.333
Hydrodamalis	Extinct	3.6	5.333
Hydrodamalis	Extinct	3.6	5.333
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	2.588	3.6
Hydrodamalis	Extinct	0.781	2.588
Hydrodamalis	Extinct	0.781	2.588
Hydrodamalis	Extinct	0.0117	2.588
Hydrodamalis	Extinct	0.0117	2.588
Hydrodamalis	Extinct	0.0117	2.588
Hydrodamalis	Extinct	0.0117	2.588
Hydrodamalis	Extinct	0.0117	2.588
Hydrodamalis	Extinct	0.126	0.781
Hydrodamalis	Extinct	0.012	0.3
Hydrodamalis	Extinct	0.012	0.3
Hydrodamalis	Extinct	0	0.0117
Hydrodamalis	Extinct	0	0.0117
Hydrodamalis	Extinct	0	0.0117
Hydrodamalis	Extinct	0	0.0117
Hydrodamalis	Extinct	0	0.0117
Hydrodamalis	Extinct	0	0.0117
Hydrodamalis	Extinct	0.00103	0.00115
Idiocetus	Extinct	5.333	11.608
Idiocetus	Extinct	2.588	3.2
Imagotaria	Extinct	11.62	13.82
Imagotaria	Extinct	10.3	13.6
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.3	7.6
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	7.246	11.62
Imagotaria	Extinct	3.6	11.608
Imagotaria	Extinct	3.6	7.246
Imagotaria	Extinct	5.333	7.246
Imagotaria	Extinct	2.588	5.333
Indosiren	Extinct	15.97	23.03
Indosiren	Extinct	15.97	20.44
Indosiren	Extinct	11.608	12.7
Ischyrorhynchus	Extinct	7.246	11.62
Ischyrorhynchus	Extinct	7.246	11.62
Ischyrorhynchus	Extinct	7.246	11.62
Ischyrorhynchus	Extinct	5.333	11.608
Ischyrorhynchus	Extinct	5.333	11.608
Isocetus	Extinct	11.62	15.97
Isocetus	Extinct	11.62	15.97
Isocetus	Extinct	11.62	13.82
Isocetus	Extinct	7.5	8.6
Kekenodon	Extinct	23.03	28.4
Kekenodon	Extinct	25.2	27.3
Kentriodon	Extinct	11.608	23.03
Kentriodon	Extinct	20.44	23.03
Kentriodon	Extinct	20.44	23.03
Kentriodon	Extinct	15.97	20.44
Kentriodon	Extinct	15.97	20.44
Kentriodon	Extinct	15.97	20.44
Kentriodon	Extinct	15.9	19
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	11.608	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	13.82	15.97
Kentriodon	Extinct	11.62	13.82
Kentriodon	Extinct	11.62	13.82
Kentriodon	Extinct	11.62	13.82
Kentriodon	Extinct	11.62	13.82
Kentriodon	Extinct	11.62	13.82
Kentriodon	Extinct	11.1	12.75
Kentriodon	Extinct	11.608	12.7
Kentriodon	Extinct	11.608	12.7
Kentriodon	Extinct	11.608	12.7
Kentriodon	Extinct	11.608	12.7
Kentriodon	Extinct	11.608	12.7
Kentriodon	Extinct	5.333	11.608
Kurdalagonus	Extinct	11.2	12.1
Kurdalagonus	Extinct	7.246	11.62
Lamprolithax	Extinct	5.333	20.44
Lamprolithax	Extinct	13.82	15.97
Lamprolithax	Extinct	13.82	15.97
Lamprolithax	Extinct	13.82	15.97
Leptophoca	Extinct	15.97	20.44
Leptophoca	Extinct	15.97	20.43
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	13.82	15.97
Leptophoca	Extinct	11.62	13.82
Leptophoca	Extinct	11.62	13.82
Leptophoca	Extinct	11.62	13.82
Leptophoca	Extinct	11.62	13.82
Leptophoca	Extinct	7.246	11.62
Liolithax	Extinct	13.82	15.97
Liolithax	Extinct	13.82	15.97
Liolithax	Extinct	11.62	13.82
Liolithax	Extinct	11.62	13.82
Liolithax	Extinct	7.246	11.62
Liolithax	Extinct	4.9	10.3
Llanocetus	Extinct	34	34.2
Llanocetus	Extinct	33.9	38
Llanocetus	Extinct	27.3	34.3
Macrokentriodon	Extinct	11.62	13.82
Macrokentriodon	Extinct	7.246	11.62
Mammalodon	Extinct	23.9	25.7
Mammalodon	Extinct	23.9	25.7
Mammalodon	Extinct	23.9	25.7
Mammalodon	Extinct	25.2	27.3
Mammalodon	Extinct	21.7	25.2
Masracetus	Extinct	33.9	38
Masracetus	Extinct	33.9	38
Masracetus	Extinct	33.9	38
Masracetus	Extinct	33.9	38
Masracetus	Extinct	33.9	38
Matapanui	Extinct	27.3	34.3
Matapanui	Extinct	27.3	34.3
Mauicetus	Extinct	23.03	28.4
Mauicetus	Extinct	23.03	28.1
Mauicetus	Extinct	23.03	28.1
Mauicetus	Extinct	23.03	28.1
Mauicetus	Extinct	25.2	27.3
Mauicetus	Extinct	21.7	25.2
Mesocetus	Extinct	38	41.3
Mesocetus	Extinct	2.588	23.03
Mesocetus	Extinct	15.97	20.44
Mesocetus	Extinct	11.62	20.44
Mesocetus	Extinct	11.62	20.44
Mesocetus	Extinct	11.62	20.44
Mesocetus	Extinct	15.97	20.44
Mesocetus	Extinct	13.82	15.97
Mesocetus	Extinct	13.82	15.97
Mesocetus	Extinct	13.82	15.97
Mesocetus	Extinct	13.82	15.97
Mesocetus	Extinct	13.82	15.97
Mesocetus	Extinct	11.62	13.82
Mesocetus	Extinct	11.62	13.82
Mesocetus	Extinct	11.62	13.82
Mesocetus	Extinct	11.62	13.82
Mesocetus	Extinct	11.62	13.82
Mesocetus	Extinct	11.1	13.65
Mesocetus	Extinct	11.1	13.65
Mesocetus	Extinct	11.608	12.7
Mesocetus	Extinct	7.246	11.62
Mesocetus	Extinct	7.246	11.62
Mesocetus	Extinct	7.246	11.62
Mesocetus	Extinct	7.246	11.62
Mesocetus	Extinct	2.588	3.6
Messapicetus	Extinct	5.333	20.44
Messapicetus	Extinct	7.246	11.62
Messapicetus	Extinct	7.246	11.62
Messapicetus	Extinct	7.246	11.62
Messapicetus	Extinct	5.333	11.608
Metaxytherium	Extinct	23.03	28.4
Metaxytherium	Extinct	23.03	28.1
Metaxytherium	Extinct	23.03	28.1
Metaxytherium	Extinct	23.03	28.1
Metaxytherium	Extinct	23.03	28.1
Metaxytherium	Extinct	23.03	28.1
Metaxytherium	Extinct	15.97	23.03
Metaxytherium	Extinct	11.608	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	5.333	23.03
Metaxytherium	Extinct	15.97	23.03
