scientificName	earliestAge	latestAge	decimalLongitude	decimalLatitude
Chrysobalanus	23.03	11.608	-71.000	10.000
Chrysobalanus	23.03	5.333	-70.000	9.000
Chrysobalanus	23.03	5.333	-38.000	-12.000
Chrysobalanus	23.03	5.333	-38.000	-12.000
Cinnamomum	11.608	3.6	136.917	34.667
Cinnamomum	11.62	5.333	138.500	36.250
Cinnamomum	11.62	5.333	139.000	36.250
Cinnamomum	11.62	5.333	139.000	36.500
Cinnamomum	11.62	5.333	139.000	36.500
Cinnamomum	11.62	5.333	139.000	36.500
Cinnamomum	12.75	11.1	9.067	47.642
Cinnamomum	13.65	12.75	8.850	47.267
Cinnamomum	13.82	11.62	13.900	51.550
Cinnamomum	13.82	11.62	14.783	51.400
Cinnamomum	15.97	5.333	139.167	36.083
Cinnamomum	15.97	5.333	139.167	36.083
Cinnamomum	15.97	5.333	139.167	36.083
Cinnamomum	15.97	13.82	13.750	51.550
Cinnamomum	15.97	13.82	13.750	51.550
Cinnamomum	15.97	13.82	13.750	51.550
Cinnamomum	15.97	13.82	13.900	51.550
Cinnamomum	15.97	13.82	13.900	51.550
Cinnamomum	15.97	11.62	18.667	50.267
Cinnamomum	15.97	13.65	8.850	47.267
Cinnamomum	15.97	11.1	8.084	47.476
Cinnamomum	20.44	15.97	12.167	49.267
Cinnamomum	20.44	15.97	12.167	49.267
Cinnamomum	23.03	2.588	138.167	36.583
Cinnamomum	23.03	2.588	138.083	36.417
Cinnamomum	23.03	5.333	-38.000	-12.000
Cinnamomum	23.03	5.333	8.850	47.267
Cinnamomum	23.03	5.333	8.850	47.267
Cinnamomum	23.03	5.333	8.917	47.383
Cinnamomum	23.03	5.333	8.917	47.383
Cinnamomum	33.9	23.03	12.367	51.117
Cinnamomum	47.8	41.3	-2.000	50.700
Cinnamomum	48.6	37.2	-110.000	44.000
Cinnamomum	56	47.8	-0.650	50.783
Cinnamomum	56	47.8	-0.650	50.783
Cinnamomum	56	47.8	-0.650	50.783
Cinnamomum	56	47.8	-0.650	50.783
Cinnamomum	56	47.8	1.250	51.833
Cinnamomum	56	47.8	1.133	51.367
Cinnamomum	56	47.8	1.133	51.367
Cinnamomum	56	47.8	1.133	51.367
Cinnamomum	56	47.8	1.133	51.367
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	33.9	131.000	34.000
Cinnamomum	56	47.8	0.833	51.400
Cinnamomum	56	47.8	0.833	51.400
Cinnamomum	56	47.8	0.833	51.400
Cinnamomum	56.8	55.8	-109.000	44.000
Cinnamomum	56.8	55.8	-109.000	44.000
Cinnamomum	56.8	55.8	-108.925	41.162
Cinnamomum	56.8	55.8	-108.908	41.170
Cinnamomum	56.8	55.8	-108.927	41.161
Cinnamomum	56.8	55.8	-108.711	41.465
Cinnamomum	56.8	55.8	-108.703	41.465
Cinnamomum	56.8	55.8	-108.583	41.563
Cinnamomum	56.8	55.8	-108.583	41.563
Cinnamomum	56.8	55.8	-108.583	41.563
Cinnamomum	58.7	55.8	-109.254	41.594
Cinnamomum	63.3	61.7	-109.000	44.000
Cinnamomum	66	2.588	137.000	35.000
Cinnamomum	66	2.588	137.000	35.000
Cinnamomum	66	56	-108.400	46.217
Cinnamomum	66	56	-108.567	41.583
Cinnamomum	66	56	-104.817	38.833
Cinnamomum	66	56	-105.900	39.317
Cinnamomum	66	56	-104.983	39.733
Cinnamomum	66	56	-108.700	41.550
Cissus	0.0117	0	145.700	-17.367
Cissus	0.781	0	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	2.588	0.0117	145.700	-17.367
Cissus	33.9	28.4	-80.160	-5.027
Cissus	48.6	37.2	-120.883	39.233
Cissus	48.6	37.2	-120.879	39.216
Cissus	55.8	5.333	-71.000	-41.000
Cissus	55.8	48.6	-97.297	30.321
Cissus	66	63.3	-108.000	44.000
Cissus	66	56	-105.217	39.750
Cissus	66	56	-102.967	39.433
Cissus	66	56	-108.167	43.867
Cissus	66	56	-104.717	47.100
Cissus	66	56	-107.550	41.633
Cissus	66	56	-109.950	46.100
Cissus	66	56	-107.300	37.267
Cissus	66	56	-104.783	37.617
Cissus	66	56	-104.500	37.167
Cissus	66	56	-104.617	37.150
Cissus	66	56	-104.483	37.000
Cissus	66	56	-104.483	37.000
Cissus	66	56	-104.224	39.222
Cissus	66	56	-105.171	38.369
Cissus	66	56	-105.000	37.050
Cissus	66	56	-104.871	36.792
Cissus	66	56	-104.817	38.833
Cissus	66	56	-104.600	38.933
Cissus	66	56	-104.300	39.033
Cissus	66	56	-104.211	39.063
Cissus	66	56	-104.167	39.117
Cissus	66	56	-106.095	40.619
Cissus	66	56	-107.550	40.517
Cissus	66	56	-104.266	39.020
Cissus	66	56	-107.200	37.033
Cissus	66	56	-107.783	39.533
Cissus	66	56	-107.200	37.033
Cissus	66	56	-107.200	37.033
Cissus	66	56	-107.200	37.033
Cissus	66	56	-104.174	39.063
Cissus	66	56	-107.233	34.117
Cissus	66	63.3	-108.350	43.850
Cissus	66	56	-106.817	41.951
Cissus	66	56	-106.856	41.937
Cissus	66	56	-106.625	41.750
Cissus	66	56	-106.094	43.019
Cissus	66	56	-107.233	41.783
Cladrastis	11.608	5.333	138.750	36.250
Cladrastis	11.608	5.333	138.750	36.250
Cladrastis	11.608	2.588	-100.433	42.000
Cladrastis	11.62	5.333	138.500	36.250
Cladrastis	11.62	5.333	139.000	36.500
Cladrastis	11.62	5.333	139.000	38.500
Cladrastis	11.62	5.333	139.000	36.500
Cladrastis	11.62	5.333	139.000	36.250
Cladrastis	11.62	5.333	139.000	36.250
Cladrastis	11.62	5.333	139.000	36.250
Cladrastis	11.62	5.333	139.000	36.250
Cladrastis	13.82	11.62	13.883	51.517
Cladrastis	15.97	5.333	139.167	36.083
Cladrastis	15.97	5.333	139.167	36.083
Cladrastis	15.97	5.333	139.167	36.083
Cladrastis	15.97	5.333	139.167	36.083
Cladrastis	23.03	2.588	138.833	36.667
Cladrastis	23.03	2.588	138.083	36.417
Cladrastis	33.9	28.4	-120.295	44.644
Cladrastis	33.9	28.4	-120.205	45.001
Cladrastis	33.9	28.4	-120.205	45.001
Cladrastis	33.9	28.4	-120.435	44.947
Cladrastis	33.9	28.4	-120.274	44.140
Cladrastis	33.9	28.4	-120.314	44.154
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-120.600	48.367
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	38	33.9	-121.967	47.250
Cladrastis	50.3	46.2	-109.300	41.100
Cladrastis	50.3	46.2	-109.300	41.100
Cladrastis	56	33.9	-121.967	47.250
Cladrastis	56	33.9	-121.967	47.250
Cladrastis	56	33.9	-121.967	47.250
Cladrastis	66	2.588	138.000	36.417
Cladrastis	66	2.588	137.000	35.000
Cladrastis	66	2.588	136.850	34.883
Cladrastis	66	2.588	136.850	34.883
Cladrastis	66	2.588	139.000	36.000
Cleyera	23.03	15.97	-73.050	43.833
Cleyera	38	33.9	-1.600	50.750
Cleyera	41.3	38	-1.667	50.717
Cleyera	41.3	38	-1.667	50.717
Cleyera	41.3	38	-2.617	50.983
Cleyera	41.3	38	-2.617	50.983
Cleyera	41.3	38	-2.617	50.983
Cleyera	47.8	41.3	-2.000	50.700
Cleyera	47.8	41.3	-1.833	50.733
Cleyera	47.8	41.3	-1.800	50.717
Cleyera	48.6	37.2	-120.426	44.943
Cleyera	48.6	37.2	8.000	49.000
Cleyera	56	33.9	-1.733	50.700
Cleyera	56	47.8	0.083	50.783
Cleyera	56	47.8	-2.000	50.717
Clusia	2.588	0.0117	-61.000	10.000
Clusia	15.97	11.608	-79.100	-3.399
Clusia	23.03	2.588	-61.000	10.000
Cocculus	11.608	2.588	-100.433	42.000
Cocculus	11.62	5.333	139.000	36.250
Cocculus	15.97	5.333	139.167	36.083
Cocculus	23.03	5.333	-113.217	45.000
Cocculus	23.03	2.588	138.083	36.417
Cocculus	38	33.9	-121.967	47.250
Cocculus	48.6	37.2	8.000	49.000
Cocculus	56	47.8	0.083	50.783
Cocculus	56.8	55.8	-102.084	46.972
Cocculus	56.8	55.8	-102.583	46.917
Cocculus	56.8	55.8	-102.667	47.000
Cocculus	56.8	55.8	-102.667	46.967
Cocculus	63.3	61.7	-103.861	46.516
Cocculus	63.3	61.7	-103.883	46.516
Cocculus	63.3	61.7	-103.853	46.473
Cocculus	63.3	61.7	-103.876	46.508
Cocculus	66	63.3	-109.000	45.000
Cocculus	66	2.588	137.000	35.000
Cocculus	66	63.3	-103.872	46.352
Cocculus	66	63.3	-103.882	46.447
Cocculus	66	63.3	-103.873	46.358
Cocculus	66	63.3	-103.858	46.339
Cocculus	66	63.3	-103.994	46.339
Cocculus	66	63.3	-103.000	46.000
Cocculus	66	63.3	-103.000	46.000
Cocculus	66	63.3	-103.000	46.000
Cocculus	66	63.3	-103.000	46.000
Comptonia	5.333	3.6	6.650	50.967
Comptonia	10.3	1.8	-85.792	40.454
Comptonia	11.62	5.333	6.267	50.817
Comptonia	13.6	10.3	-118.897	38.494
Comptonia	13.82	11.62	13.900	51.550
Comptonia	15.97	13.82	13.900	51.550
Comptonia	15.97	13.82	13.900	51.550
Comptonia	15.97	11.62	10.267	54.933
Comptonia	15.97	11.62	10.267	54.933
Comptonia	15.97	11.62	10.267	54.933
Comptonia	15.97	11.62	10.267	54.933
Comptonia	15.97	11.62	10.267	54.933
Comptonia	15.97	13.65	8.850	47.267
Comptonia	23.03	5.333	8.923	47.241
Comptonia	23.03	5.333	8.850	47.267
Comptonia	23.03	5.333	8.850	47.267
Comptonia	28.1	23.03	14.583	51.350
Comptonia	28.1	23.03	14.567	51.400
Comptonia	28.1	23.03	14.483	51.683
Comptonia	28.1	23.03	14.183	51.567
Comptonia	28.1	23.03	14.183	51.567
Comptonia	28.1	23.03	14.033	51.650
Comptonia	28.1	23.03	49.462	40.511
Comptonia	33.9	23.03	12.433	51.067
Comptonia	33.9	23.03	12.500	51.117
Comptonia	33.9	23.03	12.500	51.117
Comptonia	33.9	23.03	12.567	51.333
Comptonia	33.9	23.03	12.333	51.183
Comptonia	33.9	23.03	12.350	51.000
Comptonia	33.9	23.03	13.933	51.750
Comptonia	33.9	23.03	12.333	51.050
Comptonia	33.9	23.03	12.217	51.133
Comptonia	33.9	28.4	-120.314	44.154
Comptonia	47.8	38	-118.733	48.650
Comptonia	47.8	38	-118.733	48.650
Comptonia	47.8	38	-118.733	48.650
Comptonia	48.6	40.4	6.000	50.000
Comptonia	55.8	48.6	-114.222	44.370
Comptonia	55.8	48.6	-114.220	44.429
Comptonia	66	28.1	13.933	51.750
Cornus	0.126	0.0117	-123.117	48.050
Cornus	3.6	2.588	6.650	50.967
Cornus	5.333	3.6	6.650	50.967
Cornus	5.333	3.6	6.650	50.967
Cornus	5.333	3.6	6.650	50.967
Cornus	5.333	3.6	6.650	50.967
Cornus	5.333	0.0117	12.489	42.653
Cornus	11.608	3.6	7.983	48.800
Cornus	11.608	5.333	138.750	36.250
Cornus	11.608	5.333	138.750	36.250
Cornus	11.608	5.333	74.400	55.750
Cornus	11.608	5.333	74.733	56.117
Cornus	11.62	5.333	139.000	36.250
Cornus	11.62	5.333	139.000	36.500
Cornus	11.62	5.333	139.000	36.500
Cornus	11.62	5.333	139.000	36.250
Cornus	11.62	5.333	139.000	36.250
Cornus	11.62	5.333	6.267	50.817
Cornus	11.62	5.333	6.267	50.817
Cornus	11.62	5.333	6.567	51.000
Cornus	11.62	5.333	6.467	50.783
Cornus	13.82	11.62	-119.367	39.583
Cornus	15.97	11.608	71.367	57.700
Cornus	15.97	11.608	84.000	57.500
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.62	18.667	50.267
Cornus	15.97	11.608	-120.359	36.140
Cornus	23.03	2.588	138.083	36.417
Cornus	23.03	15.97	83.000	52.000
Cornus	23.03	5.333	-113.217	45.000
Cornus	23.03	15.97	83.000	56.000
Cornus	23.03	15.97	83.000	56.000
Cornus	23.03	5.333	-114.077	42.237
Cornus	23.03	5.333	8.850	47.267
Cornus	28.1	23.03	83.000	57.000
Cornus	28.1	23.03	83.000	57.000
Cornus	28.1	23.03	83.000	57.000
Cornus	28.1	23.03	81.000	59.050
Cornus	28.1	23.03	81.000	59.050
Cornus	28.1	23.03	81.000	59.050
Cornus	28.1	23.03	81.000	59.050
Cornus	28.1	23.03	81.000	59.050
Cornus	28.1	23.03	81.000	59.050
Cornus	28.1	23.03	82.500	56.500
Cornus	28.1	23.03	82.500	56.500
Cornus	28.1	23.03	82.500	56.500
Cornus	28.4	15.97	-112.164	45.195
Cornus	33.9	28.1	64.917	58.217
Cornus	33.9	28.1	66.500	57.500
Cornus	33.9	23.03	-112.500	45.500
Cornus	33.9	23.03	83.500	57.000
Cornus	33.9	23.03	83.500	57.000
Cornus	33.9	23.03	12.500	51.117
Cornus	33.9	28.1	13.500	50.517
Cornus	33.9	28.4	-120.205	45.001
Cornus	33.9	28.4	-120.333	44.950
Cornus	33.9	28.4	-119.633	44.567
Cornus	38	33.9	-1.600	50.750
Cornus	38	33.9	-1.600	50.750
Cornus	41.3	38	-2.617	50.983
Cornus	47.8	38	-118.733	48.650
Cornus	47.8	41.3	-2.000	50.700
Cornus	48.6	37.2	-120.426	44.943
Cornus	48.6	37.2	-120.879	39.216
Cornus	48.6	28.4	-71.950	19.007
Cornus	55.8	50.3	-101.550	47.000
Cornus	55.8	50.3	-109.000	44.000
Cornus	56	47.8	-0.650	50.783
Cornus	56	47.8	1.433	52.017
Cornus	56	47.8	-0.133	51.450
Cornus	56	47.8	1.133	51.367
Cornus	56	47.8	1.133	51.367
Cornus	56	47.8	-0.750	51.417
Cornus	56	47.8	-2.000	50.717
Cornus	56.8	55.8	-102.783	46.883
Cornus	56.8	55.8	-109.000	45.000
Cornus	56.8	55.8	-109.000	45.000
Cornus	56.8	55.8	-108.333	44.500
Cornus	56.8	55.8	-109.000	44.000
Cornus	56.8	55.8	-101.445	46.912
Cornus	56.8	55.8	-109.260	41.550
Cornus	56.8	55.8	-108.625	41.519
Cornus	56.8	55.8	-108.890	41.174
Cornus	56.8	55.8	-108.583	41.563
Cornus	56.8	55.8	-108.577	41.566
Cornus	56.8	55.8	-108.576	41.569
Cornus	56.8	55.8	-108.577	41.566
Cornus	56.8	55.8	-108.577	41.566
Cornus	56.8	55.8	-108.890	41.174
Cornus	58.7	55.8	-109.254	41.594
Cornus	58.7	55.8	-108.906	41.174
Cornus	58.7	55.8	-108.577	41.566
Cornus	58.7	55.8	-108.620	41.708
Cornus	61.7	56.8	-108.000	42.000
Cornus	61.7	56.8	-108.114	42.279
Cornus	61.7	56.8	-108.112	42.277
Cornus	61.7	56.8	-108.112	42.276
Cornus	61.7	56.8	-108.111	42.276
Cornus	61.7	56.8	-108.114	42.278
Cornus	61.7	56.8	-108.093	42.274
Cornus	63.3	61.7	-109.000	44.000
Cornus	66	2.588	137.000	35.000
Cornus	66	2.588	139.000	36.000
Cornus	66	56	-106.100	40.067
Cornus	66	56	-105.817	46.417
Cornus	66	56	-107.133	44.767
Cornus	66	56	-105.633	48.083
Cornus	66	56	-106.983	43.033
Cornus	66	63.3	-108.350	43.850
Cornus	66	56	-110.667	46.000
Cornus	66	56	-104.150	47.717
Cornus	66	56	-105.400	45.450
Cornus	66	56	-109.188	41.280
Cornus	66	56	-108.383	43.033
Corydalis	28.4	23.03	7.262	50.747
Corylopsis	3.6	2.588	11.300	51.467
Corylopsis	5.333	2.588	10.067	50.967
Corylopsis	5.333	3.6	6.650	50.967
Corylopsis	5.333	3.6	6.650	50.967
Corylopsis	5.333	2.588	6.750	50.917
Corylopsis	5.333	2.588	6.467	50.783
Corylopsis	11.608	3.6	7.983	48.800
Corylopsis	11.62	5.333	6.267	50.817
Corylopsis	11.62	5.333	6.267	50.817
Corylopsis	13.82	11.62	14.000	51.583
Corylopsis	13.82	11.62	14.000	51.583
Corylopsis	13.82	11.62	13.900	51.550
Corylopsis	15.97	11.62	18.667	50.267
Corylopsis	20.44	15.97	12.167	49.267
Corylopsis	23.03	5.333	136.000	35.000
Corylopsis	23.03	20.44	49.531	40.499
Corylopsis	28.1	23.03	81.000	59.050
Corylopsis	56	47.8	-0.650	50.783
Corylopsis	56	47.8	-0.650	50.783
Corylopsis	56	47.8	-0.650	50.783
Corylus	0.0117	0	135.733	34.917
Corylus	1.8	0.3	-80.448	33.214
Corylus	2.588	0.781	7.459	43.766
Corylus	2.588	0.781	-76.817	35.360
Corylus	2.588	1.806	1.399	52.312
Corylus	2.588	0.781	135.767	35.083
Corylus	3.6	2.588	11.300	51.467
Corylus	3.6	2.588	10.167	50.617
Corylus	3.6	2.588	10.867	50.767
Corylus	3.6	2.588	-82.515	27.336
Corylus	5.333	3.6	6.650	50.967
Corylus	5.333	0.0117	12.489	42.653
Corylus	5.333	3.6	136.850	34.783
Corylus	7.246	3.6	14.600	51.433
Corylus	11.608	3.6	7.983	48.800
Corylus	11.608	3.6	7.983	48.800
Corylus	11.608	5.333	138.750	36.250
Corylus	11.608	5.333	138.750	36.250
Corylus	11.62	5.333	139.000	36.500
Corylus	11.62	5.333	6.567	51.000
Corylus	13.82	11.62	13.533	51.450
Corylus	13.82	11.62	13.883	51.517
Corylus	15.97	11.62	18.667	50.267
Corylus	15.97	5.333	139.167	36.083
Corylus	20.44	15.97	12.167	49.267
Corylus	20.44	15.97	12.167	49.267
Corylus	23.03	2.588	138.083	36.417
Corylus	23.03	15.97	83.000	56.000
Corylus	23.03	15.97	83.000	56.000
Corylus	23.03	20.44	-89.430	75.411
Corylus	28.1	23.03	81.000	59.050
Corylus	28.1	23.03	49.462	40.511
Corylus	33.9	5.333	-113.117	45.150
Corylus	33.9	23.03	-3.683	50.583
Corylus	56	33.9	-133.911	56.760
Corylus	56	33.9	-133.963	56.701
Corylus	56	33.9	-133.932	56.782
Corylus	56.8	55.8	-102.113	47.306
Corylus	56.8	55.8	-101.550	47.000
Corylus	56.8	55.8	-102.767	47.817
Corylus	56.8	55.8	-103.017	47.367
Corylus	56.8	55.8	-109.000	44.000
Corylus	56.8	55.8	-108.333	44.500
Corylus	61.7	56.8	-108.333	44.500
Corylus	66	50.3	-102.750	47.617
Corylus	66	63.3	-103.994	46.339
Corylus	66	56	-105.217	39.750
Corylus	66	56	-104.717	47.100
Corylus	66	56	-104.717	47.100
Corylus	66	56	-105.833	46.417
Corylus	66	56	-110.600	45.883
Corylus	66	56	-109.950	46.100
Corylus	66	56	-110.667	46.000
Corylus	66	56	-106.617	45.883
Corylus	66	56	-105.883	46.583
Corylus	66	56	-104.933	46.883
Corylus	66	56	-104.717	47.100
Corylus	66	56	-106.094	43.019
Corylus	66	56	-109.207	41.367
Corylus	66	56	-106.400	42.233
Corylus	66	56	-102.333	46.367
Corylus	66	56	-103.250	47.400
Corylus	66	56	-101.500	47.860
Corylus	66	33.9	-64.667	81.700
Crataegus	3.6	2.588	11.300	51.467
Crataegus	3.6	2.588	8.033	44.917
Crataegus	3.6	2.588	6.650	50.967
Crataegus	3.6	2.588	6.650	50.967
Crataegus	5.333	3.6	6.650	50.967
Crataegus	5.333	3.6	6.650	50.967
Crataegus	5.333	3.6	6.650	50.967
Crataegus	5.333	2.588	6.467	50.783
Crataegus	5.333	2.588	6.467	50.783
Crataegus	5.333	2.588	6.467	50.783
Crataegus	11.608	3.6	7.983	48.800
Crataegus	11.608	3.6	7.983	48.800
Crataegus	11.608	2.588	-100.433	42.000
Crataegus	11.608	5.333	74.400	55.750
Crataegus	11.62	5.333	6.267	50.817
Crataegus	11.62	5.333	6.267	50.817
Crataegus	11.62	5.333	6.267	50.817
Crataegus	11.62	5.333	6.267	50.817
Crataegus	11.62	5.333	6.567	51.000
Crataegus	11.62	5.333	6.567	51.000
Crataegus	11.62	5.333	6.567	51.000
Crataegus	11.62	5.333	6.567	51.000
Crataegus	11.62	5.333	6.567	51.000
Crataegus	11.62	5.333	6.467	50.783
Crataegus	11.62	5.333	6.467	50.783
Crataegus	11.62	5.333	6.467	50.783
Crataegus	11.62	5.333	6.467	50.783
Crataegus	13.82	11.62	14.183	51.433
Crataegus	13.82	11.62	13.767	51.733
Crataegus	13.82	11.62	13.533	51.450
Crataegus	13.82	11.62	14.200	51.600
Crataegus	13.82	11.62	13.900	51.550
Crataegus	13.82	11.62	13.900	51.550
Crataegus	13.82	11.62	13.900	51.550
Crataegus	13.82	11.62	14.600	51.333
Crataegus	13.82	11.62	14.783	51.400
Crataegus	13.82	11.62	13.883	51.517
Crataegus	13.82	11.62	14.017	51.517
Crataegus	13.82	11.62	-119.350	39.583
Crataegus	15.97	13.82	13.750	51.550
Crataegus	15.97	13.82	13.750	51.550
Crataegus	15.97	11.62	18.667	50.267
Crataegus	15.97	11.62	18.667	50.267
Crataegus	15.97	11.62	18.667	50.267
Crataegus	15.97	11.62	18.667	50.267
Crataegus	15.97	11.608	-120.359	36.140
Crataegus	20.44	15.97	-117.783	39.200
Crataegus	20.44	15.97	-117.883	39.250
Crataegus	20.44	15.97	-117.883	39.250
Crataegus	20.44	15.97	-117.883	39.250
Crataegus	20.44	15.97	12.167	49.267
Crataegus	23.03	5.333	-113.217	45.000
Crataegus	23.03	2.588	138.083	36.417
Crataegus	23.03	15.97	83.000	52.000
Crataegus	23.03	15.97	83.000	56.000
Crataegus	28.1	23.03	83.000	57.000
Crataegus	28.1	23.03	81.000	59.050
Crataegus	28.1	23.03	81.000	59.050
Crataegus	28.1	23.03	81.000	59.050
Crataegus	28.4	15.97	-112.164	45.195
Crataegus	33.9	28.1	13.500	50.517
Crataegus	33.9	28.4	-120.295	44.644
Crataegus	33.9	28.4	-120.205	45.001
Crataegus	33.9	28.4	-120.333	44.950
Crataegus	33.9	28.4	-120.435	44.947
Crataegus	33.9	28.4	-120.274	44.140
Crataegus	33.9	28.4	-120.314	44.154
Crataegus	33.9	28.4	-119.633	44.567
Crataegus	33.9	28.1	-113.883	45.183
Crataegus	33.9	28.1	-113.883	45.183
Crataegus	33.9	28.1	-113.883	45.183
Crataegus	33.9	28.1	-113.883	45.183
Crataegus	33.9	28.1	-113.883	45.183
Crataegus	37.2	33.9	-105.250	38.917
Crataegus	37.2	33.9	-105.250	38.917
Crataegus	37.2	33.9	-105.250	38.917
Crataegus	37.2	33.9	-105.250	38.917
Crataegus	37.2	23.03	-122.741	43.707
Crataegus	37.2	28.4	-105.250	38.917
Crataegus	37.2	28.4	-105.250	38.917
Crataegus	37.2	28.4	-105.250	38.917
Crataegus	37.2	28.4	-105.250	38.917
Crataegus	37.2	28.4	-105.250	38.917
Crataegus	37.2	28.4	-105.250	38.917
Crataegus	61.7	56.8	-109.000	45.000
Crataegus	61.7	56.8	-109.000	45.000
Cupania	23.03	5.333	-70.000	-42.333
Cupania	23.03	5.333	-70.000	-42.333
Cupania	23.03	5.333	-70.000	-42.333
Cupania	23.03	15.97	-79.633	9.033
Cupania	23.03	15.97	-79.633	9.033
Cupania	48.6	37.2	-120.879	39.216
Cupania	48.6	37.2	-120.883	39.233
Cupania	48.6	37.2	-68.406	-52.867
Cupania	55.8	5.333	-71.000	-41.000
Cupania	55.8	5.333	-71.000	-41.000
Cupania	55.8	5.333	-71.000	-41.000
Cupania	55.8	5.333	-71.000	-41.000
Cupania	55.8	5.333	-71.000	-41.000
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cupania	56	47.8	-70.000	-42.500
Cyathea	0.0117	0	145.700	-17.367
Cyathea	0.0117	0	145.700	-17.367
Cyathea	0.781	0	145.700	-17.367
Cyathea	0.781	0	145.700	-17.367
Cyathea	2.588	0	-79.867	9.267
Cyathea	2.588	0.126	145.333	-42.150
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.0117	145.700	-17.367
Cyathea	2.588	0.126	145.333	-42.150
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	2.588	0.781	144.217	-37.583
Cyathea	5.333	2.588	-79.867	9.267
Cyathea	5.333	2.588	-79.950	9.133
Cyathea	5.333	2.588	-79.950	9.133
Cyathea	23.03	15.97	-79.667	9.067
Cyathea	23.03	15.97	-79.667	9.067
Cyathea	23.03	15.97	-79.667	9.067
Cyathea	23.03	15.97	-79.633	9.033
