age	sealevel
16.576	56.96
16.578	55.28
16.58	58.24
16.582	61.2
16.584	62.4
16.586	63.56
16.588	64.76
16.59	63.88
16.592	63
16.594	60.68
16.596	58.32
16.598	56
16.6	52.24
16.602	48.52
16.604	44.76
16.606	43.96
16.608	43.16
16.61	42.88
16.612	42.56
16.614	42.28
16.616	43.04
16.618	43.8
16.62	44.6
16.622	45.44
16.624	46.24
16.626	51.04
16.628	55.8
16.63	60.6
16.632	61.96
16.634	63.32
16.636	63.28
16.638	63.2
16.64	63.16
16.642	58.96
16.644	54.72
16.646	50.52
16.648	50
16.65	49.44
16.652	50.48
16.654	51.48
16.656	52.52
16.658	56
16.66	59.52
16.662	58.64
16.664	57.76
16.666	56.88
16.668	56
16.67	55.12
16.672	54.24
16.674	53.36
16.676	52.48
16.678	51.6
16.68	50.68
16.682	49.8
16.684	48.92
16.686	48.04
16.688	47.16
16.69	46.28
16.692	45.4
16.694	44.52
16.696	43.64
16.698	42.76
16.7	42.84
16.702	42.88
16.704	42.96
16.706	44
16.708	45
16.71	46.04
16.712	48.04
16.714	50.04
16.716	52.44
16.718	54.88
16.72	57.28
16.722	57.6
16.724	57.92
16.726	58.24
16.728	55.64
16.73	53
16.732	55.76
16.734	58.48
16.736	61.24
16.738	62.32
16.74	63.4
16.742	63.28
16.744	63.16
16.746	60.88
16.748	58.56
16.75	56.28
16.752	53.96
16.754	51.68
16.756	49.36
16.758	48.64
16.76	47.88
16.762	47.16
16.764	52.92
16.766	58.68
16.768	59.96
16.77	61.24
16.772	62.52
16.774	57.16
16.776	51.84
16.778	53.12
16.78	54.4
16.782	55.64
16.784	56.92
16.786	58.2
16.788	59.48
16.79	61.56
16.792	63.68
16.794	65.76
16.796	55.4
16.798	45
16.8	48.8
16.802	52.6
16.804	59.96
16.806	67.28
16.808	74.64
16.81	69.96
16.812	65.24
16.814	60.56
16.816	57.96
16.818	55.32
16.82	52.68
16.822	50.08
16.824	54.28
16.826	58.48
16.828	57
16.83	55.52
16.832	54.04
16.834	54.56
16.836	55.04
16.838	55.56
16.84	55.08
16.842	54.56
16.844	54.08
16.846	53.36
16.848	52.68
16.85	51.96
16.852	57.48
16.854	62.96
16.856	68.48
16.858	64.4
16.86	60.32
16.862	56.24
16.864	52.16
16.866	52.92
16.868	53.72
16.87	54.48
16.872	56.96
16.874	59.4
16.876	61.88
16.878	62.44
16.88	63
16.882	63.56
16.884	63.88
16.886	64.2
16.888	64.52
16.89	66.24
16.892	68
16.894	69.72
16.896	65.48
16.898	61.24
16.9	57
16.902	56.92
16.904	56.8
16.906	56.72
16.908	55.12
16.91	53.56
16.912	51.96
16.914	51.72
16.916	51.44
16.918	53.84
16.92	56.24
16.922	58.64
16.924	61.04
16.926	52.44
16.928	43.88
16.93	42.72
16.932	41.52
16.934	40.36
16.936	41.4
16.938	42.44
16.94	43.48
16.942	40.08
16.944	36.68
16.946	38.36
16.948	40.04
16.95	41.68
16.952	43.36
16.954	41.08
16.956	38.84
16.958	36.56
16.96	33.2
16.962	29.84
16.964	26.48
16.966	27.64
16.968	28.84
16.97	30
16.972	31.84
16.974	33.72
16.976	35.56
16.978	34.52
16.98	33.48
16.982	32.44
16.984	34.72
16.986	37.04
16.988	39.32
16.99	39.36
16.992	39.4
16.994	39.48
16.996	39.52
16.998	39.8
17	40.08
17.002	40.2
17.004	40.28
17.006	40.4
17.008	40.24
17.01	40.12
17.012	39.96
17.014	39
17.016	38.08
17.018	37.12
17.02	37.84
17.022	38.6
17.024	39.32
17.026	39.52
17.028	39.68
17.03	39.88
17.032	40.88
17.034	41.92
17.036	42.92
17.038	40.24
17.04	37.6
17.042	34.92
17.044	32.28
17.046	37.92
17.048	43.56
17.05	44.52
17.052	45.44
17.054	46.4
17.056	43.28
17.058	40.16
17.06	37.04
17.062	37.44
17.064	37.84
17.066	38.24
17.068	35.48
17.07	32.68
17.072	29.92
17.074	35.12
17.076	40.32
17.078	45.52
17.08	45.88
17.082	46.2
17.084	46.56
17.086	48.4
17.088	50.24
17.09	52.08
17.092	58.28
17.094	64.48
17.096	70.68
17.098	54.12
17.1	37.56
17.102	41.56
17.104	45.56
17.106	49.56
17.108	53.44
17.11	57.32
17.112	50.44
17.114	43.52
17.116	36.64
17.118	40.04
17.12	43.48
17.122	43.12
17.124	42.8
17.126	42.44
17.128	37.52
17.13	32.6
17.132	32.48
17.134	32.36
17.136	32.24
17.138	35.8
17.14	39.36
17.142	42.92
17.144	44.28
17.146	45.68
17.148	41.72
17.15	37.8
17.152	35.88
17.154	34
17.156	32.08
17.158	35.32
17.16	38.6
17.162	38.68
17.164	38.76
17.166	38.84
17.168	40.64
17.17	42.48
17.172	42.48
17.174	42.52
17.176	42.52
17.178	36.44
17.18	39.76
17.182	43.08
17.184	46.36
17.186	49.68
17.188	51.92
17.19	54.16
17.192	31.48
17.194	40.04
17.196	48.6
17.198	48.2
17.2	47.8
17.202	47.44
17.204	47.04
17.206	46.64
17.208	46.24
17.21	45.84
17.212	45.48
17.214	45.08
17.216	44.68
17.218	44.28
17.22	43.88
17.222	43.52
17.224	43.12
17.226	42.72
17.228	42.32
17.23	41.96
17.232	41.56
17.234	41.16
17.236	40.76
17.238	40.36
17.24	40
17.242	39.6
17.244	39.2
17.246	43.6
17.248	36.8
17.25	33.8
17.252	30.8
17.254	33.2
17.256	32.6
17.258	32
17.26	35.6
17.262	34
17.264	36.2
17.266	38.4
17.268	41.2
17.27	40.2
17.272	39.2
17.274	37.2
17.276	41.6
17.278	42.2
17.28	42.8
17.282	43.2
17.284	38.4
17.286	40.6
17.288	42.8
17.29	48.8
17.292	50.2
17.294	51.6
17.296	60.4
17.298	64
17.3	64.6
17.302	65.2
17.304	57.4
17.306	49.6
17.308	38.2
17.31	26.8
17.312	28.8
17.314	30.8
17.316	33.88
17.318	36.92
17.32	40
17.322	38.6
17.324	37.2
17.326	33.8
17.328	30.4
17.33	30.8
17.332	31.2
17.334	33.2
17.336	35.2
17.338	37.48
17.34	39.72
17.342	42
17.344	39.4
17.346	36.8
17.348	34.2
17.35	31.6
17.352	30.4
17.354	29.2
17.356	29.2
17.358	29.2
17.36	30.28
17.362	31.32
17.364	32.4
17.366	30.4
17.368	28.4
17.37	33
17.372	37.6
17.374	42
17.376	46.4
17.378	46.4
17.38	46.4
17.382	46.4
17.384	44.8
17.386	43.2
17.388	38.6
17.39	34
17.392	42.2
17.394	50.4
17.396	52.2
17.398	54
17.4	52
17.402	50
17.404	48
17.406	46.64
17.408	45.28
17.41	43.92
17.412	42.56
17.414	41.2
17.416	42.16
17.418	43.16
17.42	44.12
17.422	38.28
17.424	32.48
17.426	30.72
17.428	28.92
17.43	35.92
17.432	42.96
17.434	43.72
17.436	44.52
17.438	45.28
17.44	37.76
17.442	30.24
17.444	36.16
17.446	42.04
17.448	46.92
17.45	51.8
17.452	51.48
17.454	51.12
17.456	50.8
17.458	55.32
17.46	49.44
17.462	43.56
17.464	39.96
17.466	36.36
17.468	41.92
17.47	47.48
17.472	38.8
17.474	30.12
17.476	28.48
17.478	33.2
17.48	37.92
17.482	36.68
17.484	35.44
17.486	41.4
17.488	47.4
17.49	44.84
17.492	42.28
17.494	44.68
17.496	47.08
17.498	46.8
17.5	46.52
17.502	52.04
17.504	57.56
17.506	34.64
17.508	37.44
17.51	40.28
17.512	44.16
17.514	48
17.516	48.08
17.518	48.16
17.52	43.04
17.522	37.92
17.524	43.68
17.526	49.44
17.528	47.68
17.53	45.96
17.532	49.72
17.534	53.48
17.536	42.2
17.538	39.56
17.54	36.92
17.542	38.88
17.544	40.8
17.546	38.2
17.548	35.6
17.55	42.16
17.552	48.72
17.554	48.28
17.556	47.84
17.558	49.2
17.56	50.52
17.562	42.96
17.564	43.28
17.566	43.6
17.568	51.32
17.57	59.08
17.572	58.48
17.574	57.92
17.576	56.16
17.578	54.4
17.58	53.56
17.582	52.68
17.584	55.84
17.586	59.04
17.588	55.32
17.59	51.6
17.592	47.88
17.594	42.6
17.596	37.28
17.598	32
17.6	31.92
17.602	31.84
17.604	31.76
17.606	34.84
17.608	37.92
17.61	41
17.612	43.92
17.614	46.88
17.616	49.84
17.618	52.8
17.62	51.72
17.622	50.68
17.624	49.6
17.626	46
17.628	42.4
17.63	38.8
17.632	38.68
17.634	38.52
17.636	38.4
17.638	41.08
17.64	43.72
17.642	46.4
17.644	47.32
17.646	48.28
17.648	49.2
17.65	49.2
17.652	49.2
17.654	49.2
17.656	53.08
17.658	56.92
17.66	60.8
17.662	60.68
17.664	60.6
17.666	60.48
17.668	60.4
17.67	56.24
17.672	52.08
17.674	47.92
17.676	43.76
17.678	39.6
17.68	42.4
17.682	45.2
17.684	48
17.686	50.8
17.688	50.48
17.69	50.2
17.692	49.92
17.694	49.6
17.696	49.72
17.698	49.8
17.7	49.92
17.702	50
17.704	47.76
17.706	45.52
17.708	43.28
17.71	41.04
17.712	38.8
17.714	38.12
17.716	37.4
17.718	36.72
17.72	36
17.722	35.32
17.724	34.6
17.726	33.88
17.728	33.2
17.73	33.68
17.732	34.2
17.734	34.72
17.736	35.2
17.738	38.2
17.74	41.2
17.742	44.2
17.744	47.2
17.746	48
17.748	48.8
17.75	49.6
17.752	50.4
17.754	49.72
17.756	49
17.758	48.32
17.76	47.6
17.762	46.32
17.764	45
17.766	43.68
17.768	42.4
17.77	41.08
17.772	39.8
17.774	38.52
17.776	37.2
17.778	40.4
17.78	43.6
17.782	46.8
17.784	50
17.786	48.4
17.788	46.8
17.79	45.2
17.792	43.6
17.794	44.52
17.796	45.48
17.798	46.4
17.8	49.32
17.802	52.2
17.804	55.12
17.806	58
17.808	55.32
17.81	52.6
17.812	49.92
17.814	47.2
17.816	44.72
17.818	42.2
17.82	39.72
17.822	37.2
17.824	39.2
17.826	41.2
17.828	43.2
17.83	45.2
17.832	44.72
17.834	44.2
17.836	43.68
17.838	43.2
17.84	43.8
17.842	44.4
17.844	45
17.846	45.6
17.848	46
17.85	46.4
17.852	46.8
17.854	47.2
17.856	47.6
17.858	48
17.86	48.4
17.862	48.8
17.864	47.12
17.866	45.4
17.868	43.68
17.87	42
17.872	38.92
17.874	35.88
17.876	32.8
17.878	30.68
17.88	28.6
17.882	26.48
17.884	24.4
17.886	25.2
17.888	26
17.89	26.8
17.892	27.6
17.894	25.6
17.896	23.6
17.898	21.6
17.9	29.08
17.902	36.52
17.904	44
17.906	43.8
17.908	43.6
17.91	43.4
17.912	43.2
17.914	40.8
17.916	38.4
17.918	36
17.92	35.48
17.922	34.92
17.924	34.4
17.926	36.2
17.928	38
17.93	39.8
17.932	41.6
17.934	40.12
17.936	38.68
17.938	37.2
17.94	39.32
17.942	41.48
17.944	43.6
17.946	42.4
17.948	41.2
17.95	40
17.952	38.8
17.954	41.72
17.956	44.68
17.958	47.6
17.96	46.12
17.962	44.68
17.964	43.2
17.966	43.2
17.968	43.2
17.97	43.2
17.972	43.2
17.974	45.72
17.976	48.28
17.978	50.8
17.98	51.72
17.982	52.68
17.984	53.6
17.986	51.32
17.988	49.08
17.99	46.8
17.992	39.6
17.994	32.4
17.996	30.52
17.998	28.68
18	26.8
18.002	29.6
18.004	32.4
18.006	34.68
18.008	36.92
18.01	39.2
18.012	38.8
18.014	38.4
18.016	38
18.018	39.56
18.02	41.16
18.022	42.72
18.024	44.28
18.026	45.88
18.028	47.44
18.03	49.04
18.032	50.6
18.034	52.16
18.036	53.76
18.038	55.32
18.04	47.6
18.042	39.84
18.044	42.28
18.046	44.68
18.048	47.12
18.05	50.68
18.052	54.2
18.054	57.76
18.056	59.96
18.058	62.16
18.06	59.08
18.062	55.96
18.064	52.84
18.066	49.76
18.068	48.92
18.07	48.08
18.072	47.24
18.074	47.68
18.076	48.08
18.078	48.52
18.08	48.96
18.082	45
18.084	41.04
18.086	37.08
18.088	36.8
18.09	36.52
18.092	36.2
18.094	35.92
18.096	36
18.098	36.12
18.1	36.2
18.102	36.32
18.104	39.8
18.106	43.24
18.108	46.72
18.11	47.28
18.112	47.84
18.114	48.36
18.116	48.92
18.118	46.16
18.12	43.44
18.122	40.68
18.124	39.56
18.126	38.44
18.128	37.36
18.13	36.24
18.132	35.28
18.134	34.28
18.136	33.32
18.138	33.56
18.14	33.76
18.142	34
18.144	34.24
18.146	34.16
18.148	34.12
18.15	34.04
18.152	34
18.154	38.32
18.156	42.68
18.158	47
18.16	43.4
18.162	39.8
18.164	36.2
18.166	36.16
18.168	36.12
18.17	36.08
18.172	37.64
18.174	39.24
18.176	40.8
18.178	41.04
18.18	41.24
18.182	41.48
18.184	41.72
18.186	42.48
18.188	43.24
18.19	44
18.192	41.4
18.194	38.8
18.196	36.2
18.198	36.24
18.2	36.24
18.202	36.28
18.204	36.08
18.206	35.92
18.208	35.72
18.21	35.52
18.212	40.24
18.214	44.92
18.216	49.64
18.218	53.68
18.22	57.76
18.222	61.8
18.224	57.72
18.226	53.68
18.228	49.6
18.23	52.16
18.232	54.72
18.234	57.28
18.236	54.6
18.238	51.92
18.24	49.24
18.242	46.56
18.244	45.2
18.246	43.88
18.248	42.52
18.25	46.32
18.252	50.12
18.254	53.92
18.256	47.36
18.258	40.8
18.26	34.24
18.262	34.4
18.264	34.56
18.266	34.76
18.268	34.92
18.27	36.08
18.272	37.24
18.274	38.4
18.276	33.76
18.278	29.16
18.28	24.52
18.282	28.52
18.284	32.56
18.286	36.56
18.288	36.6
18.29	36.64
18.292	36.72
18.294	36.76
18.296	35.96
18.298	35.16
18.3	34.36
18.302	36.36
18.304	38.4
18.306	40.4
18.308	37.76
18.31	35.12
18.312	32.48
18.314	36.56
18.316	40.68
18.318	44.76
18.32	46.2
18.322	47.64
18.324	49.08
18.326	50.52
18.328	48.68
18.33	46.84
18.332	45
18.334	39.68
18.336	34.32
18.338	33
18.34	31.64
18.342	30.32
18.344	28.96
18.346	27.64
18.348	26.28
18.35	27.84
18.352	29.4
18.354	30.96
18.356	32.48
18.358	34.04
18.36	35.6
18.362	34.08
18.364	32.52
18.366	31
18.368	28.48
18.37	25.96
18.372	28.76
18.374	31.6
18.376	33
18.378	34.4
18.38	34.32
18.382	34.24
18.384	35.6
18.386	36.96
18.388	31.4
18.39	25.84
18.392	20.28
18.394	22.88
18.396	25.48
18.398	28.08
18.4	29.88
18.402	31.68
18.404	33.36
18.406	35.04
18.408	36.68
18.41	38.36
18.412	40.04
18.414	39.48
18.416	38.92
18.418	38.36
18.42	37.04
18.422	35.72
18.424	34.4
18.426	38.96
18.428	43.52
18.43	45.8
18.432	48.12
18.434	50.4
18.436	45.32
18.438	40.28
18.44	35.2
18.442	36.92
18.444	38.68
18.446	40.4
18.448	41.32
18.45	42.28
18.452	43.2
18.454	36.72
18.456	30.2
18.458	23.72
18.46	24.2
18.462	24.72
18.464	25.2
18.466	28.52
18.468	31.88
18.47	35.2
18.472	36.32
18.474	37.4
18.476	38.52
18.478	35.04
18.48	31.52
18.482	28.04
18.484	27.68
18.486	27.36
18.488	27
18.49	27.36
18.492	27.76
18.494	28.12
18.496	34.08
18.498	40
18.5	45.96
18.502	42.56
18.504	39.2
18.506	35.8
18.508	34.4
18.51	33.04
18.512	31.64
18.514	32.8
18.516	34
18.518	35.16
18.52	40.56
18.522	45.96
18.524	51.36
18.526	46.64
18.528	41.92
18.53	42.56
18.532	43.2
18.534	40.64
18.536	38.12
18.538	39.8
18.54	41.44
18.542	41.6
18.544	41.76
18.546	41.92
18.548	38.4
18.55	34.84
18.552	34.08
18.554	33.32
18.556	33.92
18.558	34.52
18.56	31.68
18.562	28.84
18.564	33.84
18.566	38.84
18.568	39.2
18.57	39.56
18.572	39.92
18.574	40.4
18.576	40.92
18.578	44
18.58	47.12
18.582	46.04
18.584	45
18.586	46.84
18.588	48.68
18.59	40.88
18.592	33.08
18.594	32.84
18.596	32.6
18.598	32.36
18.6	32.96
18.602	33.56
18.604	36
18.606	38.44
18.608	35.6
18.61	32.8
18.612	33.48
18.614	34.16
18.616	32.32
18.618	30.44
18.62	30.68
18.622	30.96
18.624	31.2
18.626	37
18.628	42.8
18.63	40.52
18.632	38.28
18.634	35.84
18.636	33.36
18.638	34.28
18.64	35.16
18.642	39.92
18.644	44.72
18.646	44.56
18.648	44.4
18.65	44.24
18.652	41.96
18.654	39.68
18.656	38.2
18.658	36.72
18.66	38.32
18.662	39.96
18.664	41.56
18.666	43.2
18.668	44.8
18.67	46.44
18.672	48.04
18.674	49.68
18.676	51.28
18.678	52.92
18.68	54.52
18.682	52.32
18.684	50.16
18.686	38.56
18.688	26.96
18.69	31.32
18.692	35.72
18.694	35.72
18.696	35.76
18.698	34.8
18.7	33.88
18.702	32.92
18.704	32.8
18.706	32.68
18.708	33.56
18.71	34.48
18.712	42.88
18.714	51.28
18.716	52.96
18.718	54.6
18.72	56.28
18.722	55.48
18.724	54.64
18.726	53.84
18.728	53.24
18.73	52.6
18.732	52
18.734	47.44
18.736	42.88
18.738	38.32
18.74	49
18.742	59.72
18.744	49.04
18.746	38.4
18.748	27.72
18.75	34.76
18.752	41.76
18.754	48.8
18.756	49.4
18.758	50.04
18.76	50.64
18.762	50
18.764	49.36
18.766	48.72
18.768	47.4
18.77	46.12
18.772	44.8
18.774	47.76
18.776	50.68
18.778	53.64
18.78	50.84
18.782	48
18.784	45.2
18.786	43.84
18.788	42.52
18.79	41.16
18.792	45.44
18.794	49.76
18.796	54.04
18.798	52.8
18.8	51.52
18.802	50.28
18.804	47.88
18.806	45.52
18.808	43.12
18.81	42.4
18.812	41.68
18.814	40.96
18.816	43.76
18.818	46.52
18.82	49.32
18.822	47.84
18.824	46.36
18.826	44.88
18.828	48.36
18.83	51.88
18.832	55.36
18.834	52.56
18.836	49.8
18.838	47
18.84	43.96
18.842	40.88
18.844	35.32
18.846	29.76
18.848	24.2
18.85	29.32
18.852	34.4
18.854	39.52
18.856	39.08
18.858	38.68
18.86	41.88
18.862	45.08
18.864	48.28
18.866	48
18.868	47.72
18.87	47.44
18.872	42
18.874	36.56
18.876	35.64
18.878	34.76
18.88	33.84
18.882	32.04
18.884	30.24
18.886	31.04
18.888	31.84
18.89	32.04
18.892	32.28
18.894	32.48
18.896	32.64
18.898	32.84
18.9	33
18.902	33.68
18.904	34.32
18.906	36.08
18.908	37.84
18.91	39.6
18.912	39.36
18.914	39.16
18.916	38.92
18.918	38.56
18.92	38.16
18.922	38.44
18.924	38.72
18.926	39
18.928	35.96
18.93	32.92
18.932	34.04
18.934	35.2
18.936	36.32
18.938	34.12
18.94	31.92
18.942	29.72
18.944	31.72
18.946	33.68
18.948	33.52
18.95	33.4
18.952	33.24
18.954	33.96
18.956	34.64
18.958	35.36
18.96	37.56
18.962	39.76
18.964	39.08
18.966	38.4
18.968	37.72
18.97	40.64
18.972	43.6
18.974	43.96
18.976	44.36
18.978	44.72
18.98	46.12
18.982	47.48
18.984	48.88
18.986	45.32
18.988	41.76
18.99	39.16
18.992	36.6
18.994	34
18.996	32.96
18.998	31.92
19	30.88
19.002	29.04
19.004	27.2
19.006	29.52
19.008	31.8
19.01	34.12
19.012	31.8
19.014	29.48
19.016	27.16
19.018	30.48
19.02	33.76
19.022	35.04
19.024	36.28
19.026	37.56
19.028	38.6
19.03	39.64
19.032	42.16
19.034	44.68
19.036	47.2
19.038	44
19.04	40.8
19.042	37.6
19.044	36.4
19.046	35.16
19.048	32.2
19.05	29.24
19.052	29.24
19.054	29.24
19.056	24.2
19.058	19.16
19.06	20.36
19.062	20.48
19.064	20.56
19.066	27.24
19.068	33.92
19.07	33.12
19.072	32.32
19.074	34.96
19.076	37.6
19.078	32.72
19.08	32.68
19.082	32.68
19.084	32.32
19.086	32
19.088	34.68
19.09	37.32
19.092	35.68
19.094	34.04
19.096	35.6
19.098	37.16
19.1	37.68
19.102	38.96
19.104	40.24
19.106	40.16
19.108	40.08
19.11	40.56
19.112	41.04
19.114	41.92
19.116	42.8
19.118	21.4
19.12	26.28
19.122	31.12
19.124	34.32
19.126	37.48
19.128	36.64
19.13	35.84
19.132	37.4
19.134	38.96
19.136	39.16
19.138	41.04
19.14	42.92
19.142	45
19.144	47.12
19.146	42.64
19.148	38.2
19.15	39.96
19.152	41.76
19.154	41.52
19.156	45.24
19.158	48.96
19.16	41.72
19.162	34.52
19.164	34.4
19.166	34.28
19.168	28.04
19.17	21.76
19.172	32.72
19.174	43.72
19.176	37.2
19.178	30.68
19.18	38.04
19.182	45.36
19.184	39.6
19.186	33.84
19.188	38.24
19.19	42.6
19.192	41.36
19.194	40.08
19.196	41.68
19.198	43.28
19.2	44
19.202	44.76
19.204	41.64
19.206	38.52
19.208	36.72
19.21	34.92
19.212	34.56
19.214	34.24
19.216	29.88
19.218	25.56
19.22	26.88
19.222	28.2
19.224	27.6
19.226	27
19.228	29.36
19.23	31.68
19.232	46.36
19.234	61
19.236	37.68
19.238	45.24
19.24	52.84
19.242	49.56
19.244	46.28
19.246	41.68
19.248	37.08
19.25	37.4
19.252	37.72
19.254	37.16
19.256	36.64
19.258	37.64
19.26	38.64
19.262	38.72
19.264	38.8
19.266	38.8
19.268	38.84
19.27	35.48
19.272	32.12
19.274	38
19.276	43.88
19.278	44.68
19.28	45.52
19.282	42.76
19.284	40
19.286	39.48
19.288	38.96
19.29	41.76
19.292	44.6
19.294	43.48
19.296	42.32
19.298	41.16
19.3	40
19.302	37.36
19.304	34.68
19.306	32.28
19.308	29.88
19.31	32.56
19.312	35.24
19.314	41.16
19.316	47.04
19.318	45
19.32	42.96
19.322	40.08
19.324	37.24
19.326	41.32
19.328	45.36
19.33	38.84
19.332	32.32
19.334	32.68
19.336	33
19.338	31.28
19.34	30.32
19.342	29.4
19.344	30.88
19.346	32.4
19.348	26.8
19.35	21.24
19.352	25.16
19.354	29.08
19.356	26.88
19.358	24.68
19.36	24.16
19.362	23.64
19.364	23.84
19.366	24.04
19.368	24.4
19.37	24.72
19.372	25.08
19.374	25.4
19.376	25.4
19.378	25.36
19.38	28.64
19.382	31.92
19.384	31.52
19.386	31.08
19.388	28.84
19.39	26.56
19.392	24.32
19.394	22.88
19.396	21.44
19.398	22.76
19.4	24.04
19.402	23.12
19.404	22.16
19.406	21.24
19.408	10.36
19.41	-0.945454545454538
19.412	12.76
19.414	26.08
19.416	24.48
19.418	22.88
19.42	21.28
19.422	24.72
19.424	28.12
19.426	29.68
19.428	31.2
19.43	29.64
19.432	28.12
19.434	26.56
19.436	21.92
19.438	17.24
19.44	22.44
19.442	27.6
19.444	25.04
19.446	22.48
19.448	20.76
19.45	19
19.452	17.28
19.454	16.2
19.456	15.12
19.458	20.64
19.46	26.16
19.462	26.2
19.464	26.28
19.466	26.32
19.468	29.52
19.47	32.76
19.472	25.64
19.474	18.52
19.476	19.56
19.478	20.6
19.48	21.96
19.482	23.32
19.484	20.84
19.486	21.24
19.488	21.64
19.49	22.4
19.492	23.16
19.494	25.12
19.496	26.16
19.498	27.2
19.5	27.48
19.502	27.72
19.504	28.08
19.506	28.48
19.508	23.08
19.51	24.76
19.512	26.44
19.514	23.16
19.516	19.88
19.518	21.2
19.52	25.96
19.522	30.72
19.524	32.2
19.526	33.68
19.528	37.48
19.53	35.44
19.532	33.36
19.534	35.96
19.536	38.56
19.538	41.16
19.54	43.76
19.542	37.84
19.544	42.68
19.546	47.48
19.548	50.24
19.55	53
19.552	55.76
19.554	56.56
19.556	57.36
19.558	58.16
19.56	55.16
19.562	52.16
19.564	47.84
19.566	39.52
19.568	31.24
19.57	36.08
19.572	34.48
19.574	32.84
19.576	36.44
19.578	43.04
19.58	38.84
19.582	34.68
19.584	30.48
19.586	38.76
19.588	39.88
19.59	39.64
19.592	38.72
19.594	37.8
19.596	30.28
19.598	23.12
19.6	35.08
19.602	30.16
19.604	25.2
19.606	26.6
19.608	26.88
19.61	27.96
19.612	29
19.614	31.2
19.616	33.4
19.618	31.92
19.62	34.08
19.622	34.32
19.624	34.56
19.626	47.6
19.628	48.88
19.63	50.16
19.632	55.28
19.634	53.08
19.636	50.92
19.638	49.96
19.64	49
19.642	50.92
19.644	52.84
19.646	51.44
19.648	50.04
19.65	40.64
19.652	31.2
19.654	31.96
19.656	32.76
19.658	36.84
19.66	40.88
19.662	41.36
19.664	41.8
19.666	45.96
19.668	50.08
19.67	51.12
19.672	52.2
19.674	48.92
19.676	45.6
19.678	50.52
19.68	55.44
19.682	45.8
19.684	36.16
19.686	33.68
19.688	31.24
19.69	33.88
19.692	36.52
19.694	38.08
19.696	39.6
19.698	44.6
19.7	49.6
19.702	38.6
19.704	27.6
19.706	26.04
19.708	24.52
19.71	31.2
19.712	37.88
19.714	34.68
19.716	31.44
19.718	37.64
19.72	43.8
19.722	42.16
19.724	40.52
19.726	40.88
19.728	41.24
19.73	38.56
19.732	35.88
19.734	36.4
19.736	36.92
19.738	39.72
19.74	42.56
19.742	41.44
19.744	40.36
19.746	43.84
19.748	47.28
19.75	50.76
19.752	49.88
19.754	49
19.756	53
19.758	57.04
19.76	58.8
19.762	60.6
19.764	60.76
19.766	51.84
19.768	42.88
19.77	33.16
19.772	21.88
19.774	10.6
19.776	12.16
19.778	13.72
19.78	30.72
19.782	30.96
19.784	31.2
19.786	30.6
19.788	25.8
19.79	21
19.792	21.08
19.794	21.72
19.796	22.4
19.798	22.76
19.8	24.68
19.802	26.6
19.804	28.12
19.806	25.76
19.808	23.36
19.81	17.72
19.812	19.64
19.814	21.52
19.816	22.32
19.818	18.48
19.82	14.64
19.822	18.84
19.824	17.96
19.826	17.08
19.828	13.08
19.83	16.4
19.832	19.68
19.834	15.32
19.836	19.96
19.838	24.6
19.84	39.2
19.842	33.28
19.844	27.32
19.846	27.04
19.848	26.72
19.85	29
19.852	31.32
19.854	32.76
19.856	34.24
19.858	34.96
19.86	37.72
19.862	40.44
19.864	43.2
19.866	37.32
19.868	35.52
19.87	33.68
19.872	29.52
19.874	25.36
19.876	25.4
19.878	25.44
19.88	26.04
19.882	23.88
19.884	21.76
19.886	22.4
19.888	23.08
19.89	21.8
19.892	20.56
19.894	24.64
19.896	28.72
19.898	27.96
19.9	31.04
19.902	34.12
19.904	33.44
19.906	32.76
19.908	29.72
19.91	26.72
19.912	29.16
19.914	31.56
19.916	34.16
19.918	38.04
19.92	41.92
19.922	38.36
19.924	34.76
19.926	38.48
19.928	42.2
19.93	43.68
19.932	45.12
19.934	45.12
19.936	45.16
19.938	31.8
19.94	31.72
19.942	31.6
19.944	37.36
19.946	43.12
19.948	40.32
19.95	37.48
19.952	36.92
19.954	40.44
19.956	43.92
19.958	43.76
19.96	43.56
19.962	32.96
19.964	31.44
19.966	29.92
19.968	33.88
19.97	37.84
19.972	38.92
19.974	39.96
19.976	30.88
19.978	36
19.98	41.08
19.982	36.76
19.984	32.44
19.986	26.2
19.988	19.92
19.99	30.4
19.992	30.12
19.994	29.84
19.996	34.92
19.998	40
20	41.52
20.002	43.04
20.004	44.12
20.006	45.2
20.008	44.52
20.01	47.56
20.012	50.64
20.014	46.36
20.016	39.08
20.018	31.8
20.02	39.6
20.022	42.16
20.024	44.76
20.026	38.48
20.028	34.84
20.03	37.96
20.032	41.08
20.034	52.08
20.036	55.84
20.038	59.6
20.04	43.56
20.042	47.68
20.044	51.84
20.046	39.88
20.048	44.2
20.05	48.52
20.052	45.4
20.054	57.2
20.056	52.6
20.058	48.04
20.06	61.92
20.062	62.4
20.064	62.92
20.066	63.48
20.068	57.4
20.07	51.28
20.072	45.2
20.074	44.2
20.076	43.2
20.078	47.12
20.08	44.68
20.082	47.6
20.084	50.48
20.086	45.48
20.088	40.64
20.09	35.76
20.092	46.88
20.094	48.16
20.096	49.48
20.098	42.88
20.1	42.72
20.102	42.56
20.104	47.28
20.106	46.92
20.108	46.56
20.11	50.76
20.112	54.68
20.114	45.56
20.116	36.4
20.118	43.6
20.12	41.8
20.122	40.04
