it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	 
145000	0.5957446125098513	0.5957446125098513	0.5957446125098513	0.5957446125098513	0.5957446125098513	0.5957446125098513	0.5957446125098513	0.28980548339323486	0.28980548339323486	0.28980548339323486	0.28980548339323486	0.28980548339323486	0.28980548339323486	0.54017703071683	0.54017703071683	0.54017703071683	0.54017703071683	0.54017703071683	0.54017703071683	0.54017703071683	0.54017703071683	0.54017703071683	1.1973143848355325	1.1973143848355325	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	0.16858803435750472	-0.6015697723256812	-0.6015697723256812	0.42715657815234664	0.42715657815234664	0.42715657815234664	0.42715657815234664	0.42715657815234664	0.12121744903573015	0.12121744903573015	0.12121744903573015	0.12121744903573015	0.12121744903573015	0.12121744903573015	0.3715889963593253	0.3715889963593253	0.3715889963593253	0.3715889963593253	0.3715889963593253	0.3715889963593253	0.3715889963593253	0.3715889963593253	0.3715889963593253
146000	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	0.5441795422090531	1.3163351621060786	1.3163351621060786	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.10684833367100184	0.5674800703962237	0.5674800703962237	-0.7721556198970255	-0.7721556198970255	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	0.43733120853805124	-0.023300528187170655	-0.023300528187170655
147000	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.40926369215396174	0.9680118423528152	0.9680118423528152	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.12858185169598302	0.5399040375368079	0.5399040375368079	0.5399040375368079	-0.5587481501988535	-0.5587481501988535	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	0.2806818404579787	-0.1306403453828462	-0.1306403453828462	-0.1306403453828462
148000	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.48329655602617416	0.771277555216783	0.771277555216783	1.372278989972376	1.372278989972376	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.16962334409785795	0.7153877951402147	0.7153877951402147	-0.8889824339462018	-0.8889824339462018	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.3136732119283162	0.05588976007656832	0.05588976007656832
149000	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.3520832776414193	0.9082481318565355	0.9082481318565355	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.1982193853702579	0.7660043963615121	0.7660043963615121	0.7660043963615121	0.7660043963615121	0.7660043963615121	0.7660043963615121	0.7660043963615121	0.7660043963615121	0.7660043963615121	-0.5561648542151163	-0.5561648542151163	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	0.15386389227116137	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928	-0.4139211187200928
150000	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.5141179139566616	0.8223138338222078	0.8223138338222078	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	0.17015032547870307	1.2119401078046326	1.2119401078046326	1.2119401078046326	1.2119401078046326	1.2119401078046326	1.2119401078046326	1.2119401078046326	1.2119401078046326	1.2119401078046326	-0.3081959198655462	-0.3081959198655462	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	0.34396758847795855	-0.697822193847971	-0.697822193847971	-0.697822193847971	-0.697822193847971	-0.697822193847971	-0.697822193847971	-0.697822193847971	-0.697822193847971	-0.697822193847971
151000	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	0.4822279210626006	1.2450610568641598	1.2450610568641598	0.32220792321501895	0.32220792321501895	0.32220792321501895	0.32220792321501895	0.32220792321501895	0.32220792321501895	0.05027374842749112	0.05027374842749112	0.05027374842749112	0.05027374842749112	0.05027374842749112	0.9516548729304066	0.9516548729304066	0.9516548729304066	0.9516548729304066	0.9516548729304066	0.9516548729304066	0.9516548729304066	0.9516548729304066	0.9516548729304066	-0.7628331358015592	-0.7628331358015592	0.16001999784758164	0.16001999784758164	0.16001999784758164	0.16001999784758164	0.16001999784758164	0.16001999784758164	0.4319541726351095	0.4319541726351095	0.4319541726351095	0.4319541726351095	0.4319541726351095	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603	-0.46942695186780603
152000	0.4104662714628309	0.4104662714628309	0.4104662714628309	0.4104662714628309	0.4104662714628309	0.2129604715539344	0.2129604715539344	0.3569642730793709	0.3569642730793709	0.3569642730793709	0.3569642730793709	0.3569642730793709	0.3569642730793709	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.22696520071300424	0.7540058198284721	0.7540058198284721	0.18883657981844124	0.18883657981844124	0.18883657981844124	0.18883657981844124	0.18883657981844124	0.18883657981844124	0.18883657981844124	0.031510209048697946	0.031510209048697946	0.031510209048697946	0.031510209048697946	0.031510209048697946	0.6057321816486607	0.6057321816486607	0.21461744707770625	0.21461744707770625	0.21461744707770625	0.21461744707770625	0.21461744707770625	0.21461744707770625	-0.34353954836564127	-0.34353954836564127	0.22162969164438964	0.22162969164438964	0.22162969164438964	0.024123891735493175	0.024123891735493175	0.16812769326092966	0.16812769326092966	0.32545406403067295	0.32545406403067295	0.32545406403067295	0.32545406403067295	0.1954549916643063	-0.37876698093565647	-0.37876698093565647	0.012347753635297998	0.012347753635297998	0.012347753635297998	0.012347753635297998	0.012347753635297998	0.012347753635297998
153000	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.6669440916791087	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	0.34995352778493544	1.1988334874552677	1.1988334874552677	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	0.18572928163822486	-0.531889395776159	-0.531889395776159	0.48121481004088384	0.48121481004088384	0.48121481004088384	0.48121481004088384	0.48121481004088384	0.48121481004088384	0.48121481004088384	0.48121481004088384	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058	0.16422424614671058
154000	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	0.5518513680737496	1.6197205013550093	1.6197205013550093	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	0.17165422807905428	-1.0678691332812598	-1.0678691332812598	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953	0.3801971399946953
155000	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.45976701830862515	0.2863495871216942	0.2863495871216942	1.6815711774385096	1.6815711774385096	1.6815711774385096	1.6815711774385096	1.6815711774385096	1.6815711774385096	1.6815711774385096	1.812677607922006	1.812677607922006	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.12660960983883535	0.34188844165417354	0.34188844165417354	0.34188844165417354	0.34188844165417354	0.34188844165417354	0.34188844165417354	-1.3529105896133808	-1.3529105896133808	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.3331574084697898	0.15973997728285888	0.15973997728285888	1.5549615675996742	1.339682735784336	1.339682735784336	1.339682735784336	1.339682735784336	1.339682735784336	1.339682735784336
156000	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	0.45416317988365246	1.3075545494486567	1.3075545494486567	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	0.3212853745168536	-0.8533913695650042	-0.8533913695650042	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888	0.13287780536679888
157000	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	0.5126131202325037	1.0084037995111657	1.0084037995111657	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	0.2006162301273071	-0.49579067927866194	-0.49579067927866194	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966	0.3119968901051966
158000	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	0.5607519247051425	1.1674408222060504	1.1674408222060504	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	0.23685023371400757	-0.6066888975009079	-0.6066888975009079	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486	0.32390169099113486
159000	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.49895905282119335	0.30338435582506124	0.30338435582506124	1.0566296543579503	1.0566296543579503	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	0.17299351014715325	-0.557670601536757	-0.557670601536757	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.3259655426740401	0.13039084567790798	0.13039084567790798
160000	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.5204516147815195	0.9336206176479984	0.9336206176479984	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	0.18282891010931865	-0.41316900286647895	-0.41316900286647895	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008	0.3376227046722008
161000	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.4635052924076898	0.7387327097473235	0.7387327097473235	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	0.18213684502877076	-0.27522741733963374	-0.27522741733963374	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903	0.28136844737891903
162000	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.4812703249372829	0.6833656796597825	0.6833656796597825	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	0.12306028594581653	-0.20209535472249957	-0.20209535472249957	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636	0.35821003899146636
163000	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	0.46437503630050875	1.0571243568641144	1.0571243568641144	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	0.07725238755596589	-0.5927493205636056	-0.5927493205636056	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283	0.38712264874454283
164000	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.5427835786095375	0.8166840458428144	0.8166840458428144	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	0.1355534017475474	-0.2739004672332769	-0.2739004672332769	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015	0.40723017686199015
165000	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.4530021606923384	0.9707386667660645	0.9707386667660645	0.9707386667660645	0.9707386667660645	0.9707386667660645	0.9707386667660645	1.623382568279734	1.623382568279734	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	0.11027605924526451	-1.1703804075873956	-1.1703804075873956	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.3427261014470739	0.8604626075208	0.8604626075208	0.8604626075208	0.8604626075208	0.8604626075208	0.8604626075208
166000	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	0.3721163277414563	1.6873836917484213	1.6873836917484213	0.31021228904256065	0.31021228904256065	0.31021228904256065	0.31021228904256065	0.31021228904256065	0.31021228904256065	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	0.18530737243608508	-1.315267364006965	-1.315267364006965	0.06190403869889566	0.06190403869889566	0.06190403869889566	0.06190403869889566	0.06190403869889566	0.06190403869889566	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123	0.18680895530537123
