it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	 
95000	0.5948715980807592	0.5948715980807592	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.36820529495820686	0.936173314175457	0.936173314175457	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	0.14039840667882755	-0.34130171609469784	-0.34130171609469784	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793	0.2278068882793793
96000	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	0.3534654206549159	1.608383366376983	1.608383366376983	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	0.19084278121070958	-1.2549179457220672	-1.2549179457220672	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063	0.1626226394442063
97000	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.4218705031138542	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	0.397598869991846	1.515881200619934	1.515881200619934	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	0.21139534903964965	-1.09401069750608	-1.09401069750608	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.21047515407420456	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636	0.18620352095219636
98000	0.40304590706631577	0.40304590706631577	0.40304590706631577	0.40304590706631577	0.40304590706631577	0.40304590706631577	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.22294940372249825	0.9523972204983734	0.9523972204983734	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	0.2161280726178718	-0.5493513134320576	-0.5493513134320576	0.18691783444844395	0.18691783444844395	0.18691783444844395	0.18691783444844395	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324	0.0068213311046264324
99000	0.3488591404667646	0.3488591404667646	0.3488591404667646	0.3488591404667646	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	0.22823275203240176	1.518654504143234	1.518654504143234	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	0.16029264633723783	-1.1697953636764695	-1.1697953636764695	0.18856649412952675	0.18856649412952675	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393	0.06794010569516393
100000	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	0.3745468044413783	1.2328392751586201	1.2328392751586201	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	0.20242454572076143	-0.8582924707172419	-0.8582924707172419	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684	0.17212225872061684
101000	0.551513586244537	0.551513586244537	0.551513586244537	0.551513586244537	0.551513586244537	0.551513586244537	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	0.12961979904245843	1.326355441977069	1.326355441977069	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	0.12712320126045454	-0.774841855732532	-0.774841855732532	0.42439038498408244	0.42439038498408244	0.42439038498408244	0.42439038498408244	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954	0.0024965977820038954
102000	0.49988138342976624	0.49988138342976624	0.49988138342976624	0.49988138342976624	0.49988138342976624	0.49988138342976624	0.49988138342976624	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	0.11283074800310973	1.456189292526196	1.456189292526196	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	0.24508870142037056	-0.9563079090964299	-0.9563079090964299	0.25479268200939564	0.25479268200939564	0.25479268200939564	0.25479268200939564	0.25479268200939564	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082	-0.13225795341726082
103000	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.3878516813121946	0.22966559711842366	0.22966559711842366	0.22966559711842366	0.22966559711842366	0.22966559711842366	0.22966559711842366	0.22966559711842366	1.2765070139588863	1.2765070139588863	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	0.11750005758879328	-0.8886553326466917	-0.8886553326466917	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.2703516237234013	0.11216553952963038	0.11216553952963038	0.11216553952963038	0.11216553952963038	0.11216553952963038	0.11216553952963038	0.11216553952963038
104000	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.502779484294205	0.9701326630911946	0.9701326630911946	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	0.12388870790537236	-0.46735317879698957	-0.46735317879698957	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327	0.3788907763888327
105000	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	0.43736104815219856	1.4675962577365902	1.4675962577365902	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	0.10376296728479024	-1.0302352095843916	-1.0302352095843916	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833	0.33359808086740833
106000	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.5066270564844294	0.8932105813071506	0.8932105813071506	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	0.13437489606820543	-0.3865835248227212	-0.3865835248227212	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224	0.372252160416224
107000	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.39646715368786295	0.3645517304805212	0.3645517304805212	0.3645517304805212	0.3645517304805212	0.3645517304805212	0.3645517304805212	0.3645517304805212	0.3645517304805212	1.0554876098904156	1.0554876098904156	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	0.10835819865305854	-0.6590204562025526	-0.6590204562025526	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.2881089550348044	0.25619353182746263	0.25619353182746263	0.25619353182746263	0.25619353182746263	0.25619353182746263	0.25619353182746263	0.25619353182746263	0.25619353182746263
108000	0.2606696662797941	0.2606696662797941	0.2606696662797941	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.5155240413727836	0.7899569853027365	0.7899569853027365	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	0.2055312636601951	-0.5292873190229423	-0.5292873190229423	0.055138402619598986	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885	0.3099927777125885
109000	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.33961012133611224	0.49901817263162085	0.49901817263162085	0.89888733960326	0.89888733960326	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	0.24343430319716236	-0.5592772182671477	-0.5592772182671477	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.09617581813894988	0.2555838694344585	0.2555838694344585
110000	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	0.5095347248130716	1.0768046610896898	1.0768046610896898	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21192701986680415	0.21587863476683214	0.21587863476683214	-0.5672699362766181	-0.5672699362766181	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2976077049462674	0.2936560900462395	0.2936560900462395
111000	0.45904478295053514	0.45904478295053514	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	0.3192888136379082	1.9029572590797361	1.9029572590797361	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.19120430341159775	0.266378687491427	0.266378687491427	0.266378687491427	0.266378687491427	0.266378687491427	0.266378687491427	0.266378687491427	-1.443912476129201	-1.443912476129201	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.12808451022631043	0.05291012614648116	0.05291012614648116	0.05291012614648116	0.05291012614648116	0.05291012614648116	0.05291012614648116	0.05291012614648116
112000	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	0.315008643030565	1.2634657974906174	1.2634657974906174	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	0.1499037189390807	-0.9484571544600524	-0.9484571544600524	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433	0.16510492409148433
113000	0.5353927437670913	0.5353927437670913	0.5353927437670913	0.5353927437670913	0.5353927437670913	0.7656443325097333	0.7656443325097333	0.18165086213249762	0.18165086213249762	0.18165086213249762	0.18165086213249762	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	0.3268654898459328	1.1646575377163821	1.1646575377163821	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.17895056092165074	0.2859222638765622	0.2859222638765622	0.2859222638765622	0.2859222638765622	0.2859222638765622	-0.6292647939492908	-0.6292647939492908	0.3564421828454406	0.3564421828454406	0.3564421828454406	0.5866937715880826	0.5866937715880826	0.002700301210846884	0.002700301210846884	0.002700301210846884	0.002700301210846884	0.14791492892428204	0.14791492892428204	0.14791492892428204	0.14791492892428204	0.14791492892428204	0.14791492892428204	0.040943225969370556	0.040943225969370556	0.040943225969370556	0.040943225969370556	0.040943225969370556
114000	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	0.49034799225468123	1.3803776491522075	1.3803776491522075	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	0.1296816990652377	-0.8900296568975263	-0.8900296568975263	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354	0.36066629318944354
115000	0.4463156248915323	0.4463156248915323	0.4463156248915323	0.4463156248915323	0.4463156248915323	0.4463156248915323	0.4463156248915323	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	0.3419986386773396	1.0617860440756868	1.0617860440756868	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	0.32597783386189816	-0.6154704191841545	-0.6154704191841545	0.12033779102963416	0.12033779102963416	0.12033779102963416	0.12033779102963416	0.12033779102963416	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436	0.016020804815441436
116000	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	0.33182047628805816	1.4300189901122706	1.4300189901122706	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	0.2151782284320918	-1.0981985138242125	-1.0981985138242125	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636	0.11664224785596636
