it	posterior	prior	PP_lik	BD_lik	q_rate	alpha	k_birth	k_death	root_age	death_age	tot_length	Canis_adustus_TS	Canis_anthus_TS	Canis_apolloniensis_TS	Canis_armbrusteri_TS	Canis_aureus_TS	Canis_cedazoensis_TS	Canis_dirus_TS	Canis_edwardii_TS	Canis_familiaris_TS	Canis_ferox_TS	Canis_latrans_TS	Canis_lepophagus_TS	Canis_lupus_TS	Canis_mesomelas_TS	Canis_proplatensis_TS	Canis_rufus_TS	Canis_thooides_TS	Pseudalopex_gymnocercus_TS	Canis_adustus_TE	Canis_anthus_TE	Canis_apolloniensis_TE	Canis_armbrusteri_TE	Canis_aureus_TE	Canis_cedazoensis_TE	Canis_dirus_TE	Canis_edwardii_TE	Canis_familiaris_TE	Canis_ferox_TE	Canis_latrans_TE	Canis_lepophagus_TE	Canis_lupus_TE	Canis_mesomelas_TE	Canis_proplatensis_TE	Canis_rufus_TE	Canis_thooides_TE	Pseudalopex_gymnocercus_TE
71000	-523.92390951176526	-16.551134608285579	-438.55979995026922	-68.812974953210471	10.044012640385004	0.79223648713501427	1	1	11.590122442853634	0.0	66.515603577332698	3.3588058092741315	2.5808699566541273	1.9549907670961506	2.6866630844378259	3.3937301327932259	1.4213341922424685	1.8603429536452802	9.8578137576719627	3.2711807953762033	11.590122442853634	4.8829372509931908	8.3337523575395078	3.2272592831296647	5.0135140294761404	1.4344874402653423	5.7276150111408448	2.91217887948067	1.1074097350787511	0.0	0.0	1.8265351580578728	0.0026348161448372671	0.0	1.1911066012158313	0.00070754696512911885	0.023965760468966202	0.0	0.7011412826780089	0.0	0.036553127740042907	0.0	0.0	1.4315247462942495	0.0	2.8852352622514745	0.0
72000	-519.14997675732252	-19.933440972718461	-430.18820787677333	-69.028327907830715	10.927666684147821	0.74224195296960782	2	1	11.857813148612122	0.0	67.357459629592896	3.5315889462928842	3.6277329675570296	1.8907633001017916	2.5156233655871278	3.3732331471414496	1.3242802436565846	1.808677139853774	10.1624798646084	2.5967861712010336	11.857813148612122	4.8400584105450939	8.7107120342849953	3.1693008885890617	4.8787047976209799	1.4344874402653423	4.8793510201651547	2.9439181135563697	1.1926492563062179	0.0	0.0	1.800084422113766	0.0026348161448372671	0.0	1.197926003787547	0.00070754696512911885	0.00059854359763650278	0.0	0.084864708399200905	0.0	0.043845273462050222	0.0	0.0	1.4315247462942495	0.0	2.8185145655880879	0.0
73000	-531.1965243297675	-15.493188915972828	-446.85858358994187	-68.844751823852789	9.1548964927956096	0.66529812088769325	1	1	10.660272984174881	0.0	66.035765005194051	4.1240942861858754	2.9608904461269163	1.9029285428101494	2.2838559747680875	3.3427457858542535	1.4359105392444063	1.8392673672644535	10.019743943144444	2.3953318246120818	10.660272984174881	4.8329613712660962	8.7576127768795988	3.1693008885890617	5.0167740056246073	1.4344874402653423	5.3872270299789919	3.2323636543828602	1.784735662728226	0.0	0.0	1.8485675118888223	0.0026348161448372671	0.0	1.2107264666125408	0.00070754696512911885	0.013832767283645631	0.0	1.2736856877041371	0.0	0.063617626570306091	0.0	0.0	1.4315247462942495	0.0	2.6994423492426174	0.0
74000	-514.13831505160965	-16.07264929230109	-427.32399702366081	-70.741668735647806	9.5496481654920533	0.71629976314779054	1	1	12.483083112204779	0.0	66.394080692879527	3.3319422385962794	3.564521086985732	1.8850507868831383	2.4423837737175367	3.2869131670442817	1.3070174086154451	1.789969820391325	10.330113450502319	2.4960608955928274	12.483083112204779	4.8512456225288032	8.1048298643597914	3.1421744296725924	5.0915629441544734	1.4344874402653423	4.5011385356560698	2.9510452889414567	1.1117216355914579	0.0	0.0	1.8290427215346996	0.0026348161448372671	0.0	1.2822840461684599	0.00086894355757366135	0.013832767283645631	0.0	0.28429812825697443	0.0	0.043530030759890842	0.0	0.0	1.4315247462942495	0.0	2.8231646088237925	0.0
75000	-520.5251978676315	-17.1248290380463	-433.35073256127964	-70.049636268305619	10.515976158113769	0.86846175645980317	1	1	12.715796521505583	0.0	66.943899734289317	3.443874311047928	2.8360474514687408	1.8835472868798528	3.1177143828621365	3.2784316958519382	1.3136560497726708	1.781449768094614	10.265210517657321	2.6089972342349403	12.715796521505583	4.8392048115633237	8.1930314549288248	3.1774761693084295	4.9157351142556678	1.4344874402653423	4.6475491366309836	2.9136595549936022	1.1392815253447919	0.0	0.0	1.8150950737081799	0.01079294078552631	0.0	1.2786498155789616	0.00086894355757366135	0.079150465213600862	0.0	0.065395216597405437	0.0	0.009652693221590597	0.0	0.0	1.4315247462942495	0.0	2.8701207974202658	0.0
76000	-518.40581603439739	-17.504368265749527	-431.05549979777192	-69.845947970875898	10.91020874577711	0.85746158602087763	1	1	11.910978507718813	0.0	65.855492776682865	3.6482344215492439	3.1298371696217671	1.8718605695722188	2.5368717313169356	3.3829876834042643	1.4645653990373657	1.8374045280127227	9.993703164281877	2.4843511499147475	11.910978507718813	4.880471548104933	8.1297762571574257	3.1503000560962855	4.8524347864979838	1.4366664598064305	4.5072029114216505	2.9160382803665374	1.5814714474547515	0.0	0.0	1.8562397719135153	0.01079294078552631	0.0	1.1848781870418867	0.00086894355757366135	0.033542247606025033	0.0	0.44999827411976046	0.0	0.0051896250686976897	0.0	0.0	1.4315247462942495	0.0	2.8866285582658602	0.0
77000	-516.46602241836115	-20.090283357064362	-426.49605881845139	-69.879680242845438	10.280555478501178	0.8606702574634959	2	1	11.065318687757093	0.0	64.446001498420003	3.5002182894161451	2.7069781554367913	1.8795156584020059	2.3082779288908544	3.3333977400905557	1.2936252777485304	1.8051510986079458	9.9204128691116509	2.4282520981063973	11.065318687757093	4.8394864657470107	8.2400379467403795	3.1214959465869034	5.0220881489099574	1.4366664598064305	5.0948367904371192	2.9242696474289787	1.3395805495429878	0.0	0.0	1.8562397719135153	0.0029093341951389479	0.0	1.2771455471568989	0.00086894355757366135	0.033542247606025033	0.0	0.29783033685231108	0.0	0.05574849808972851	0.0	0.0	1.4315247462942495	0.0	2.8577988346822956	0.0
78000	-518.4016083750081	-16.464481473089847	-430.27246530591498	-71.66466159600327	9.9558236825544952	0.77004339181171044	1	1	11.681469944248592	0.0	66.197827211010974	3.5431498577206888	3.0722522466314319	1.8795156584020059	2.4780287082211778	3.3080806452819198	1.4134115861751886	1.8468582636916684	10.102497750301612	2.5324770759131052	11.681469944248592	4.8864394341770776	8.757322400542229	3.1709236880365701	4.796995907662434	1.4366664598064305	4.9009274688723483	2.923121994479652	1.2940259907591098	0.0	0.0	1.8562397719135153	0.0029093341951389479	0.0	1.2137377853272922	0.00086894355757366135	0.026410630147808367	0.0	0.42917746297227277	0.0	0.0046852416323035773	0.0	0.0	1.4315247462942495	0.0	2.8607839538721027	0.0
79000	-525.56187906205992	-17.526492877913867	-439.63497495493425	-68.400411229211784	8.8808992513040561	0.58257019307783209	2	1	10.992850418412257	0.0	64.643329554800147	3.3740738306044298	2.6269312804859792	1.8991143961565649	2.4076961066390474	3.7824906308356234	1.3626854757631048	1.9059091281468961	10.083237079146494	2.4643688492916551	10.992850418412257	4.852078990640341	8.2852978721946968	3.2463171639914679	4.8589893216035254	1.4366664598064305	4.601514522708773	2.9387916010615633	1.6122605644904071	0.0	0.0	1.8460788192420652	0.0029093341951389479	0.0	1.0985935017437158	0.00086894355757366135	0.026410630147808367	0.0	0.8398898064857826	0.0	0.0046852416323035773	0.0	0.0	1.4315247462942495	0.0	2.8369831138804784	0.0
80000	-523.47143648289193	-15.812556965586616	-436.07076011573065	-71.588119401574659	9.4871641382509804	0.50559894994921473	1	1	10.322087814342058	0.0	64.980796250675979	4.2541725256451413	2.5101489076929795	1.9024495533131485	2.4367077926271148	3.3691561740284532	1.3673096444453878	1.8307833604912629	9.9114044945748638	2.4196580467052677	10.322087814342058	4.8430479264926669	8.9471842298170667	3.1824398366308388	4.7928715620395108	1.4337532111462554	4.3008401469432878	2.9578044990305097	1.8361910291574595	0.0	0.0	1.8038573861329277	0.0029093341951389479	0.0	1.192544210606191	0.00086894355757366135	0.045688557618233372	0.0	0.38335749418453535	0.0	0.0046852416323035773	0.0	0.0	1.4315247462942495	0.0	2.7717785902261403	0.0
81000	-523.83939362615718	-15.794648125178004	-440.04125762051927	-68.003487880459886	9.3788763849715995	0.53403144625628751	1	1	10.919886145186396	0.0	64.981805357437324	3.862159220117241	3.0473208057329697	2.086079757138716	2.3374827436613979	3.4325866936955962	1.3301032452833739	1.8424236456560901	9.9248489635057791	2.4345272501134918	10.919886145186396	4.8548906120457431	9.0516136254634656	3.2346560022477444	4.9372140742877573	1.4337532111462554	4.5189610104568523	2.9511719401039587	1.2396983020542416	0.0	0.0	1.6923719073269856	0.0029093341951389479	0.0	1.1761760524768605	0.00086894355757366135	0.017001192358649775	0.0	1.2897306888282529	0.0	0.018017211177713016	0.0	0.0	1.4315247462942495	0.0	2.8289718142443094	0.0
82000	-513.97976693054329	-15.642897993762517	-430.44390334452248	-67.892965592258349	9.2616681736472888	0.47773355671358531	1	1	10.687104425241403	0.0	64.487235262314627	3.439809756356055	3.4178213272056088	1.9542336046508899	2.2963530723967773	3.3934364087934599	1.3038369938446104	1.8053688189064387	9.9362125545579651	2.4185927734921755	10.687104425241403	4.8443855804171179	8.3735039049803248	3.1362755237140485	4.8067000024340496	1.4361925955558226	4.9607267404787594	2.9292227591484181	1.2326831131873197	0.0	0.0	1.7987969594157869	0.0029093341951389479	0.0	1.2832010944161958	0.00086894355757366135	0.017001192358649775	0.0	0.51196053806412778	0.0	0.047207870974080329	0.0	0.0	1.4315247462942495	0.0	2.7917540137708121	0.0
83000	-524.74211078467238	-15.071919205227275	-440.54228123081111	-69.127910348633975	8.5891203771627183	0.69259507384180796	1	1	12.039977842471185	0.0	65.254507591205794	3.3299267491623343	3.1613366843084618	1.8951988315351218	2.4714052619384281	3.3148458827972154	1.2998763422396702	1.8507338649124234	10.033547630939063	2.3960978186368211	12.039977842471185	5.015558313158115	8.3332305807692126	3.2875795175676861	4.8102653778955293	1.4361925955558226	5.0210452176664315	3.0469520894071644	1.0299226972497779	0.0	0.0	1.8381522678821058	0.0029093341951389479	0.0	1.2832010944161958	0.00086894355757366135	0.019186830050630543	0.0	1.0883645632436114	0.0	0.032323693693724995	0.0	0.0	1.4315247462942495	0.0	2.8226542336714413	0.0
84000	-518.9113547762413	-15.343200800656424	-435.55281375407816	-68.015340221506676	8.9603576185691409	0.57816022790620303	1	1	10.495784274182867	0.0	64.782037561996958	3.2536042410711419	4.5564357114554319	1.9066627270421797	2.7277550480454504	3.5141377332031563	1.3087436389437097	1.8130630207166547	10.12964209353234	2.3943790821617705	10.495784274182867	4.8645400951962809	8.5144485869337512	3.2008917201103837	4.8288798042846377	1.4570544282230988	4.3287644432873602	2.9083675969787723	1.1305930666063646	0.0	0.0	1.7916126723730468	0.0029093341951389479	0.0	1.2832010944161958	0.00086894355757366135	0.011663994801015265	0.0	1.1229677323639167	0.0	0.032323693693724995	0.0	0.0	1.4315247462942495	0.0	2.8746375382835292	0.0
85000	-526.09403952091634	-15.597550800909165	-441.0278112473826	-69.468677472624563	9.0998810173014366	0.54564150840896319	1	1	12.323892990333633	0.0	68.051500027505767	4.0495997312804741	3.5211330089475261	1.9641416140480694	2.4940254687404435	3.3959356322934156	1.295515342773266	1.8260847444487163	10.108860348765871	2.4340295331227297	12.323892990333633	4.8806908631767527	8.5284183022083155	3.1333937117170763	4.8190815518418617	1.474907565400045	5.1488362143292461	3.093298270678325	1.1986642093452233	0.0	0.0	1.8428349316956019	0.0029093341951389479	0.0	1.2832010944161958	0.00086894355757366135	0.0062558631472973691	0.0	0.35974964813042187	0.0	0.036382610660216932	0.0	0.0	1.2947859142914533	0.0	2.8120207358513243	0.0
86000	-524.96328562761471	-18.10711057535795	-438.14597508738592	-68.710199964870867	9.3263448070590993	0.53588365395586268	2	1	11.014736985778798	0.0	66.498249397439139	3.5540875059673738	3.8391476719043194	1.88786073740864	2.2280373400482727	3.9688862578573554	1.295515342773266	1.8679142116326455	10.677844307515524	2.4044916783714525	11.014736985778798	4.8557446288574821	8.3340808661483834	3.1273317289098284	4.8967993266487788	1.5129893553076688	4.4594554939297337	2.9521138419153075	1.4935156639053206	0.0	0.0	1.7986304748743196	0.0029093341951389479	0.0	1.2887076914784052	0.00086894355757366135	0.0062558631472973691	0.0	0.46840756866746258	0.0	0.001860987367339112	0.0	0.0	1.420353264724818	0.0	2.8843094194286687	0.0
87000	-514.54146547085941	-16.203490424096408	-430.24760578663353	-68.090369260129421	9.6679836026225683	0.48826262621151928	1	1	11.673047993294924	0.0	64.893500165678077	3.3518591777668219	2.8635552516900429	1.9752873555712727	2.3033025397147258	3.2783878722404913	1.295515342773266	1.8221723732702486	9.9892651283370384	2.5222336333305879	11.673047993294924	4.8377425077725382	8.5923629075028707	3.1695297059112399	4.9837068322545246	1.4601744276908004	4.2806821422640926	2.9333731607100813	1.5141895749117056	0.0	0.0	1.7650255146190954	0.0028654262268659175	0.0	1.2887076914784052	0.00086894355757366135	0.010539849524978495	0.0	0.57332135168698817	0.0	0.010461883346460921	0.0	0.0	1.4167876814601716	0.0	2.8843094194286687	0.0
88000	-519.25535136081203	-15.598728028566441	-435.06668631362777	-68.589937018617832	9.1503573444630995	0.51119711827683678	1	1	11.016655933449769	0.0	65.888830727392559	3.280006060423748	4.5071819893553311	2.198684725790395	2.5180906734235471	3.303827473391022	1.295515342773266	1.8567060098777202	10.005434983531035	2.4750315728305861	11.016655933449769	4.8330610169073145	8.4719423959658968	3.1628105069882557	4.8931902244175269	1.5194052739406636	4.4217867217793989	2.9644079240383165	1.0527308406360927	0.0	0.0	1.7556731781217976	0.0028654262268659175	0.0	1.2887076914784052	0.00086894355757366135	0.011458723004486415	0.0	0.50906455503215375	0.0	0.025221058379617578	0.0	0.0	1.4152294523253106	0.0	2.8785499140011179	0.0
89000	-517.43774816867392	-16.447041509228836	-431.00099733117912	-69.989709328265974	9.8403547596791618	0.47468612670424315	1	1	11.24442443295009	0.0	64.32427086795073	3.2196803186557861	2.5363611722904702	1.9342990451962314	2.3035949777803983	3.5664983728538742	1.295515342773266	1.8204361780341016	9.9545883222032057	2.6875520276671812	11.24442443295009	4.8340591407382512	8.3585076747014035	3.1285038804960852	4.9084312363131728	1.4679479892474183	4.4217086389187186	2.9620793264906187	1.0829177160644474	0.0	0.0	1.7521181537569599	0.0061159596802420318	0.0	1.2887076914784052	0.00086894355757366135	0.011458723004486415	0.0	0.10963603631002239	0.0	0.007765005072090353	0.0	0.0	1.3476144985630847	0.0	2.8785499140011179	0.0
90000	-523.75044231157528	-16.316654970328567	-438.80086301998443	-68.632924321262237	9.781186091908264	0.57840517097671562	1	1	11.092111122783544	0.0	64.569527939095536	3.1909324968224135	2.8839975326119949	2.0097478458405758	2.4802510586642557	3.2782310141063316	1.295515342773266	1.8323676988904674	10.137766685215556	2.4707580418344741	11.092111122783544	4.8340591407382512	8.3117558179124291	3.1567248232926968	4.8273674725535747	1.6291926735134368	4.4610491432322874	3.0263559565752494	1.5166766137731318	0.0	0.0	1.8162381982648856	0.0061159596802420318	0.0	1.2561921481092617	0.00086894355757366135	0.011458723004486415	0.0	0.66913170195909499	0.0	0.02573589825665798	0.0	0.0	1.2647206444381225	0.0	2.814870324768076	0.0
91000	-529.67456817011498	-15.265669452529261	-446.0311935144482	-68.377705203137566	8.8869443819872185	0.5092780977376945	1	1	10.813111871680757	0.0	65.401661539194507	4.113921740581957	2.7757381874374598	1.9796764140128791	2.4762880178578484	3.5665862551789784	1.3403046105750329	1.7776061617931664	10.813111871680757	2.4443860680974083	10.394402864335138	4.8340099028199282	8.1083972808054519	3.3106577661743084	4.8195081833032853	1.5688764537704656	4.529124993024646	2.9179515466121075	1.2040403038706982	0.0	0.0	1.7250875701897832	0.00030334283702470981	0.0	1.2783203763978417	0.00086894355757366135	0.011458723004486415	0.0	0.53181305420093683	0.0	0.014701623284295501	0.0	0.0	1.1397780319359638	0.0	2.8705954173291013	0.0
92000	-527.04166191755291	-19.346019690013556	-438.81946677414976	-68.876175453389578	10.468786874609147	0.52920321571686302	2	1	11.208891501026059	0.0	64.536914539865819	3.2304591576118882	2.6782798261672749	1.8662833614172802	2.4205487919928261	3.6648417741880781	1.4544922409226952	1.7988132794328282	9.8424905279196082	2.6042716438969618	11.208891501026059	4.9133162694552839	8.8185615132482091	3.1338138068461383	4.8210719516731793	1.5045104471668291	4.316522500599282	3.0681295029154891	1.2703369925032986	0.0	0.0	1.8471744565128771	0.0013916899991111027	0.0	1.2299378334131026	0.00086894355757366135	0.012219357158759381	0.0	0.7639367785452319	0.0	0.026049863502216303	0.0	0.0	1.4115989658214958	0.0	2.7855426606070282	0.0
93000	-526.89252557655141	-20.452737556861834	-438.04498120559964	-68.394806814089975	10.844819315119489	0.6748383785042974	2	1	10.945491229204432	0.0	64.777273704803136	3.3718104565365321	2.8643508211051323	1.8879069243685138	2.3090236086699205	3.2494132331942533	1.3091199040924348	1.8210688962466399	9.8160726998927608	2.53857866687596	10.945491229204432	4.88864605603802	8.2959137486259262	3.1225485588687429	4.8824097267783619	1.548018137539604	4.880745606920148	3.0078995175763952	1.2641099296789164	0.0	0.0	1.8448440087116076	0.0016935050354734988	0.0	1.2027313020598716	0.00086894355757366135	0.0042425283457367402	0.0	0.27864199593494476	0.0	0.0073029915455005978	0.0	0.0	1.2608629251944392	0.0	2.6246658170244097	0.0
94000	-531.87765566669259	-17.174269519717299	-443.87200052112723	-70.831385625848043	10.612808346402149	0.75273693473945591	1	1	10.909170634769652	0.0	67.824784668186638	3.7237891556848579	3.8461640515440481	1.8770643275868999	2.4023846974272547	3.9875387156756883	1.4011004559952696	1.8087331618912887	10.736558174100463	2.4451980757288281	10.909170634769652	4.9107814672274568	8.1113803896141885	3.1716596658962874	4.8281719872369848	1.4465830430280699	4.6865276625666832	3.0519248300979434	2.0334484645646471	0.0	0.0	1.7852908702298262	0.0016935050354734988	0.0	1.2534082178616321	0.00086894355757366135	0.016654124872358789	0.0	0.2124313306723068	0.0	0.036170019058878802	0.0	0.0	1.4231565433287603	0.0	2.8237207378330473	0.0
95000	-523.90386982611005	-16.201149869442798	-439.28049837014572	-68.422221586521573	9.7223717004790267	0.55062120700596828	1	1	10.581501083540623	0.0	64.347664202270607	4.258600999029543	3.3284396817256416	1.9429912436530656	2.2789090890862638	3.4478315111140736	1.3419069655147253	1.7758618378062185	9.963980888094639	2.4163846520167844	10.581501083540623	4.8473897920269353	8.5151609023328607	3.2122857867109929	4.8231104219697372	1.4402428695220897	4.7936388993466945	2.9209488975711073	1.2271057266594003	0.0	0.0	1.7834392747458052	0.007108711522904234	0.0	1.2089334512123551	0.00086894355757366135	0.0024706683841597132	0.0	1.4461690742112161	0.0	0.023786734744810495	0.0	0.0	1.4055057745283301	0.0	2.8903444125436408	0.0
96000	-520.02662254152233	-16.407244999477076	-435.39660447417759	-68.222773067867649	9.9692930530763419	0.47647567777954919	1	1	11.131660569312896	0.0	65.043725802850815	3.5959164661082537	3.0897533048863721	1.8658729320677394	2.4110028973393511	3.8397335187368942	1.3104755032897573	1.7906514367317694	10.197655119977167	2.3940053240717027	11.131660569312896	4.8489091615956221	8.3536995394452447	3.1469902131327139	4.843027246811352	1.4723901452863615	4.5233898981077028	3.0218947385638404	1.077318079024038	0.0	0.0	1.8508049811942389	0.007108711522904234	0.0	1.2171100313316909	0.00086894355757366135	0.014522096551127406	0.0	0.79537629422211098	0.0	0.01129028951739558	0.0	0.0	1.2842975041484395	0.0	2.6892414395924753	0.0
97000	-530.40014877516137	-16.011482403891076	-443.61842289510071	-70.77024347616964	9.5089540358736926	0.53212538431652212	1	1	10.73796987074271	0.0	66.429625686239135	3.6144349883847737	4.5252520605218036	2.0402324351849614	2.4670109991665186	3.4181899010542773	1.3029129053739856	1.7863443119484654	9.8583189531901123	2.4492892021066086	10.73796987074271	4.9125536709078901	8.1714367563308734	3.1555160755277862	4.8411301314473025	1.4527505280640645	5.0709087384503926	3.1152567342415947	1.302807285441768	0.0	0.0	1.6598672430708379	0.007108711522904234	0.0	1.2644393451102371	0.0010600403526433225	0.012244480817452608	0.0	0.71307095487356542	0.0	0.057530424234049443	0.0	0.0	1.3772589424800894	0.0	2.7001097193849786	0.0
98000	-528.87123624582648	-15.750710826136423	-443.51843745656487	-69.602087963125143	9.3086175967027138	0.51422844450121319	1	1	10.679056734694473	0.0	65.669963862672333	3.1821812430856595	2.775113214310394	1.8802643382762012	2.3184887128634797	4.1338636676119993	1.312139925636538	1.7864360227963196	10.178722040825612	2.6378219040004645	10.679056734694473	4.874125253298625	8.7089898490038014	3.1317696870150677	4.8587587608503062	1.5848239634546755	4.3241854434167237	2.9737530104610368	1.5570050645203275	0.0	0.0	1.7049899553843151	0.007108711522904234	0.0	1.2865697225164765	0.0010600403526433225	0.0020134168029439237	0.0	0.22647673856611372	0.0	0.043455671473887847	0.0	0.0	1.1898210130897586	0.0	2.7660397037403279	0.0
99000	-535.28878568689311	-20.162631852292879	-450.03848550575174	-65.087668328848508	10.576091070668216	0.48807769154306274	1	2	10.436247973297537	0.0	65.851534892147654	4.7355975192038873	2.9462956916814171	2.0000515988840082	2.3667327859352452	3.415061240679079	1.5618636557173287	1.7857949056894169	10.118676423415524	2.3950222570686313	10.436247973297537	4.8898725573378332	8.512680829624184	3.1421692556768872	4.821929795986633	1.4736107061172548	4.4922278700053129	3.2290085061380669	1.6690311484554354	0.0	0.0	1.7999712443175007	0.007108711522904234	0.0	1.1820398902574842	0.0010600403526433225	0.031124167223102017	0.0	1.0054167778934318	0.0	0.016790144098467727	0.0	0.0	1.4182636356283549	0.0	2.6785652174721317	0.0
