feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
Homotherium__taxon,0.05017989164938768,-0.05637751295846064,0.05951922296932274,0.8307441604362027,0.20754317369942427,1.5734122346398913
Homotherium__BodyMass,-0.0008002281459895018,-0.06254745557222115,0.029186366448758976,NA,NA,NA
Homotherium__geography,-0.03140882351736801,-0.10101995964987025,0.018979519287944176,NA,NA,NA
Homotherium__Temperature,0.1261269992156711,0.07204576988473164,0.06382795188175569,NA,NA,NA
Homotherium__time,0.030625726831801106,-0.002009902470525039,0.028930775505159368,NA,NA,NA
Hoplictis__taxon,0.3123872640742128,0.06843423450680826,0.21390421839542614,0.188070239524811,0.07057345613462762,0.26517077876881756
Hoplictis__BodyMass,0.023277545539392815,-0.004026291503728611,0.027307640383859067,NA,NA,NA
Hoplictis__geography,-0.11226124135328908,-0.07542866869002617,-0.01206667848287617,NA,NA,NA
Hoplictis__Temperature,-0.19748985185066803,-0.10705430487985255,-0.05304581218748016,NA,NA,NA
Hoplictis__time,-0.012567042918339993,-0.03183403019954637,0.024344467984012044,NA,NA,NA
Hyaena__taxon,0.043599908224592414,-0.12768185208113453,0.06751638005530644,1.1665810447902094,0.18774205620897108,2.117620448061978
Hyaena__BodyMass,0.003324980869190492,-0.03927095173903763,0.013021063500352481,NA,NA,NA
Hyaena__geography,0.02007994154667425,-0.045002275876114425,0.03755578972019164,NA,NA,NA
Hyaena__Temperature,0.08941718419947173,0.08109088924322182,0.06020532007271961,NA,NA,NA
Hyaena__time,0.018301551193573507,-0.0190448703132807,0.02214528274437077,NA,NA,NA
Hyaenarctis__taxon,0.14895659578948486,0.0036089776073397048,0.10766641626956877,0.5115650811867047,0.12999398974611842,0.870905136648254
Hyaenarctis__BodyMass,0.018661537100099445,-0.006031416101894109,0.017199457732091895,NA,NA,NA
Hyaenarctis__geography,0.09235727468791671,-0.0013020673257122194,0.07157873169606228,NA,NA,NA
Hyaenarctis__Temperature,-0.07949688615756384,-0.1148496083979796,-0.00423006078769814,NA,NA,NA
Hyaenarctis__time,-0.005754955386434783,-0.0313349465480992,0.008229291182916158,NA,NA,NA
Hyaenictis__taxon,0.1999130334775189,-0.03292111944007961,0.13349857325198816,0.38822970575997046,0.18266760674589552,0.7836845643288037
Hyaenictis__BodyMass,0.01093140386033665,-0.009960794546776564,0.015485952573605946,NA,NA,NA
Hyaenictis__geography,0.1164392444623706,0.00298571337580817,0.061266732238747915,NA,NA,NA
Hyaenictis__Temperature,-0.15985289008981082,-0.09780358579575098,-0.021325178796528056,NA,NA,NA
Hyaenictis__time,0.00729277432308711,-0.012209274359546475,0.011517756825126946,NA,NA,NA
Hyaenictitherium__taxon,0.16979267107617535,-0.03835304024195761,0.13008120579296825,0.4723350906484742,0.14928954054664773,0.718612237539348
Hyaenictitherium__BodyMass,0.013169677111479554,-0.00977775186204596,0.0152322485436607,NA,NA,NA
Hyaenictitherium__geography,0.0868003323805785,0.008379422680693811,0.056667936229305466,NA,NA,NA
Hyaenictitherium__Temperature,-0.10659350738611204,-0.10588397965764386,-0.014768292881682674,NA,NA,NA
Hyaenictitherium__time,0.011554392851381004,-0.004273711685391819,0.0132307384086892,NA,NA,NA
Hyaenotherium__taxon,0.19106313150139898,-0.01458294960256943,0.14012271941209078,0.4057884940131201,0.06568777376866014,0.6588138626383573
Hyaenotherium__BodyMass,0.00943388376897186,-0.01256000783820139,0.013217073754174743,NA,NA,NA
Hyaenotherium__geography,0.10603763822074053,0.010602479236856914,0.05028563412183804,NA,NA,NA
Hyaenotherium__Temperature,-0.14106404003575995,-0.12153679694498133,-0.014530916757739445,NA,NA,NA
Hyaenotherium__time,0.009252952578151001,-0.011831785617450196,0.011349325562576828,NA,NA,NA
