it	posterior	likelihood	prior	q_multi	sig2_hp	t_0.006	t_0.467	t_1.382	t_2.212	t_2.672	t_3.226	t_4.147	t_4.971	t_5.431	t_5.99	t_6.912	t_7.834	t_8.755	t_9.677	t_10.599	t_11.52	t_12.442	t_13.363	t_14.285	t_15.207	t_16.128	t_17.05	t_17.971	t_18.893	t_19.815	t_20.736	t_21.658	t_22.574	t_23.035	t_23.501	t_24.423	t_25.344	t_26.266	t_27.187	t_28.109	t_29.031	t_29.952	t_30.874	t_31.796	t_32.717	t_33.539	t_34.0	t_34.56	t_35.482	t_36.404	t_37.325	t_38.247	t_39.168	t_40.09	t_41.012	t_41.933	t_42.855	t_43.776	t_44.698
33000	-209.13838665554448	-121.84913463339302	-87.28925202215147	1.0	1.7120898703418155	6.0	16.09935635881494	18.497746446826667	22.46648901944554	13.989450787635041	25.176451860811216	15.569957787867908	15.917542426105861	29.121673124167295	41.74966944469423	47.364493266670095	40.73556210628135	52.292848705608094	64.07257901636412	42.63311317237906	41.329841906647005	27.01177901633954	31.51912786435334	33.01373774851252	35.67961049821348	44.27096350020646	34.209917161299124	47.342229572518534	38.22956718829663	19.887573182078093	7.343503293837407	24.24423933293327	13.529669079421904	11.357686286375646	14.132244876197221	4.6796479671611495	6.791279009131829	4.328697411253001	2.794402175272487	4.851933273927962	3.90904916975798	2.8859375454945524	3.0355278445460954	1.758224342064399	3.8206289200816035	4.467635699724063	4.562086681201154	6.317901694081157	10.709711233685796	4.456955122424183	4.5021880466072455	1.008226542853887	1.4933582947117512	0.5519629214458508	1.1894557794303469	2.3011702323203522	1.8184900587940127	1.7350117136042116	1.3529687105415158
33500	-208.99968935749504	-120.11810732412762	-88.88158203336742	1.0	2.2531946813124626	6.0	16.066293193098883	17.923856411183113	23.01517249477318	16.614364589857114	25.825447094356953	16.261616050370197	16.552391612321205	32.35822931872386	36.627256063162974	44.78649334675825	33.331046161643776	46.14834043643563	51.22408361580551	35.465321280487665	44.00096358208532	31.07232954863327	34.70706345033821	34.04313964294304	36.10236855082565	43.644125711916246	34.68585058518826	37.66468947598287	33.5912171283254	19.089018605910013	6.884214206186989	21.757475199026448	9.714869564050273	32.56579696310052	26.273924740121345	4.9426608469469615	6.148394700169998	3.998526273773504	2.254731708812272	5.025241667817477	1.5011518089548759	2.634721398348585	3.095177552003541	2.702251310440673	3.67969627521104	5.994877559046277	5.162014712345202	6.490072167419122	6.489390303857534	4.234300938190966	6.488808456782046	0.7912440694750386	1.6207922249811806	0.7458494189555822	1.6159263630392955	2.47234571572272	0.883781051685254	1.267071459057343	1.9819792849230455
34000	-213.26983902609908	-125.86254946120893	-87.40728956489015	1.0	2.087262277528073	6.0	16.06599214537403	17.469278255576974	22.32652413859018	23.019583951885764	23.28173419968207	17.16649301066819	16.070267835467288	37.2066062484806	39.91049529281936	51.449670346688805	33.70655245553978	55.754356789684664	62.78628675865093	36.31676985870325	37.73920228856146	31.16506286107997	37.46879009164317	29.44446627460877	31.001089370937756	46.789950211208605	39.29827708189311	41.561695386160004	30.239205204877226	19.204147588469993	6.4362293413705665	19.424284437537302	8.724910738465468	15.571847166450272	16.120286352644584	7.6931566224567085	7.351231147815802	2.4892340356252287	2.332332229894319	10.108464263126683	3.8329366348862273	2.919343693291679	3.159635449960554	3.8924073450472645	4.0818882251394335	5.690410973825305	3.8335099690224714	5.154618540535159	8.01440292750613	4.142142621604059	11.74381856937931	1.8103457075373846	1.9207424254601082	1.0370758027077063	2.1955501206843095	2.1006796304178703	1.1990083847732538	0.6445167622543428	3.4564063205083206
34500	-213.28504329224356	-125.42421958108886	-87.8608237111547	1.0	2.1909383750119447	6.0	16.07828895448547	20.578374279705308	22.792994476079635	15.487374153807394	22.86226237734125	16.19773259365605	16.923517962478858	41.001318306504885	38.4435195434865	44.91469184407688	33.72730293616626	48.86299235264792	66.87139035316363	31.696058577164607	39.618368575336596	30.213469187827222	36.73884711588798	29.987250197277596	30.582391258176266	43.992624176834255	38.61576847242869	44.05410830347647	30.993444785922087	20.61249377763426	6.759662834361672	18.415951227985886	8.833498925344879	23.92699539241128	20.235801835633573	10.24655405410903	8.436708247886779	3.294876269635877	2.3814593033178246	6.5493890440436795	6.897362470913242	3.1851582679238586	3.200758891015042	5.151727151677203	4.249149048479142	5.109730232433071	3.2564270596999356	4.425242823265904	8.430018360284205	4.104017272918438	8.654849211200657	2.6075193402451755	1.7066954702450725	1.4779868129489235	1.7457385052116818	1.5881896397294488	0.5610239006665827	0.6519294497986652	4.742465918630214
35000	-294.31390762629144	-207.76115366886378	-86.55275395742768	1.0	2.06993231649469	6.0	16.049804000574333	17.902233013900872	23.827249170454596	16.322909123890998	23.079579456524016	16.644514197419472	18.31497002474071	27.46313343316369	43.573251765018384	47.16983819497927	35.62408060750205	51.12127645727477	60.90463330211071	38.351227950475796	42.510982755243376	29.61987460914215	30.685515973170727	30.860003217548954	28.470015107316993	48.38311144094626	49.234297695421944	43.50631151938552	32.7067602495676	18.98363576967626	7.6838270722352995	16.23538301935332	8.825673716583323	16.067422393785595	13.818346111170985	10.604081761383025	4.21676117854004	2.3659142073625814	4.066217680616971	5.622059376204461	3.9389263481763703	3.497924787190809	3.113128304526465	4.085713287600344	4.806406464748851	5.781911242709487	2.0576764168246875	4.325987782719945	8.278882737626592	4.073179165475235	7.365086713916106	3.653365227282222	2.3233836432046244	1.4957622710613228	0.8042256806931624	1.680211390099548	2.8723424776093163	1.4988751350325997	4.232659158317137
35500	-254.70866960502087	-167.26820358133025	-87.44046602369063	1.0	2.2260580800799685	6.0	16.054844983512552	18.188995867609385	25.78738638086603	13.477406033346671	24.11076482353319	15.30597175070644	16.8943162851815	38.02679124402119	47.51704246767994	59.12283480255011	51.172868962431224	80.74162031185077	81.18191836592476	42.2059514612392	46.418786177142806	45.13112353541325	33.66823779807275	32.70857945525596	39.22275954285747	63.390496245491065	54.50329978385709	52.07247798428901	39.994183035376395	20.936760079111522	8.230092552474256	16.497884284023474	8.949856036521336	13.875884665491906	12.524054667704673	12.587863025427065	5.665024007778371	3.6498436515026467	4.418315541787581	6.714295881571094	9.400447754385688	5.443748187550922	3.3953169485285413	4.135138072813321	4.450849142643214	8.982843836183612	5.168578178919802	5.954232222940391	11.634808061260554	4.073583518708203	7.4149129570595695	9.941480995570865	2.362500876272356	0.6703630584633192	1.0126125279484977	2.4327267379337325	1.0490156337775234	0.6242728815722851	2.7644618008766932
36000	-233.21160144861864	-142.26555999550803	-90.94604145311062	1.0	2.8939915274081605	6.0	16.12842714425431	19.327747234878473	29.717954860000752	14.707403669851313	27.555625027756175	15.598206074866935	16.681497851604792	43.36077205807062	60.12197424230101	62.013005498663226	56.10236530683896	80.59952819279026	86.51862140322922	49.74421097777251	60.570698075319584	37.19240554937619	49.00150470307169	43.06896693716468	47.3747880569894	68.81163041229206	60.37491556223503	58.34212446890804	46.89854708883287	25.277207979906137	8.759065272134212	16.1129380331638	9.015262746170748	14.462155322352027	18.113700831201676	10.431507878297747	8.47262556572636	4.287464474076381	6.896937292521205	8.820516569145918	5.576468695724374	6.3367618200649405	3.429107128143547	3.2822274576373376	4.51569007499701	10.600212178408544	5.875843587285248	9.173772795305409	9.976815732782278	4.42856503098578	8.667341338053944	2.7437964738522824	1.9697126912584286	0.5279763304617872	1.026099467263058	3.730639302294216	1.3727477400600576	0.44423802702304616	1.5507270809612597
36500	-234.6247323455389	-140.30734373801192	-94.31738860752696	1.0	3.2959040744206485	6.0	16.04267893455367	23.978469378662076	31.746264803783575	19.0105687432556	35.960534456333825	21.961096871147987	17.17321596029386	34.934428741791244	70.54352419527524	59.97522549414521	58.40957031912346	63.594613646801534	89.64337379168911	44.98681083374984	67.50888506962256	41.515497752749255	51.04900769344358	49.35773616593659	49.288556227218116	55.97776043829673	44.304796757033444	52.127448649057456	52.205627649722864	21.60146660722545	11.215556725090565	17.721940869697782	9.836949870404586	13.057321057413347	17.039699605059074	15.148727423559507	12.920797165984323	7.267282070124789	14.029779974908342	4.847571562371788	4.0913808993127425	8.66950057851848	3.595771973076989	2.8839610022697197	4.160891915875212	8.376497618737183	2.678518853856316	8.425840207956025	15.559363711478866	4.420327629463495	6.925984597477724	1.3447029820689753	2.2939298956576364	0.9799853979668084	0.7205704762668497	2.753536562275871	2.8658512781171708	0.5139822315460607	1.873437478024964
37000	-233.57879221244386	-143.81750075758404	-89.76129145485982	1.0	2.3011096933474233	6.0	16.0375976653032	26.680963299250962	31.32915158616376	19.67502898350312	38.79287488743459	26.72930937532822	21.276333790125513	33.77774268334731	62.059461380831046	71.53832827318877	53.173275771210854	80.66251703962192	62.74510530899849	43.49372416479116	59.50304716093292	39.83790433373723	47.11317955163027	31.779063755341305	55.646581842988894	60.10980587876119	55.71727291167909	59.05646436484818	52.72987779857125	29.30672616356857	9.038471282915184	18.260532293800527	11.735303720666924	14.122639466139152	12.454085646621273	10.698050321134069	9.374315351095426	7.789372126533655	5.756717914628723	4.434188430899649	6.67120813504749	6.729515683601733	3.4819382480548504	5.181073643245655	4.964616702588187	8.810414971350578	4.325229592767638	14.052733028174984	8.119912364163897	4.225672772209885	7.391110783273711	2.397435500814666	5.997351142230272	0.8035500909559504	1.36681530269672	1.6602335705023368	5.105473084315907	1.096225451651333	1.4379102657209595
37500	-221.89755409590074	-134.0187940705968	-87.87876002530393	1.0	1.8625364370137898	6.0	16.032353830963793	27.279148871900716	30.61805091923768	21.191369028761542	41.07630400787902	20.288636475350707	26.36473717636772	47.934495866056935	60.57159368612551	62.54016627028806	55.04585932720456	60.63948626040872	66.82037123654206	50.52626525617812	61.37594086187748	42.58220900676328	48.972396260190784	50.19869274964836	44.84767493939566	59.89989692920401	49.69593748380535	63.078889074865906	39.76482977913895	31.260344865307516	14.553902258649869	22.235856982184742	16.21971451329909	8.56404625379369	10.664199219323004	10.603922256302727	8.893840559235265	4.750357559601474	4.34209484024707	5.8373643588244875	5.641228391470113	8.881005365431534	4.300744382157825	2.745681123484386	7.719994960349543	14.096953738738154	10.485174541424403	10.689754005733343	8.70740218694046	4.1803310056286	8.75134357445021	2.635146921918312	5.608617832739991	0.7471235400980961	0.9465885673359363	2.4586578508733563	1.4307292161511591	0.6410362295112335	2.2001248844841212
38000	-219.630467287231	-131.72198640893023	-87.90848087830075	1.0	1.9857410133779505	6.0	16.037968079541518	25.496929771474004	33.52912379669522	26.5733528404985	29.408924701951	18.244755506449913	23.34763367022881	47.336207073795144	59.584701553911614	62.50252309576386	57.76274657952861	79.41537333439238	83.86837115131225	48.5872517585978	69.97686089962062	39.0918790519179	50.83082744700616	38.046737966365725	44.593373944823654	62.17875795540283	50.767838160808	53.21875159752892	44.54725562537466	39.21035143225001	11.203680115247991	20.95973032167613	14.03268623385203	19.309836916219577	17.31358820229489	15.111349482689636	9.654432018190889	5.966078756179315	3.8238985901954727	3.5919284647909047	4.1065544331055674	6.5232101703853775	5.9095620407128795	5.277364882242645	7.509682178113161	12.425912788952576	10.48820670197215	8.600427384633312	10.525215402536356	4.375848731349271	10.296144302641341	3.518114561847328	3.8425291909275385	1.104287793486755	0.7266519574459068	2.9682010579591185	0.9038470770509481	0.29567231437600056	4.335708405286858
38500	-251.81303745477908	-164.5926793465992	-87.22035810817988	1.0	1.8812604498587568	6.0	16.0395790974824	24.117587602111445	27.953959251881717	13.242745785291635	24.91811028460087	18.932802921318924	20.46829012389818	53.77766750903791	42.12678339441088	52.65939658498657	44.305251068618205	53.04403614550144	64.98410353112027	33.40804689656809	44.89854422630394	31.885936104268183	41.09058262843811	37.31062408590684	44.80699736232963	48.31226685114707	48.055598487912754	43.68232263705786	38.15269692402603	29.986212806139264	10.862715312734462	19.450855077984528	16.98465212734225	26.182196978563937	22.495440820841864	7.168463197813804	10.592027729762584	3.66086307926118	5.008149183347087	2.969728540732048	2.7811014668461858	4.3701656635937365	4.268248984397906	4.974736771566863	7.487299335943093	15.121907436191641	9.802875766602204	8.675366463217145	12.142534015534281	4.267602663997937	8.706137886643656	5.14971740361073	2.4932021719924022	1.9935219378653666	1.4666726723064252	4.204227079254031	0.9336524345737021	0.7343227503711428	3.305853339791644
39000	-222.33171700158897	-134.53465031508426	-87.79706668650469	1.0	2.004539769333704	6.0	16.021715880059894	18.57271330328258	24.879250635322876	10.961006673273591	23.492139752692413	16.6405471067313	22.74589171667813	28.977774930734626	34.691104125900075	43.64518633742838	36.77250234282582	56.94826713743414	58.56440732211715	30.41368002071004	34.864961457988855	30.188675404000058	37.716966506185216	31.678731417958716	45.05953936694766	37.327652458470055	36.633493112654364	41.918739330844474	27.402464882180535	23.004539558801312	9.670841158093321	19.006877790576034	12.891685972534725	24.593259431225608	29.918166242858184	11.674103215266982	14.974285377000987	5.615151389731039	6.632603934455766	2.5905336749040435	1.4517888335811857	3.7355453754428725	3.915225852621452	3.693164340489307	6.438464474992784	12.277363336361914	7.525151274778387	8.727170455808412	8.330094609876571	4.242058328385236	10.803593694995895	5.50348522509088	3.4919359938223273	4.153208894141783	2.0121512023844117	3.4242324386554444	0.6704854719890695	0.4659843003180905	1.9748486573455601
39500	-223.47924681961177	-131.24390925819785	-92.23533756141393	1.0	2.997157400033181	6.0	16.042082011290294	18.377041516564567	24.478703966761167	12.021687513441089	25.197923126961257	15.032128538436366	17.796721026184816	26.50378072717735	31.41371991659898	44.405180940243405	40.71958379392646	55.5055073627302	62.88494075658345	33.675442597167155	39.71742250904914	33.38001208353228	35.42589888228463	27.79845089059802	37.04376280378096	41.06056548259555	41.845180678169406	43.008129843884596	27.101175175966493	21.62268992874892	11.683910286947661	18.008723225195936	12.454880425055197	23.96371261900705	17.646814318596874	11.41247349633862	7.236430002854257	6.540601104888167	3.885636648103182	3.2281688311820593	0.8272593813779328	4.005147594211861	8.201773416756268	2.3479168410148583	4.800104768033842	10.098809442957709	19.642084170635655	6.919128005654359	10.065419425279021	4.347490761902346	8.728215501979143	6.259687515020301	3.3353189382293666	5.350115183571405	4.191350651142415	3.0131717105125455	1.6255960611041378	0.8799418794816934	2.8374716780543743
40000	-212.33959724422152	-125.47340170207505	-86.86619554214649	1.0	1.6794510877346116	6.0	16.05595774341125	18.62719849581013	24.13935212460339	11.150102940602341	23.334492567344288	14.770606767540421	17.821762891201587	21.878720092771864	33.97560797161757	48.30643430101057	33.935829784558095	49.09080858515708	63.12274489700957	38.589099119074056	41.18349035590681	32.51996308637034	32.63217093603454	26.35081859549759	35.35033289871191	37.553727885233165	32.08808044101242	39.72536434635595	30.527369778355226	18.80130237809979	8.432818343829389	20.373716780517956	11.813599205606517	13.876104090817783	13.698905089103317	17.07225047248493	10.61880061998029	4.956828032938295	6.315171731074213	4.338051764003634	2.122175556222225	9.188521464520315	5.873740151885311	2.2309147019658644	4.440531351201651	10.838031135432772	6.735827525016405	7.842771707944983	6.965637609274694	5.085490502938715	8.510627838898705	2.8116479778426173	7.062213530701873	4.718473628160253	2.9799749255093353	4.889360470996222	2.0716807403163036	0.8767713253290599	2.317677648515497
40500	-217.29527012380288	-129.40354623734547	-87.8917238864574	1.0	2.0599568173321727	6.0	16.098598852014607	18.648895569449383	24.30633527077001	10.399837368512367	25.281188835915017	16.213284678082157	17.43530624372355	19.842442384391198	35.688878523301454	49.288735424240514	36.497010599503355	47.14380187785012	56.67357431231245	37.52458577288702	38.373038319765506	26.092149282925888	34.854135662672036	25.639247826242645	36.14620475690273	50.077632617336505	30.468656854425408	47.94075747970648	32.94531256320033	20.05688244330274	7.6142902220674555	20.2143418235177	11.551576818152391	19.537638273377617	18.49927868691036	12.688784348608465	9.793291590208458	3.6552674852131157	9.72673563069411	4.605729355045252	3.17526079200359	5.471452000002941	5.318538128927427	2.458197423605179	3.7648786113433657	14.428332241901728	6.760716145308983	8.891649284463826	6.333287922099499	6.353666052718992	9.699558279608805	2.393371526761229	2.9776073060444155	3.475645137478705	1.6968998451078647	2.07713444680165	1.362058293917766	0.9267766335823101	3.3877263537665927
41000	-216.7549640020928	-124.44556896997508	-92.30939503211772	1.0	2.898906289643449	6.0	16.10328648448249	18.1380994618908	24.084860043593764	11.160075911711589	29.26285292471129	16.33848471990904	16.788456310579573	19.400760281222794	33.42773376864213	47.53630166929941	35.99968778635404	48.25129018690937	58.22666456985962	35.44723108607556	38.93203310809233	29.620315031746948	38.425835678401825	26.086856995749326	30.53207870649278	37.287458881760166	33.13331061159454	43.51012362941845	28.184211366984353	22.796236169370758	9.631457486760583	21.63579530519273	11.822069874578641	26.63276286614786	20.647257338155093	6.521711297073641	7.677900223566351	2.668089410924142	6.695620606540003	6.346431858555717	3.3616455764035784	6.40690543859803	6.930536053633521	2.3447766941195014	3.9264650646430805	12.747409912011422	4.383178388271498	7.558672702483998	7.692726190210695	11.797568127940242	10.221617798721416	1.2560929129901899	3.1309823145589717	1.8798303242464898	1.0086926145118444	1.7849251739356413	1.0292247712245028	2.9584222215725964	2.5443342743129254
41500	-216.93227316901914	-129.93821275222547	-86.99406041679367	1.0	2.2331046215598547	6.0	16.107627711301067	18.826386434204466	22.861999790639043	17.288318491566947	23.437652442699257	16.55465649054502	17.328987524646905	20.344529691671504	39.92399180593492	47.285108764077094	36.38520575370422	50.21376056648995	64.17815682336219	32.63775387722072	36.912798629897146	25.875726362562396	32.10774499255033	23.556025932351716	28.654563570303623	36.07992407180792	31.809031134048713	45.00695813977187	25.146929057083852	21.071348162830994	10.460667458746475	27.45332689941188	9.512150731559819	16.91061901653152	17.541771615939993	6.543698752589073	7.698651278776271	2.457881196733152	6.034520667427609	6.9815962517975105	2.6491810685535593	7.335009414121372	5.684634841487254	2.8949042016852786	3.6246854148820002	8.701238164206028	4.229404592138666	6.077048765143937	7.673935062250391	16.659342020061352	8.821163865254324	4.5194167817672355	3.592820534366275	1.8971037183998063	1.0084081211990032	1.894355320018538	1.6903476856545048	2.104893722267944	2.863861432905326
42000	-273.195767278031	-185.44874151825266	-87.74702575977834	1.0	1.825100383856521	6.0	16.32399166269017	25.571776138029247	23.443412278175845	15.571800764604543	30.521386169388435	16.06696838935176	18.98816591163159	32.403317772414795	65.68112933970761	61.73257808736331	53.48966812675616	63.26397249832133	84.60278307608219	45.970279925917026	44.17791397396656	24.73073099705573	37.60829084317251	24.8479992327467	31.960560900805632	40.13407358916202	51.616819969174486	42.55172957883628	23.716446882460723	23.745045990584984	14.683930259045844	31.443414068951114	14.775590081829161	18.048348842488586	16.81645884251085	8.308926476869367	6.551696712523269	2.2158987203398586	3.8684286355100577	7.174826899440548	3.631491554529123	9.686111556227907	6.226122299363805	6.4920435931756755	6.049881515384817	9.346612253349	3.212358099913377	5.211316631786925	12.105502888853197	25.836102617753987	11.178212080371763	3.293736934650551	2.8517390022299187	1.8644344889545987	1.9235740540325297	1.9405744495669441	2.2830805425879723	1.2683634825677828	2.2331932039216453
42500	-242.2274980719887	-153.52030146267097	-88.7071966093177	1.0	2.264161651428712	6.0	16.25840461986796	24.221340866969825	26.287252557673515	24.15123852500774	35.63760241144578	17.044685317763896	21.386868673712087	34.25404017784311	66.06153982220829	73.3012825855081	66.65337291495581	90.16590763435806	85.90361166133093	63.5149072428523	48.400619182713214	35.58485866204226	44.69389269411693	24.934416256255844	64.73238104572718	68.07832864536641	61.52659926827423	43.507504157122135	26.242769510624758	32.924213582839414	19.991183905404583	44.77116142756784	20.92670712686371	12.883112890907771	16.3597681831561	9.696884385911801	7.22564412265105	2.0821214804631714	4.168778947310632	6.922967461430772	3.5422488285377574	9.06520854424263	9.670572386058874	6.396788299289157	5.597183683469526	12.103117563935253	6.2440507797836124	6.931498976751499	20.37169783018485	12.423021926093554	21.457940980025246	4.855382443521196	3.482028448740075	1.9425726001986479	1.8393190582556014	2.8114561920584418	1.4351206279105038	1.9596839438861298	3.144535147788723
