age	temp
10.894	1.37
10.896	1.29
10.898	1.66333333333333
10.9	1.13
10.902	1.18333333333333
10.904	1.45
10.906	1.37
10.908	1.37
10.91	1.66333333333333
10.912	1.07666666666667
10.914	1.18333333333333
10.916	1.15666666666667
10.918	1.21
10.92	1.18333333333333
10.922	1.15666666666667
10.924	1.29
10.926	1.45
10.928	1.47666666666667
10.93	2.01
10.932	1.87666666666667
10.934	1.98333333333333
10.936	2.06333333333333
10.938	1.85
10.94	2.11666666666667
10.942	2.14333333333333
10.944	2.09
10.946	2.03666666666667
10.948	2.06333333333333
10.95	1.63666666666667
10.952	1.74333333333333
10.954	1.85
10.956	1.61
10.958	1.55666666666666
10.96	1.49
10.962	1.42333333333333
10.964	1.47666666666667
10.966	1.31666666666667
10.968	1.38333333333333
10.97	1.45
10.972	1.50333333333333
10.974	1.54333333333333
10.976	1.58333333333334
10.978	1.55666666666666
10.98	1.71666666666667
10.982	1.63666666666667
10.984	1.55666666666666
10.986	1.61
10.988	1.66333333333333
10.99	1.57
10.992	1.47666666666667
10.994	1.61
10.996	1.34333333333333
10.998	1.39666666666667
11	1.45
11.002	1.39666666666667
11.004	1.61
11.006	1.73
11.008	1.85
11.01	1.82333333333333
11.012	2.03666666666667
11.014	2.17
11.016	2.30333333333333
11.018	2.09
11.02	2.43666666666667
11.022	2.41
11.024	2.38333333333333
11.026	2.01
11.028	1.66333333333333
11.03	1.58333333333334
11.032	1.66333333333333
11.034	1.21
11.036	1.23666666666667
11.038	1.15666666666667
11.04	1.26333333333333
11.042	1.07666666666667
11.044	1.05
11.046	1.05
11.048	0.943333333333333
11.05	1.13
11.052	1.05
11.054	1.15666666666667
11.056	1.31666666666667
11.058	1.42333333333333
11.06	0.890000000000001
11.062	1.37
11.064	1.19666666666667
11.066	1.02333333333333
11.068	1.31666666666667
11.07	0.916666666666668
11.072	1.10333333333333
11.074	1.15666666666667
11.076	1.71666666666667
11.078	1.66333333333333
11.08	1.58333333333334
11.082	1.31666666666667
11.084	1.53
11.086	1.45
11.088	1.47666666666667
11.09	1.34333333333333
11.092	1.34333333333333
11.094	1.23666666666667
11.096	0.943333333333333
11.098	1.05
11.1	1.07666666666667
11.102	1.21
11.104	1.02333333333333
11.106	0.756666666666668
11.108	0.65
11.11	0.796666666666667
11.112	0.943333333333333
11.114	0.943333333333333
11.116	0.996666666666666
11.118	1.31666666666667
11.12	1.58333333333334
11.122	1.26333333333333
11.124	1.50333333333333
11.126	1.39666666666667
11.128	1.47666666666667
11.13	1.66333333333333
11.132	1.45
11.134	1.90333333333334
11.136	1.79666666666667
11.138	1.61
11.14	1.63666666666667
11.142	1.58333333333334
11.144	1.95666666666667
11.146	1.58333333333334
11.148	1.29
11.15	0.996666666666666
11.152	1.61
11.154	1.13
11.156	1.21
11.158	1.21
11.16	1.21
11.162	1.53
11.164	1.74333333333333
11.166	1.58333333333334
11.168	1.82333333333333
11.17	2.62333333333333
11.172	2.17
11.174	2.01
11.176	1.77
11.178	1.85
11.18	1.55666666666666
11.182	1.63666666666667
11.184	1.77
11.186	1.77
11.188	2.11666666666667
11.19	1.63666666666667
11.192	1.82333333333333
11.194	1.58333333333334
11.196	0.970000000000001
11.198	0.783333333333333
11.2	0.756666666666668
11.202	0.836666666666666
11.204	0.916666666666668
11.206	0.756666666666668
11.208	1.10333333333333
11.21	1.34333333333333
11.212	1.29
11.214	1.63666666666667
11.216	1.13
11.218	1.42333333333333
11.22	1.39666666666667
11.222	1.26333333333333
11.224	1.18333333333333
11.226	1.50333333333333
11.228	1.13
11.23	1.05
11.232	1.23666666666667
11.234	1.29
11.236	1.05
11.238	1.10333333333333
11.24	0.916666666666668
11.242	1.05
11.244	1.07666666666667
11.246	1.23666666666667
11.248	1.37
11.25	1.66333333333333
11.252	1.95666666666667
11.254	1.39666666666667
11.256	1.29
11.258	1.15666666666667
11.26	1.87666666666667
11.262	2.19666666666667
11.264	1.98333333333333
11.266	2.30333333333333
11.268	1.74333333333333
11.27	1.31666666666667
11.272	1.26333333333333
11.274	1.05
11.276	1.31666666666667
11.278	1.50333333333333
11.28	1.69
11.282	1.58333333333334
11.284	1.21
11.286	1.77
11.288	2.25
11.29	2.19666666666667
11.292	1.53
11.294	1.482
11.296	1.43666666666667
11.298	1.53533333333333
11.3	1.63666666666667
11.302	1.31666666666667
11.304	1.63666666666667
11.306	1.69
11.308	1.87666666666667
11.31	2.41
11.312	2.19666666666667
11.314	1.58333333333334
11.316	1.63666666666667
11.318	1.53
11.32	1.02333333333333
11.322	1.02333333333333
11.324	0.543333333333333
11.326	0.863333333333333
11.328	1.18333333333333
11.33	1.15666666666667
11.332	0.916666666666668
11.334	0.783333333333333
11.336	1.13
11.338	1.34333333333333
11.34	1.21
11.342	1.39666666666667
11.344	1.37
11.346	1.21
11.348	1.50333333333333
11.35	1.37
11.352	1.23666666666667
11.354	1.37
11.356	1.31666666666667
11.358	1.42333333333333
11.36	1.34333333333333
11.362	1.66333333333333
11.364	1.37
11.366	1.55666666666666
11.368	1.29
11.37	1.13
11.372	1.30333333333333
11.374	1.47666666666667
11.376	1.55666666666666
11.378	1.26333333333333
11.38	2.19666666666667
11.382	2.73
11.384	1.90333333333334
11.386	1.53
11.388	1.82333333333333
11.39	1.55666666666666
11.392	1.23666666666667
11.394	1.95666666666667
11.396	1.77
11.398	1.58333333333334
11.4	1.90333333333334
11.402	1.71666666666667
11.404	1.74333333333333
11.406	1.31666666666667
11.408	1.13
11.41	0.783333333333333
11.412	1.07666666666667
11.414	1.07666666666667
11.416	1.07666666666667
11.418	1.26333333333333
11.42	1.50333333333333
11.422	1.47666666666667
11.424	1.45
11.426	1.74333333333333
11.428	1.75666666666667
11.43	1.77
11.432	1.77
11.434	1.98333333333333
11.436	2.13
11.438	2.27666666666667
11.44	1.85
11.442	1.94333333333334
11.444	2.03666666666667
11.446	1.50333333333333
11.448	1.63666666666667
11.45	1.73
11.452	1.82333333333333
11.454	2.03666666666667
11.456	1.53
11.458	1.61
11.46	1.69
11.462	0.81
11.464	1.07666666666667
11.466	1.34333333333333
11.468	1.71666666666667
11.47	1.85
11.472	1.57
11.474	1.29
11.476	1.10333333333333
11.478	1.41
11.48	1.71666666666667
11.482	1.47666666666667
11.484	1.85
11.486	1.71666666666667
11.488	1.58333333333334
11.49	1.71666666666667
11.492	1.45
11.494	1.23666666666667
11.496	1.02333333333333
11.498	1.18333333333333
11.5	1.39666666666667
11.502	1.61
11.504	1.77
11.506	1.34333333333333
11.508	1.41
11.51	1.47666666666667
11.512	1.53
11.514	1.39666666666667
11.516	1.26333333333333
11.518	1.26333333333333
11.52	2.11666666666667
11.522	1.75666666666667
11.524	1.39666666666667
11.526	1.55666666666666
11.528	1.23666666666667
11.53	1.21
11.532	1.18333333333333
11.534	1.21
11.536	1.29
11.538	1.37
11.54	1.31666666666667
11.542	1.74333333333333
11.544	1.75666666666667
11.546	1.77
11.548	1.45
11.55	1.50333333333333
11.552	1.55666666666666
11.554	1.47666666666667
11.556	1.63666666666667
11.558	1.85
11.56	2.06333333333333
11.562	2.25
11.564	1.87666666666667
11.566	1.70333333333333
11.568	1.53
11.57	1.39666666666667
11.572	1.15666666666667
11.574	0.916666666666668
11.576	1.02333333333333
11.578	0.970000000000001
11.58	1.14333333333333
11.582	1.31666666666667
11.584	1.98333333333333
11.586	2.18333333333333
11.588	2.38333333333333
11.59	1.69
11.592	1.39666666666667
11.594	1.47666666666667
11.596	1.55666666666666
11.598	2.01
11.6	1.81
11.602	1.61
11.604	1.63666666666667
11.606	1.67666666666667
11.608	1.71666666666667
11.61	1.53
11.612	2.03666666666667
11.614	1.61
11.616	1.18333333333333
11.618	0.970000000000001
11.62	1.01
11.622	1.05
11.624	1.15666666666667
11.626	2.03666666666667
11.628	1.91666666666667
11.63	1.79666666666667
11.632	2.03666666666667
11.634	1.89
11.636	1.74333333333333
11.638	2.06333333333333
11.64	1.71666666666667
11.642	1.70333333333333
11.644	1.69
11.646	2.38333333333333
11.648	2.27666666666667
11.65	2.17
11.652	1.74333333333333
11.654	1.10333333333333
11.656	1.05
11.658	0.996666666666666
11.66	1.29
11.662	1.37
11.664	1.10333333333333
11.666	1.34333333333333
11.668	1.58333333333334
11.67	1.58333333333334
11.672	1.45
11.674	1.63666666666667
11.676	1.43666666666667
11.678	1.23666666666667
11.68	1.15666666666667
11.682	0.836666666666666
11.684	1.31666666666667
11.686	1.22333333333333
11.688	1.13
11.69	0.916666666666668
11.692	0.756666666666668
11.694	1.42333333333333
11.696	1.22333333333333
11.698	1.02333333333333
11.7	0.943333333333333
11.702	1.47666666666667
11.704	2.01
11.706	1.77
11.708	1.53
11.71	1.74333333333333
11.712	1.78333333333333
11.714	1.82333333333333
11.716	1.74333333333333
11.718	1.66333333333333
11.72	2.41
11.722	1.42333333333333
11.724	1.61
11.726	1.70333333333333
11.728	1.93
11.73	1.77
11.732	1.682
11.734	1.59133333333333
11.736	1.50333333333333
11.738	0.970000000000001
11.74	1.29
11.742	1.05
11.744	1.05
11.746	1.34333333333333
11.748	1.05
11.75	1.55666666666666
11.752	1.39666666666667
11.754	1.53
11.756	1.55666666666666
11.758	1.55666666666666
11.76	1.53
11.762	1.66333333333333
11.764	1.54866666666667
11.766	1.43133333333333
11.768	1.31666666666667
11.77	1.47666666666667
11.772	1.45
11.774	1.42333333333333
11.776	1.26333333333333
11.778	1.66333333333333
11.78	1.45
11.782	1.67666666666667
11.784	1.63666666666667
11.786	1.69
11.788	1.77
11.79	2.17
11.792	1.90333333333334
11.794	1.93
11.796	2.11666666666667
11.798	2.30333333333333
11.8	1.85
11.802	1.83666666666667
11.804	1.82333333333333
11.806	1.66333333333333
11.808	1.77
11.81	1.87666666666667
11.812	1.98333333333333
11.814	1.37
11.816	1.23666666666667
11.818	1.10333333333333
11.82	1.82333333333333
11.822	1.93
11.824	1.57
11.826	1.21
11.828	1.39666666666667
11.83	1.58333333333334
11.832	1.77
11.834	1.95666666666667
11.836	1.21
11.838	1.10333333333333
11.84	1.33
11.842	1.55666666666666
11.844	1.79666666666667
11.846	1.67666666666667
11.848	1.55666666666666
11.85	1.74333333333333
11.852	1.37
11.854	1.58333333333334
11.856	1.79666666666667
11.858	1.23666666666667
11.86	1.79666666666667
11.862	1.70333333333333
11.864	1.61
11.866	1.74333333333333
11.868	1.37
11.87	1.34333333333333
11.872	1.31666666666667
11.874	1.55666666666666
11.876	1.45
11.878	1.45
11.88	1.45
11.882	1.15666666666667
11.884	1.17
11.886	1.18333333333333
11.888	0.996666666666666
11.89	0.996666666666666
11.892	1.10333333333333
11.894	0.863333333333333
11.896	0.836666666666666
11.898	0.81
11.9	1.02333333333333
11.902	0.916666666666668
11.904	1.10333333333333
11.906	1.39666666666667
11.908	1.54333333333333
11.91	1.69
11.912	1.37
11.914	1.47666666666667
11.916	1.26333333333333
11.918	1.55666666666666
11.92	1.45
11.922	1.66333333333333
11.924	1.87666666666667
11.926	1.82333333333333
11.928	1.50333333333333
11.93	1.47666666666667
11.932	1.39666666666667
11.934	0.73
11.936	0.983333333333334
11.938	1.23666666666667
11.94	0.890000000000001
11.942	0.970000000000001
11.944	0.73
11.946	1.29
11.948	1.29
11.95	1.50333333333333
11.952	1.71666666666667
11.954	1.53
11.956	1.53
11.958	1.31666666666667
11.96	1.23666666666667
11.962	1.09
11.964	0.943333333333333
11.966	0.916666666666668
11.968	0.783333333333333
11.97	1.26333333333333
11.972	1.25
11.974	1.23666666666667
11.976	1.22333333333333
11.978	1.21
11.98	1.90333333333334
11.982	1.50333333333333
11.984	1.50333333333333
11.986	1.65
11.988	1.79666666666667
11.99	1.86333333333333
11.992	1.93
11.994	2.06333333333333
11.996	2.30333333333333
11.998	2.43666666666667
12	2.17
12.002	2.14333333333333
12.004	1.97
12.006	1.79666666666667
12.008	1.71666666666667
12.01	1.71666666666667
12.012	1.93
12.014	1.63666666666667
12.016	1.58333333333334
12.018	1.53
12.02	1.42333333333333
12.022	1.31666666666667
12.024	1.50333333333333
12.026	1.90333333333334
12.028	2.06333333333333
12.03	2.22333333333333
12.032	1.90333333333334
12.034	2.17
12.036	1.87666666666667
12.038	1.34333333333333
12.04	1.77
12.042	1.82333333333333
12.044	1.87666666666667
12.046	1.71666666666667
12.048	2.27666666666667
12.05	1.85
12.052	1.71666666666667
12.054	1.50333333333333
12.056	1.29
12.058	1.18333333333333
12.06	1.07666666666667
12.062	1.37
12.064	1.71666666666667
12.066	2.01
12.068	2.30333333333333
12.07	1.98333333333333
12.072	2.19666666666667
12.074	2.11666666666667
12.076	1.42333333333333
12.078	1.78333333333333
12.08	2.14333333333333
12.082	2.19666666666667
12.084	1.69
12.086	1.58333333333334
12.088	1.90333333333334
12.09	1.87666666666667
12.092	2.10333333333333
12.094	2.33
12.096	2.49
12.098	2.35666666666667
12.1	1.69
12.102	1.53
12.104	1.49
12.106	1.45
12.108	1.53
12.11	2.01
12.112	2.09
12.114	2.22333333333333
12.116	2.29
12.118	2.35666666666667
12.12	2.14333333333333
12.122	1.90333333333334
12.124	1.85
12.126	1.78333333333333
12.128	1.71666666666667
12.13	1.71666666666667
12.132	1.66333333333333
12.134	1.63666666666667
12.136	1.55666666666666
12.138	1.37
12.14	1.42333333333333
12.142	1.47666666666667
12.144	1.54333333333333
12.146	1.61
12.148	1.39666666666667
12.15	1.58333333333334
12.152	1.77
12.154	1.86333333333333
12.156	1.95666666666667
12.158	1.85
12.16	1.74333333333333
12.162	1.61
12.164	1.87666666666667
12.166	2.14333333333333
12.168	2.10333333333333
12.17	2.06333333333333
12.172	1.90333333333334
12.174	2.05
12.176	2.19666666666667
12.178	1.99666666666667
12.18	1.79666666666667
12.182	1.07666666666667
12.184	1.13
12.186	1.18333333333333
12.188	1.48466666666667
12.19	1.78333333333333
12.192	1.882
12.194	1.98333333333333
12.196	1.89
12.198	1.79666666666667
12.2	1.75666666666667
12.202	1.71666666666667
12.204	1.98333333333333
12.206	1.89533333333333
12.208	1.81
12.21	1.722
12.212	1.63666666666667
12.214	1.23666666666667
12.216	1.23666666666667
12.218	1.23666666666667
12.22	1.30333333333333
12.222	1.37
12.224	1.42333333333333
12.226	1.46333333333333
12.228	1.50333333333333
12.23	1.61
12.232	1.71666666666667
12.234	1.42333333333333
12.236	1.49
12.238	1.55666666666666
12.24	1.30333333333333
12.242	1.05
12.244	1.45
12.246	1.46333333333333
12.248	1.47666666666667
12.25	1.37
12.252	1.26333333333333
12.254	1.15666666666667
12.256	1.37
12.258	1.58333333333334
12.26	1.90333333333334
12.262	1.86333333333333
12.264	1.82333333333333
12.266	1.98333333333333
12.268	2.14333333333333
12.27	2.49
12.272	2.25
12.274	2.01
12.276	2.05
12.278	2.09
12.28	1.69
12.282	1.54333333333333
12.284	1.39666666666667
12.286	1.71666666666667
12.288	1.39666666666667
12.29	1.07666666666667
12.292	1.18333333333333
12.294	1.29
12.296	1.29
12.298	1.26866666666667
12.3	1.25
12.302	1.29
12.304	1.47666666666667
12.306	1.66333333333333
12.308	1.50333333333333
12.31	1.42333333333333
12.312	2.14333333333333
12.314	1.93
12.316	2.25
12.318	1.93
12.32	2.43666666666667
12.322	2.11666666666667
12.324	1.98333333333333
12.326	2.41
12.328	1.79666666666667
12.33	2.30333333333333
12.332	1.79666666666667
12.334	2.14333333333333
12.336	1.63666666666667
12.338	0.890000000000001
12.34	1.26333333333333
12.342	1.31666666666667
12.344	1.53
12.346	1.47666666666667
12.348	1.69
12.35	1.63666666666667
12.352	2.19666666666667
12.354	1.93
12.356	1.93
12.358	1.77
12.36	2.03666666666667
12.362	2.27666666666667
12.364	1.87666666666667
12.366	1.95666666666667
12.368	1.66333333333333
12.37	1.66333333333333
12.372	1.63666666666667
12.374	1.13
12.376	1.10333333333333
12.378	1.18333333333333
12.38	0.916666666666668
12.382	1.10333333333333
12.384	1.25
12.386	1.39666666666667
12.388	1.18333333333333
12.39	1.47666666666667
12.392	1.69
12.394	1.71666666666667
12.396	1.74333333333333
12.398	1.58333333333334
12.4	1.71666666666667
12.402	1.41
12.404	1.10333333333333
12.406	1.31666666666667
12.408	1.50333333333333
12.41	1.69
12.412	1.70333333333333
12.414	1.71666666666667
12.416	1.77
12.418	2.22333333333333
12.42	1.34333333333333
12.422	1.41
12.424	1.47666666666667
12.426	1.29
12.428	1.50333333333333
12.43	1.42333333333333
12.432	1.34333333333333
12.434	1.71666666666667
12.436	1.50333333333333
12.438	1.58333333333334
12.44	1.66333333333333
12.442	1.34333333333333
12.444	1.31666666666667
12.446	1.05
12.448	1.06333333333333
12.45	1.07666666666667
12.452	1.26333333333333
12.454	1.74333333333333
12.456	1.58333333333334
12.458	1.66333333333333
12.46	1.74333333333333
12.462	1.66333333333333
12.464	1.71666666666667
12.466	1.73
12.468	1.74333333333333
12.47	2.11666666666667
12.472	1.66333333333333
12.474	2.19666666666667
12.476	2.14333333333333
12.478	2.09
12.48	2.33
12.482	1.71666666666667
12.484	1.29
12.486	1.35666666666667
12.488	1.42333333333333
12.49	1.45
12.492	1.71666666666667
12.494	1.45
12.496	1.37
12.498	1.69
12.5	1.81
12.502	1.93
12.504	1.23666666666667
12.506	1.34333333333333
12.508	1.34333333333333
12.51	1.42333333333333
12.512	1.29
12.514	1.38333333333333
12.516	1.47666666666667
12.518	1.39666666666667
12.52	1.37
12.522	1.31666666666667
12.524	1.13
12.526	1.29
12.528	1.35666666666667
12.53	1.42333333333333
12.532	1.42333333333333
12.534	1.63666666666667
12.536	1.63666666666667
12.538	1.63666666666667
12.54	1.66333333333333
12.542	1.65
12.544	1.63666666666667
12.546	1.55666666666666
12.548	1.10333333333333
12.55	1.34333333333333
12.552	1.29
12.554	1.34333333333333
12.556	1.51666666666667
12.558	1.69
12.56	1.15666666666667
12.562	1.14333333333333
12.564	1.13
12.566	1.05
12.568	1.69
12.57	1.37
12.572	1.45
12.574	1.66333333333333
12.576	1.38333333333333
12.578	1.10333333333333
12.58	1.29
12.582	1.58333333333334
12.584	1.42333333333333
12.586	1.71666666666667
12.588	1.87666666666667
12.59	1.42333333333333
12.592	0.970000000000001
12.594	1.71666666666667
12.596	1.74333333333333
12.598	1.95666666666667
12.6	1.74333333333333
12.602	1.87666666666667
12.604	1.53
12.606	1.18333333333333
12.608	1.45
12.61	1.50333333333333
12.612	1.59666666666667
12.614	1.69
12.616	1.71666666666667
12.618	1.42333333333333
12.62	1.29
12.622	1.69
12.624	1.63666666666667
12.626	1.61
12.628	1.58333333333334
12.63	1.50333333333333
12.632	1.42333333333333
12.634	1.58333333333334
12.636	1.34333333333333
12.638	1.23666666666667
12.64	1.33
12.642	1.42333333333333
12.644	1.47666666666667
12.646	1.34333333333333
12.648	1.77
12.65	1.21
12.652	1.53
12.654	1.74333333333333
12.656	1.95666666666667
12.658	1.77
12.66	1.13
12.662	1.31666666666667
12.664	1.31666666666667
12.666	1.77
12.668	1.67666666666667
12.67	1.58333333333334
12.672	1.29
12.674	1.50333333333333
12.676	1.82333333333333
12.678	1.63666666666667
12.68	1.58333333333334
12.682	1.73
12.684	1.87666666666667
12.686	2.62333333333333
12.688	2.27666666666667
12.69	1.93
12.692	1.58333333333334
12.694	1.49
12.696	1.39666666666667
12.698	1.37
12.7	1.21
12.702	1.05
12.704	1.50333333333333
12.706	1.39666666666667
12.708	1.29
12.71	1.82333333333333
12.712	1.50333333333333
12.714	1.81
12.716	1.68466666666666
12.718	1.55666666666666
12.72	1.07666666666667
12.722	0.863333333333333
12.724	1.75666666666667
12.726	1.55666666666666
12.728	1.562
12.73	1.57
12.732	1.21
12.734	1.45
12.736	1.50333333333333
12.738	1.45533333333333
12.74	1.41
12.742	1.66866666666667
12.744	1.93
12.746	1.47666666666667
12.748	1.53
12.75	2.09
12.752	1.07666666666667
12.754	1.34333333333333
12.756	1.31666666666667
12.758	1.55666666666666
12.76	1.85
12.762	1.10333333333333
12.764	1.39666666666667
12.766	1.69
12.768	1.61
12.77	1.29
12.772	1.29
12.774	1.09
12.776	1.50333333333333
12.778	0.970000000000001
12.78	1.31666666666667
12.782	1.42333333333333
12.784	1.63666666666667
12.786	1.69
12.788	1.58333333333334
12.79	1.71666666666667
12.792	1.66333333333333
12.794	1.34333333333333
12.796	1.53
12.798	1.55666666666666
12.8	1.71666666666667
12.802	1.362
12.804	1.79666666666667
12.806	1.13
12.808	1.34333333333333
12.81	1.67666666666667
12.812	1.81
12.814	1.63666666666667
12.816	2.14333333333333
12.818	1.85
12.82	1.87666666666667
12.822	1.82333333333333
12.824	1.42333333333333
12.826	1.53
12.828	1.45
12.83	1.37
12.832	1.51666666666667
12.834	0.943333333333333
12.836	1.78333333333333
12.838	1.26333333333333
12.84	1.47666666666667
12.842	1.47666666666667
12.844	1.21
12.846	1.10333333333333
12.848	1.43666666666667
12.85	1.37
12.852	1.34333333333333
12.854	1.85
12.856	1.63666666666667
12.858	2.10333333333333
12.86	2.06333333333333
12.862	2.02333333333333
12.864	1.26333333333333
12.866	1.38866666666667
12.868	1.51133333333333
12.87	1.63666666666667
12.872	1.27666666666667
12.874	0.916666666666668
12.876	0.996666666666666
12.878	1.07666666666667
12.88	1.23666666666667
12.882	1.39666666666667
12.884	1.42333333333333
12.886	1.45
12.888	1.22333333333333
12.89	0.996666666666666
12.892	0.876666666666667
12.894	0.756666666666668
12.896	0.828666666666667
12.898	0.898
12.9	0.970000000000001
12.902	1.05
12.904	1.22333333333333
12.906	1.39666666666667
12.908	1.41533333333333
12.91	1.43133333333333
12.912	1.45
12.914	1.50333333333333
12.916	1.46333333333333
12.918	1.42333333333333
12.92	1.522
12.922	1.618
12.924	1.71666666666667
12.926	1.74333333333333
12.928	1.77
12.93	1.90333333333334
12.932	2.03666666666667
12.934	1.81
12.936	1.58333333333334
12.938	1.45
12.94	1.31666666666667
12.942	1.34333333333333
12.944	1.02333333333333
12.946	1.41
12.948	1.79666666666667
12.95	1.87666666666667
12.952	1.95666666666667
12.954	1.71666666666667
12.956	1.37
12.958	1.38866666666667
12.96	1.40466666666667
12.962	1.42333333333333
12.964	1.71666666666667
12.966	1.67666666666667
12.968	1.63666666666667
12.97	2.14333333333333
12.972	1.94333333333334
12.974	1.74333333333333
12.976	1.49
12.978	1.23666666666667
12.98	0.996666666666666
12.982	1.42333333333333
12.984	1.42333333333333
12.986	1.21
12.988	0.996666666666666
12.99	0.783333333333333
12.992	0.970000000000001
12.994	0.743333333333334
12.996	0.516666666666667
12.998	0.756666666666668
13	0.882000000000001
13.002	1.00466666666667
13.004	1.13
13.006	1.13
13.008	1.43666666666667
13.01	1.74333333333333
13.012	1.63666666666667
13.014	1.37
13.016	1.43666666666667
13.018	1.50333333333333
13.02	1.42333333333333
13.022	1.31666666666667
13.024	1.39666666666667
13.026	1.26333333333333
13.028	1.13
13.03	1.18333333333333
13.032	1.55666666666666
13.034	1.77
13.036	1.50333333333333
13.038	1.37
13.04	1.39666666666667
13.042	1.51666666666667
13.044	1.63666666666667
13.046	2.21
13.048	2.65
13.05	2.46333333333333
13.052	2.13
13.054	1.79666666666667
13.056	1.82333333333333
13.058	1.37
13.06	1.27666666666667
13.062	1.47666666666667
13.064	1.15666666666667
13.066	1.17
13.068	1.18333333333333
13.07	1.39666666666667
13.072	1.29
13.074	2.09
13.076	1.66333333333333
13.078	1.75666666666667
13.08	1.85
13.082	1.55666666666666
13.084	1.77
13.086	2.14333333333333
13.088	1.47666666666667
13.09	2.57
13.092	1.47666666666667
13.094	1.66333333333333
13.096	1.98333333333333
13.098	2.01
13.1	2.22333333333333
13.102	2.86333333333333
13.104	2.51666666666667
13.106	2.33
13.108	2.14333333333333
13.11	2.21
13.112	2.27666666666667
13.114	2.06333333333333
13.116	2.17
13.118	2.42333333333333
13.12	2.67666666666667
13.122	2.37
13.124	2.06333333333333
13.126	2.17
13.128	2.14333333333333
13.13	2.10333333333333
13.132	2.06333333333333
13.134	2.05
13.136	2.03666666666667
13.138	2.73
13.14	3.18333333333333
13.142	3.11133333333333
13.144	3.042
13.146	2.97
13.148	2.97
13.15	2.97
13.152	2.30333333333333
13.154	2.09
13.156	1.87666666666667
13.158	1.65
13.16	1.42333333333333
13.162	1.51666666666667
13.164	1.61
13.166	1.61
13.168	1.55666666666666
13.17	1.50333333333333
13.172	1.50333333333333
13.174	1.50333333333333
13.176	1.50333333333333
13.178	1.93
13.18	1.93
13.182	1.93
13.184	2.01
13.186	2.09
13.188	1.97
13.19	1.85
13.192	2.09
13.194	2.33
13.196	2.18333333333333
13.198	2.03666666666667
13.2	2.23666666666667
13.202	2.43666666666667
13.204	2.14333333333333
13.206	2.31666666666667
13.208	2.49
13.21	2.498
13.212	2.50866666666667
13.214	2.51666666666667
13.216	2.75666666666667
13.218	2.99666666666667
13.22	2.41
13.222	2.19666666666667
13.224	2.19666666666667
13.226	2.19666666666667
13.228	2.19666666666667
13.23	2.22333333333333
13.232	1.47666666666667
13.234	1.842
13.236	2.20466666666667
13.238	2.57
13.24	2.63666666666667
13.242	2.78866666666667
13.244	2.94333333333334
13.246	2.54333333333333
13.248	2.59666666666667
13.25	2.65
13.252	2.77
13.254	2.89
13.256	3.05
13.258	2.43666666666667
13.26	1.69
13.262	1.62333333333333
13.264	1.55666666666666
13.266	1.83666666666667
13.268	2.11666666666667
13.27	2.46333333333333
13.272	2.43666666666667
13.274	2.38333333333333
13.276	2.33
13.278	2.27666666666667
13.28	1.74333333333333
13.282	2.25
13.284	2.19666666666667
13.286	2.27666666666667
13.288	2.35666666666667
13.29	2.17
13.292	2.10333333333333
13.294	2.03666666666667
13.296	1.90333333333334
13.298	1.69
13.3	1.42333333333333
13.302	1.39666666666667
13.304	1.37
13.306	1.45
13.308	1.59133333333333
13.31	1.73
13.312	1.65533333333333
13.314	1.58333333333334
13.316	1.77
13.318	1.67666666666667
13.32	1.58333333333334
13.322	1.50333333333333
13.324	2.25
13.326	1.79666666666667
13.328	1.83666666666667
13.33	1.87666666666667
13.332	3.21
13.334	2.78333333333333
13.336	2.35666666666667
13.338	2.17
13.34	1.42333333333333
13.342	1.34333333333333
13.344	1.26333333333333
13.346	1.41
13.348	1.55666666666666
13.35	1.31666666666667
13.352	1.87666666666667
13.354	2.03666666666667
13.356	2.19666666666667
13.358	1.90333333333334
13.36	1.61
13.362	2.27666666666667
13.364	2.33
13.366	2.45
13.368	2.57
13.37	2.71666666666667
13.372	2.86333333333333
13.374	2.41
13.376	2.62333333333333
13.378	2.46333333333333
13.38	2.14333333333333
13.382	2.02333333333333
13.384	1.90333333333334
13.386	2.01
13.388	2.11666666666667
13.39	1.79666666666667
13.392	1.87666666666667
13.394	1.79666666666667
13.396	1.71666666666667
13.398	1.93
13.4	1.95666666666667
13.402	2.11666666666667
13.404	2.03666666666667
13.406	2.22333333333333
13.408	2.50333333333333
13.41	2.78333333333333
13.412	2.89
13.414	3.26333333333334
13.416	2.73
13.418	2.54333333333333
13.42	2.93
13.422	2.74333333333333
13.424	2.55666666666666
13.426	3.07666666666667
13.428	3.07666666666667
13.43	2.31666666666667
13.432	2.73
13.434	2.06333333333333
13.436	1.94333333333334
13.438	1.53
13.44	1.89533333333333
13.442	1.26333333333333
13.444	1.97
13.446	2.35666666666667
13.448	2.25
13.45	1.74333333333333
13.452	2.14333333333333
13.454	1.83133333333333
13.456	1.63666666666667
13.458	1.50333333333333
13.46	1.87666666666667
13.462	1.85
13.464	1.55666666666666
13.466	1.74333333333333
13.468	1.778
13.47	2.06333333333333
13.472	1.89
13.474	2.27666666666667
13.476	2.25
13.478	2.25
13.48	2.33
13.482	2.38333333333333
13.484	2.38333333333333
13.486	2.19666666666667
13.488	2.39666666666667
13.49	2.38333333333333
13.492	2.49
13.494	2.46333333333333
13.496	2.51666666666667
13.498	2.70333333333333
13.5	2.51666666666667
13.502	2.89
13.504	2.62333333333333
